"year","site","burrow_name","week","study_day","burrow_visit","tot_prey","prey_start","prey_end","bv_start","bv_end","prey_days","bv_days","capt_hist"
2012,"Lagoon South","8",30,33,1,1,26,33,26,33,8,8,2
2012,"Lagoon South","9",30,33,2,0,NA,NA,33,40,NA,8,1
2012,"Lagoon South","9",31,40,4,0,NA,NA,33,40,NA,8,1
2012,"Lagoon South","A",31,40,3,0,19,47,11,47,29,37,1
2012,"Lagoon South","A",30,33,1,0,19,47,11,47,29,37,1
2012,"Lagoon South","A",27,11,1,0,19,47,11,47,29,37,1
2012,"Lagoon South","A",28,19,0,1,19,47,11,47,29,37,2
2012,"Lagoon South","A",32,47,2,2,19,47,11,47,29,37,2
2012,"Lagoon South","B",27,11,1,0,NA,NA,11,40,NA,30,1
2012,"Lagoon South","B",31,40,4,0,NA,NA,11,40,NA,30,1
2012,"Lagoon South","B",28,19,1,0,NA,NA,11,40,NA,30,1
2012,"Lagoon South","C",27,11,1,0,NA,NA,11,40,NA,30,1
2012,"Lagoon South","C",31,40,4,0,NA,NA,11,40,NA,30,1
2012,"Lagoon South","D",29,26,2,0,NA,NA,11,40,NA,30,1
2012,"Lagoon South","D",27,11,1,0,NA,NA,11,40,NA,30,1
2012,"Lagoon South","D",31,40,1,0,NA,NA,11,40,NA,30,1
2012,"Lagoon South","E",29,26,1,0,47,47,26,40,1,15,1
2012,"Lagoon South","E",32,47,0,1,47,47,26,40,1,15,2
2012,"Lagoon South","E",31,40,1,0,47,47,26,40,1,15,1
2012,"Lagoon South","E",30,33,1,0,47,47,26,40,1,15,1
2012,"Lagoon South","F",32,47,3,0,NA,NA,40,47,NA,8,1
2012,"Lagoon South","F",31,40,1,0,NA,NA,40,47,NA,8,1
2012,"Lagoon South","G",30,33,1,1,33,33,33,47,1,15,2
2012,"Lagoon South","G",32,47,1,0,33,33,33,47,1,15,1
2012,"Lagoon South","G",31,40,1,0,33,33,33,47,1,15,1
2012,"Lagoon South","H",30,33,1,0,NA,NA,33,33,NA,1,1
2012,"Lagoon South","I",30,33,1,0,NA,NA,33,40,NA,8,1
2012,"Lagoon South","I",31,40,4,0,NA,NA,33,40,NA,8,1
2012,"Lagoon South","Trees",28,19,5,0,NA,NA,19,19,NA,1,1
2012,"Ledgewood","1",27,11,1,0,6,24,6,33,19,28,1
2012,"Ledgewood","1",26,6,2,2,6,24,6,33,19,28,2
2012,"Ledgewood","1",30,33,1,0,6,24,6,33,19,28,1
2012,"Ledgewood","1",28,20,0,1,6,24,6,33,19,28,2
2012,"Ledgewood","1",29,24,2,2,6,24,6,33,19,28,2
2012,"Ledgewood","10",29,24,1,0,NA,NA,20,24,NA,5,1
2012,"Ledgewood","10",28,20,1,0,NA,NA,20,24,NA,5,1
2012,"Ledgewood","12",27,11,3,3,11,20,11,49,10,39,2
2012,"Ledgewood","12",32,49,1,0,11,20,11,49,10,39,1
2012,"Ledgewood","12",28,20,0,1,11,20,11,49,10,39,2
2012,"Ledgewood","13",26,6,0,1,6,6,NA,NA,1,NA,2
2012,"Ledgewood","14",27,11,5,0,NA,NA,11,24,NA,14,1
2012,"Ledgewood","14",29,24,8,0,NA,NA,11,24,NA,14,1
2012,"Ledgewood","15",29,24,3,0,37,49,24,24,13,1,1
2012,"Ledgewood","15",31,37,0,4,37,49,24,24,13,1,2
2012,"Ledgewood","15",32,49,0,1,37,49,24,24,13,1,2
2012,"Ledgewood","2",26,6,1,0,NA,NA,6,6,NA,1,1
2012,"Ledgewood","7",28,20,3,0,NA,NA,11,24,NA,14,1
2012,"Ledgewood","7",29,24,4,0,NA,NA,11,24,NA,14,1
2012,"Ledgewood","7",27,11,4,0,NA,NA,11,24,NA,14,1
2012,"Ledgewood","8",27,11,1,0,37,49,11,49,13,39,1
2012,"Ledgewood","8",31,37,0,2,37,49,11,49,13,39,2
2012,"Ledgewood","8",28,20,1,0,37,49,11,49,13,39,1
2012,"Ledgewood","8",29,24,1,0,37,49,11,49,13,39,1
2012,"Ledgewood","8",32,49,2,1,37,49,11,49,13,39,2
2012,"Ledgewood","9",29,24,1,0,37,37,24,37,1,14,1
2012,"Ledgewood","9",31,37,1,2,37,37,24,37,1,14,2
2012,"Ledgewood","9b",30,33,0,1,33,33,20,20,1,1,2
2012,"Ledgewood","9b",28,20,1,0,33,33,20,20,1,1,1
2012,"Limpet Lane","1",29,23,1,0,NA,NA,13,23,NA,11,1
2012,"Limpet Lane","1",27,13,4,0,NA,NA,13,23,NA,11,1
2012,"Limpet Lane","2",28,20,1,0,34,48,13,41,15,29,1
2012,"Limpet Lane","2",32,48,0,1,34,48,13,41,15,29,2
2012,"Limpet Lane","2",30,34,0,2,34,48,13,41,15,29,2
2012,"Limpet Lane","2",27,13,3,0,34,48,13,41,15,29,1
2012,"Limpet Lane","2",31,41,2,0,34,48,13,41,15,29,1
2012,"Limpet Lane","3",32,48,0,1,48,48,34,41,1,8,2
2012,"Limpet Lane","3",31,41,1,0,48,48,34,41,1,8,1
2012,"Limpet Lane","3",30,34,2,0,48,48,34,41,1,8,1
2012,"Limpet Lane","4",32,45,0,2,34,45,NA,NA,12,NA,2
2012,"Limpet Lane","4",30,34,0,1,34,45,NA,NA,12,NA,2
2012,"Limpet Lane","4",31,41,0,1,34,45,NA,NA,12,NA,2
2012,"Limpet Lane","5",32,48,0,3,45,48,NA,NA,4,NA,2
2012,"Limpet Lane","5",32,45,0,2,45,48,NA,NA,4,NA,2
2012,"Limpet Lane","6",32,45,0,1,45,45,NA,NA,1,NA,2
2012,"Limpet Lane","7",32,48,0,3,48,48,NA,NA,1,NA,2
2012,"Limpet Lane","8",32,45,0,2,45,48,NA,NA,4,NA,2
2012,"Limpet Lane","8",32,48,0,2,45,48,NA,NA,4,NA,2
2012,"Malmo Bluff","1",26,4,0,1,4,4,NA,NA,1,NA,2
2012,"Malmo Bluff","15",27,12,1,2,12,12,12,12,1,1,2
2012,"Malmo Bluff","16",27,12,2,0,NA,NA,12,12,NA,1,1
2012,"Malmo Bluff","17",27,12,1,0,NA,NA,12,12,NA,1,1
2012,"Malmo Bluff","18",27,12,1,0,NA,NA,12,12,NA,1,1
2012,"Malmo Bluff","2",26,4,0,1,4,19,NA,NA,16,NA,2
2012,"Malmo Bluff","2",28,19,0,1,4,19,NA,NA,16,NA,2
2012,"Malmo Bluff","3",26,4,0,1,4,4,NA,NA,1,NA,2
2012,"Malmo Bluff","4",27,12,0,1,12,12,NA,NA,1,NA,2
2012,"Malmo Bluff","5",27,12,0,2,12,12,NA,NA,1,NA,2
2012,"Malmo Bluff","7",28,19,0,1,19,19,NA,NA,1,NA,2
2012,"Malmo Bluff","8",27,12,1,0,NA,NA,12,12,NA,1,1
2012,"Monroe Landing","4",30,31,0,1,18,52,3,3,35,1,2
2012,"Monroe Landing","4",29,25,0,1,18,52,3,3,35,1,2
2012,"Monroe Landing","4",31,38,0,2,18,52,3,3,35,1,2
2012,"Monroe Landing","4",28,18,0,3,18,52,3,3,35,1,2
2012,"Monroe Landing","4",33,52,0,2,18,52,3,3,35,1,2
2012,"Monroe Landing","4",32,45,0,1,18,52,3,3,35,1,2
2012,"Monroe Landing","4",26,3,1,0,18,52,3,3,35,1,1
2012,"Mutiny Sands","1",29,23,0,2,23,23,NA,NA,1,NA,2
2012,"Mutiny Sands","10",31,43,0,1,43,43,NA,NA,1,NA,2
2012,"Mutiny Sands","11",28,19,2,0,NA,NA,19,19,NA,1,1
2012,"Mutiny Sands","12",30,30,1,0,NA,NA,30,30,NA,1,1
2012,"Mutiny Sands","13",26,5,1,0,NA,NA,5,5,NA,1,1
2012,"Mutiny Sands","16",30,30,1,0,NA,NA,19,30,NA,12,1
2012,"Mutiny Sands","16",28,19,1,0,NA,NA,19,30,NA,12,1
2012,"Mutiny Sands","3",28,19,0,3,19,30,30,43,12,14,2
2012,"Mutiny Sands","3",30,30,1,2,19,30,30,43,12,14,2
2012,"Mutiny Sands","3",31,43,2,0,19,30,30,43,12,14,1
2012,"Mutiny Sands","4",30,30,3,0,NA,NA,5,43,NA,39,1
2012,"Mutiny Sands","4",26,5,1,0,NA,NA,5,43,NA,39,1
2012,"Mutiny Sands","4",31,43,2,0,NA,NA,5,43,NA,39,1
2012,"Mutiny Sands","5",30,30,1,0,NA,NA,30,43,NA,14,1
2012,"Mutiny Sands","5",31,43,2,0,NA,NA,30,43,NA,14,1
2012,"Mutiny Sands","6",30,30,1,0,NA,NA,30,30,NA,1,1
2012,"Mutiny Sands","8",28,19,7,0,NA,NA,19,30,NA,12,1
2012,"Mutiny Sands","8",30,30,3,0,NA,NA,19,30,NA,12,1
2012,"Mutiny Sands","9",26,5,1,1,5,23,5,30,19,26,2
2012,"Mutiny Sands","9",30,30,1,0,5,23,5,30,19,26,1
2012,"Mutiny Sands","9",29,23,0,1,5,23,5,30,19,26,2
2012,"Mutiny Sands","9",28,19,1,0,5,23,5,30,19,26,1
2012,"Possession Point","E1",31,38,0,1,13,38,6,29,26,24,2
2012,"Possession Point","E1",26,6,2,0,13,38,6,29,26,24,1
2012,"Possession Point","E1",29,29,3,2,13,38,6,29,26,24,2
2012,"Possession Point","E1",27,13,0,2,13,38,6,29,26,24,2
2012,"Possession Point","E1",28,22,1,5,13,38,6,29,26,24,2
2012,"Possession Point","E2",31,38,0,2,29,43,6,6,15,1,2
2012,"Possession Point","E2",26,6,1,0,29,43,6,6,15,1,1
2012,"Possession Point","E2",31,43,0,2,29,43,6,6,15,1,2
2012,"Possession Point","E2",29,29,0,1,29,43,6,6,15,1,2
2012,"Possession Point","P1",27,13,1,0,38,38,13,13,1,1,1
2012,"Possession Point","P1",31,38,0,1,38,38,13,13,1,1,2
2012,"Possession Point","S2",26,6,0,2,6,29,43,43,24,1,2
2012,"Possession Point","S2",29,29,0,1,6,29,43,43,24,1,2
2012,"Possession Point","S2",27,13,0,4,6,29,43,43,24,1,2
2012,"Possession Point","S2",31,43,1,0,6,29,43,43,24,1,1
2012,"Possession Point","S2",28,22,0,1,6,29,43,43,24,1,2
2012,"Possession Point","S5",29,29,7,0,NA,NA,6,29,NA,24,1
2012,"Possession Point","S5",26,6,1,0,NA,NA,6,29,NA,24,1
2012,"Possession Point","S7",28,22,0,2,13,38,NA,NA,26,NA,2
2012,"Possession Point","S7",31,38,0,3,13,38,NA,NA,26,NA,2
2012,"Possession Point","S7",27,13,0,2,13,38,NA,NA,26,NA,2
2012,"Possession Point","S8",31,38,0,1,38,38,NA,NA,1,NA,2
2012,"Pratts Bluff","1",26,4,4,0,18,28,4,28,11,25,1
2012,"Pratts Bluff","1",29,28,1,1,18,28,4,28,11,25,2
2012,"Pratts Bluff","1",28,18,0,2,18,28,4,28,11,25,2
2012,"Pratts Bluff","10",28,18,0,1,11,28,NA,NA,18,NA,2
2012,"Pratts Bluff","10",27,11,0,2,11,28,NA,NA,18,NA,2
2012,"Pratts Bluff","10",29,28,0,3,11,28,NA,NA,18,NA,2
2012,"Pratts Bluff","11",29,28,0,1,28,39,NA,NA,12,NA,2
2012,"Pratts Bluff","11",31,39,0,2,28,39,NA,NA,12,NA,2
2012,"Pratts Bluff","2",29,28,0,1,4,28,4,4,25,1,2
2012,"Pratts Bluff","2",26,4,1,1,4,28,4,4,25,1,2
2012,"Pratts Bluff","3",26,4,3,2,4,45,4,39,42,36,2
2012,"Pratts Bluff","3",32,45,0,1,4,45,4,39,42,36,2
2012,"Pratts Bluff","3",31,39,1,1,4,45,4,39,42,36,2
2012,"Pratts Bluff","3",27,11,1,0,4,45,4,39,42,36,1
2012,"Pratts Bluff","3",29,28,0,4,4,45,4,39,42,36,2
2012,"Pratts Bluff","3",28,18,0,2,4,45,4,39,42,36,2
2012,"Pratts Bluff","4",28,18,0,2,11,28,4,28,18,25,2
2012,"Pratts Bluff","4",29,28,1,2,11,28,4,28,18,25,2
2012,"Pratts Bluff","4",26,4,2,0,11,28,4,28,18,25,1
2012,"Pratts Bluff","4",27,11,0,1,11,28,4,28,18,25,2
2012,"Pratts Bluff","5",28,18,0,1,11,18,4,4,8,1,2
2012,"Pratts Bluff","5",27,11,0,2,11,18,4,4,8,1,2
2012,"Pratts Bluff","5",26,4,4,0,11,18,4,4,8,1,1
2012,"Pratts Bluff","6",26,4,1,0,NA,NA,4,4,NA,1,1
2012,"Pratts Bluff","7",28,18,0,1,18,18,4,4,1,1,2
2012,"Pratts Bluff","7",26,4,1,0,18,18,4,4,1,1,1
2012,"Pratts Bluff","9",27,11,2,0,18,39,11,28,22,18,1
2012,"Pratts Bluff","9",29,28,1,5,18,39,11,28,22,18,2
2012,"Pratts Bluff","9",28,18,0,1,18,39,11,28,22,18,2
2012,"Pratts Bluff","9",31,39,0,3,18,39,11,28,22,18,2
2012,"Rolling Hills #1","10",29,25,0,3,10,31,31,31,22,1,2
2012,"Rolling Hills #1","10",27,10,0,1,10,31,31,31,22,1,2
2012,"Rolling Hills #1","10",28,17,0,2,10,31,31,31,22,1,2
2012,"Rolling Hills #1","10",30,31,1,1,10,31,31,31,22,1,2
2012,"Rolling Hills #1","11",32,45,1,0,25,25,17,45,1,29,1
2012,"Rolling Hills #1","11",29,25,0,1,25,25,17,45,1,29,2
2012,"Rolling Hills #1","11",28,17,1,0,25,25,17,45,1,29,1
2012,"Rolling Hills #1","13",28,17,2,0,NA,NA,17,17,NA,1,1
2012,"Rolling Hills #1","14",28,17,1,0,NA,NA,17,17,NA,1,1
2012,"Rolling Hills #1","15",30,31,0,2,25,45,25,45,21,21,2
2012,"Rolling Hills #1","15",31,38,0,1,25,45,25,45,21,21,2
2012,"Rolling Hills #1","15",32,45,3,2,25,45,25,45,21,21,2
2012,"Rolling Hills #1","15",29,25,1,2,25,45,25,45,21,21,2
2012,"Rolling Hills #1","16",28,17,1,0,NA,NA,17,17,NA,1,1
2012,"Rolling Hills #1","17",27,10,0,1,10,38,17,17,29,1,2
2012,"Rolling Hills #1","17",29,25,0,1,10,38,17,17,29,1,2
2012,"Rolling Hills #1","17",28,17,1,0,10,38,17,17,29,1,1
2012,"Rolling Hills #1","17",31,38,0,1,10,38,17,17,29,1,2
2012,"Rolling Hills #1","17",30,31,0,1,10,38,17,17,29,1,2
2012,"Rolling Hills #1","18",29,25,0,2,10,45,NA,NA,36,NA,2
2012,"Rolling Hills #1","18",32,45,0,2,10,45,NA,NA,36,NA,2
2012,"Rolling Hills #1","18",27,10,0,1,10,45,NA,NA,36,NA,2
2012,"Rolling Hills #1","18",30,31,0,1,10,45,NA,NA,36,NA,2
2012,"Rolling Hills #1","2",27,10,0,2,10,31,3,17,22,15,2
2012,"Rolling Hills #1","2",29,25,0,1,10,31,3,17,22,15,2
2012,"Rolling Hills #1","2",26,3,1,0,10,31,3,17,22,15,1
2012,"Rolling Hills #1","2",28,17,1,1,10,31,3,17,22,15,2
2012,"Rolling Hills #1","2",30,31,0,1,10,31,3,17,22,15,2
2012,"Rolling Hills #1","3",27,10,0,3,3,38,17,17,36,1,2
2012,"Rolling Hills #1","3",30,31,0,1,3,38,17,17,36,1,2
2012,"Rolling Hills #1","3",26,3,0,1,3,38,17,17,36,1,2
2012,"Rolling Hills #1","3",31,38,0,1,3,38,17,17,36,1,2
2012,"Rolling Hills #1","3",28,17,2,0,3,38,17,17,36,1,1
2012,"Rolling Hills #1","3",29,25,0,2,3,38,17,17,36,1,2
2012,"Rolling Hills #1","4",26,3,0,2,3,17,17,45,15,29,2
2012,"Rolling Hills #1","4",28,17,1,3,3,17,17,45,15,29,2
2012,"Rolling Hills #1","4",32,45,2,0,3,17,17,45,15,29,1
2012,"Rolling Hills #1","5",27,10,0,1,3,31,17,45,29,29,2
2012,"Rolling Hills #1","5",28,17,1,2,3,31,17,45,29,29,2
2012,"Rolling Hills #1","5",30,31,0,1,3,31,17,45,29,29,2
2012,"Rolling Hills #1","5",26,3,0,3,3,31,17,45,29,29,2
2012,"Rolling Hills #1","5",32,45,2,0,3,31,17,45,29,29,1
2012,"Rolling Hills #1","5",29,25,0,1,3,31,17,45,29,29,2
2012,"Rolling Hills #1","8",26,3,0,1,3,17,25,45,15,21,2
2012,"Rolling Hills #1","8",28,17,0,2,3,17,25,45,15,21,2
2012,"Rolling Hills #1","8",32,45,1,0,3,17,25,45,15,21,1
2012,"Rolling Hills #1","8",29,25,1,0,3,17,25,45,15,21,1
2012,"Rolling Hills #1","9",28,17,5,1,17,17,17,17,1,1,2
2012,"Rolling Hills #2","32",28,16,1,0,NA,NA,16,16,NA,1,1
2012,"Rolling Hills #2","33",29,23,0,1,3,23,NA,NA,21,NA,2
2012,"Rolling Hills #2","33",26,3,0,2,3,23,NA,NA,21,NA,2
2012,"Rolling Hills #2","33",30,33,0,0,3,23,NA,NA,21,NA,3
2012,"Rolling Hills #2","33",28,16,0,3,3,23,NA,NA,21,NA,2
2012,"Rolling Hills #2","33",27,9,0,1,3,23,NA,NA,21,NA,2
2012,"Shore Meadows","1",26,8,0,1,8,8,NA,NA,1,NA,2
2012,"Shore Meadows","101",30,36,0,3,22,57,NA,NA,36,NA,2
2012,"Shore Meadows","101",28,22,0,1,22,57,NA,NA,36,NA,2
2012,"Shore Meadows","101",33,57,0,1,22,57,NA,NA,36,NA,2
2012,"Shore Meadows","102",28,22,0,1,22,22,NA,NA,1,NA,2
2012,"Shore Meadows","103",30,36,0,2,22,36,NA,NA,15,NA,2
2012,"Shore Meadows","103",28,22,0,1,22,36,NA,NA,15,NA,2
2012,"Shore Meadows","103",29,29,0,2,22,36,NA,NA,15,NA,2
2012,"Shore Meadows","104",28,22,0,1,22,36,NA,NA,15,NA,2
2012,"Shore Meadows","104",30,36,0,4,22,36,NA,NA,15,NA,2
2012,"Shore Meadows","12",29,29,0,3,29,36,NA,NA,8,NA,2
2012,"Shore Meadows","12",30,36,0,6,29,36,NA,NA,8,NA,2
2012,"Shore Meadows","13",30,36,0,3,29,36,NA,NA,8,NA,2
2012,"Shore Meadows","13",29,29,0,2,29,36,NA,NA,8,NA,2
2012,"Shore Meadows","2",26,8,1,0,NA,NA,8,8,NA,1,1
2012,"Shore Meadows","27",29,29,0,2,29,29,NA,NA,1,NA,2
2012,"Shore Meadows","29",31,43,0,1,43,43,NA,NA,1,NA,2
2012,"Shore Meadows","3",26,8,0,1,8,8,NA,NA,1,NA,2
2012,"Shore Meadows","32",30,36,0,3,36,36,NA,NA,1,NA,2
2012,"Shore Meadows","4",26,8,1,0,NA,NA,8,8,NA,1,1
2012,"Shore Meadows","42",31,43,0,2,43,43,NA,NA,1,NA,2
2012,"Swantown","1",28,19,0,1,19,19,NA,NA,1,NA,2
2012,"Swantown","2",29,26,0,1,26,41,NA,NA,16,NA,2
2012,"Swantown","2",30,34,0,3,26,41,NA,NA,16,NA,2
2012,"Swantown","2",31,41,0,2,26,41,NA,NA,16,NA,2
2012,"Swantown","3",32,47,0,2,47,54,NA,NA,8,NA,2
2012,"Swantown","3",33,54,0,1,47,54,NA,NA,8,NA,2
2013,"Cliffside","1",33,51,0,1,51,51,3,18,1,16,2
2013,"Cliffside","1",27,10,1,0,51,51,3,18,1,16,1
2013,"Cliffside","1",26,3,2,0,51,51,3,18,1,16,1
2013,"Cliffside","1",28,18,1,0,51,51,3,18,1,16,1
2013,"Cliffside","2",29,23,1,0,37,37,23,58,1,36,1
2013,"Cliffside","2",33,51,1,0,37,37,23,58,1,36,1
2013,"Cliffside","2",31,37,1,1,37,37,23,58,1,36,2
2013,"Cliffside","2",34,58,1,0,37,37,23,58,1,36,1
2013,"Cliffside","3",31,37,1,0,51,51,23,37,1,15,1
2013,"Cliffside","3",29,23,2,0,51,51,23,37,1,15,1
2013,"Cliffside","3",33,51,0,1,51,51,23,37,1,15,2
2013,"Cliffside","4",35,65,1,1,37,65,30,65,29,36,2
2013,"Cliffside","4",31,37,1,1,37,65,30,65,29,36,2
2013,"Cliffside","4",30,30,2,0,37,65,30,65,29,36,1
2013,"Cliffside","4",32,48,2,0,37,65,30,65,29,36,1
2013,"Cliffside","4",34,58,1,0,37,65,30,65,29,36,1
2013,"Cliffside","5",30,30,1,0,NA,NA,30,51,NA,22,1
2013,"Cliffside","5",33,51,1,0,NA,NA,30,51,NA,22,1
2013,"Cliffside","5",32,48,1,0,NA,NA,30,51,NA,22,1
2013,"Cliffside","5",31,37,3,0,NA,NA,30,51,NA,22,1
2013,"Cliffside","6",32,48,3,0,30,65,30,51,36,22,1
2013,"Cliffside","6",35,65,0,1,30,65,30,51,36,22,2
2013,"Cliffside","6",34,58,0,1,30,65,30,51,36,22,2
2013,"Cliffside","6",30,30,1,1,30,65,30,51,36,22,2
2013,"Cliffside","6",31,37,2,1,30,65,30,51,36,22,2
2013,"Cliffside","6",33,51,3,0,30,65,30,51,36,22,1
2013,"Cliffside","7",33,51,0,2,48,58,48,48,11,1,2
2013,"Cliffside","7",34,58,0,4,48,58,48,48,11,1,2
2013,"Cliffside","7",32,48,1,1,48,58,48,48,11,1,2
2013,"Cliffside","8",32,48,1,0,NA,NA,48,51,NA,4,1
2013,"Cliffside","8",33,51,1,0,NA,NA,48,51,NA,4,1
2013,"Cliffside","9",33,51,1,0,NA,NA,51,51,NA,1,1
2013,"Coupeville Wharf","1",29,24,2,0,10,38,2,38,29,37,1
2013,"Coupeville Wharf","1",31,38,1,2,10,38,2,38,29,37,2
2013,"Coupeville Wharf","1",30,33,2,0,10,38,2,38,29,37,1
2013,"Coupeville Wharf","1",27,10,0,1,10,38,2,38,29,37,2
2013,"Coupeville Wharf","1",26,2,1,0,10,38,2,38,29,37,1
2013,"Coupeville Wharf","1",28,18,5,0,10,38,2,38,29,37,1
2013,"Coupeville Wharf","2",29,24,1,0,NA,NA,18,24,NA,7,1
2013,"Coupeville Wharf","2",28,18,2,0,NA,NA,18,24,NA,7,1
2013,"Coupeville Wharf","3",29,24,2,1,24,24,18,24,1,7,2
2013,"Coupeville Wharf","3",28,18,1,0,24,24,18,24,1,7,1
2013,"Coupeville Wharf","4",28,18,1,0,NA,NA,18,18,NA,1,1
2013,"Double Bluff North","B1",26,4,1,1,4,4,4,11,1,8,2
2013,"Double Bluff North","B1",27,11,1,0,4,4,4,11,1,8,1
2013,"Double Bluff North","B2",29,25,0,2,11,39,NA,NA,29,NA,2
2013,"Double Bluff North","B2",27,11,0,1,11,39,NA,NA,29,NA,2
2013,"Double Bluff North","B2",28,18,0,1,11,39,NA,NA,29,NA,2
2013,"Double Bluff North","B2",31,39,0,2,11,39,NA,NA,29,NA,2
2013,"Double Bluff North","C1",27,11,1,0,NA,NA,11,11,NA,1,1
2013,"Double Bluff North","C2",28,18,1,0,11,11,11,39,1,29,1
2013,"Double Bluff North","C2",30,32,2,0,11,11,11,39,1,29,1
2013,"Double Bluff North","C2",31,39,1,0,11,11,11,39,1,29,1
2013,"Double Bluff North","C2",27,11,1,1,11,11,11,39,1,29,2
2013,"Double Bluff North","C3",27,11,1,0,18,18,11,32,1,22,1
2013,"Double Bluff North","C3",28,18,0,2,18,18,11,32,1,22,2
2013,"Double Bluff North","C3",30,32,1,0,18,18,11,32,1,22,1
2013,"Double Bluff North","C4",28,18,0,1,18,25,32,32,8,1,2
2013,"Double Bluff North","C4",29,25,0,2,18,25,32,32,8,1,2
2013,"Double Bluff North","C4",30,32,3,0,18,25,32,32,8,1,1
2013,"Double Bluff North","C5",31,39,1,0,NA,NA,18,46,NA,29,1
2013,"Double Bluff North","C5",28,18,1,0,NA,NA,18,46,NA,29,1
2013,"Double Bluff North","C5",32,46,1,0,NA,NA,18,46,NA,29,1
2013,"Double Bluff North","D1",26,4,1,0,11,32,4,4,22,1,1
2013,"Double Bluff North","D1",28,18,0,2,11,32,4,4,22,1,2
2013,"Double Bluff North","D1",27,11,0,1,11,32,4,4,22,1,2
2013,"Double Bluff North","D1",30,32,0,1,11,32,4,4,22,1,2
2013,"Double Bluff North","D2",29,25,0,1,11,25,4,11,15,8,2
2013,"Double Bluff North","D2",27,11,2,3,11,25,4,11,15,8,2
2013,"Double Bluff North","D2",26,4,1,0,11,25,4,11,15,8,1
2013,"Double Bluff North","D3",27,11,1,1,11,25,11,39,15,29,2
2013,"Double Bluff North","D3",28,18,0,1,11,25,11,39,15,29,2
2013,"Double Bluff North","D3",29,25,0,3,11,25,11,39,15,29,2
2013,"Double Bluff North","D3",31,39,1,0,11,25,11,39,15,29,1
2013,"Double Bluff North","D4",30,32,0,1,11,46,NA,NA,36,NA,2
2013,"Double Bluff North","D4",31,39,0,1,11,46,NA,NA,36,NA,2
2013,"Double Bluff North","D4",32,46,0,3,11,46,NA,NA,36,NA,2
2013,"Double Bluff North","D4",27,11,0,1,11,46,NA,NA,36,NA,2
2013,"Double Bluff North","D4",29,25,0,1,11,46,NA,NA,36,NA,2
2013,"Double Bluff North","D5",30,32,1,0,11,18,32,32,8,1,1
2013,"Double Bluff North","D5",27,11,0,1,11,18,32,32,8,1,2
2013,"Double Bluff North","D5",28,18,0,1,11,18,32,32,8,1,2
2013,"Double Bluff North","D6",28,18,1,1,18,18,18,18,1,1,2
2013,"Double Bluff North","D7",30,32,1,0,18,25,32,32,8,1,1
2013,"Double Bluff North","D7",29,25,0,1,18,25,32,32,8,1,2
2013,"Double Bluff North","D7",28,18,0,1,18,25,32,32,8,1,2
2013,"Double Bluff North","D8",29,25,0,2,25,32,32,32,8,1,2
2013,"Double Bluff North","D8",30,32,2,2,25,32,32,32,8,1,2
2013,"Double Bluff North","D9",31,39,1,0,NA,NA,39,39,NA,1,1
2013,"Double Bluff North","E1",30,32,2,0,25,25,11,32,1,22,1
2013,"Double Bluff North","E1",29,25,0,1,25,25,11,32,1,22,2
2013,"Double Bluff North","E1",27,11,1,0,25,25,11,32,1,22,1
2013,"Double Bluff North","E1",28,18,1,0,25,25,11,32,1,22,1
2013,"Double Bluff North","E2",30,32,3,0,11,25,11,32,15,22,1
2013,"Double Bluff North","E2",28,18,0,1,11,25,11,32,15,22,2
2013,"Double Bluff North","E2",27,11,1,2,11,25,11,32,15,22,2
2013,"Double Bluff North","E2",29,25,0,3,11,25,11,32,15,22,2
2013,"Double Bluff North","E3",28,18,1,2,11,25,11,32,15,22,2
2013,"Double Bluff North","E3",27,11,1,1,11,25,11,32,15,22,2
2013,"Double Bluff North","E3",30,32,1,0,11,25,11,32,15,22,1
2013,"Double Bluff North","E3",29,25,0,3,11,25,11,32,15,22,2
2013,"Double Bluff North","E4",27,11,1,0,NA,NA,11,32,NA,22,1
2013,"Double Bluff North","E4",30,32,1,0,NA,NA,11,32,NA,22,1
2013,"Double Bluff North","E5",30,32,4,0,18,39,18,32,22,15,1
2013,"Double Bluff North","E5",31,39,0,2,18,39,18,32,22,15,2
2013,"Double Bluff North","E5",28,18,2,1,18,39,18,32,22,15,2
2013,"Double Bluff North","E5",29,25,3,0,18,39,18,32,22,15,1
2013,"Double Bluff South","",31,39,0,0,NA,NA,NA,NA,NA,NA,3
2013,"Double Bluff South","1",26,5,2,0,NA,NA,5,32,NA,28,1
2013,"Double Bluff South","1",30,32,3,0,NA,NA,5,32,NA,28,1
2013,"Double Bluff South","2",26,5,1,0,NA,NA,5,5,NA,1,1
2013,"Double Bluff South","3",29,27,1,1,27,27,27,32,1,6,2
2013,"Double Bluff South","3",30,32,1,0,27,27,27,32,1,6,1
2013,"Forbes Point","1",28,18,0,1,18,47,6,47,30,42,2
2013,"Forbes Point","1",30,32,3,0,18,47,6,47,30,42,1
2013,"Forbes Point","1",32,47,1,1,18,47,6,47,30,42,2
2013,"Forbes Point","1",26,6,1,0,18,47,6,47,30,42,1
2013,"Forbes Point","2",27,13,1,0,18,39,13,13,22,1,1
2013,"Forbes Point","2",31,39,0,3,18,39,13,13,22,1,2
2013,"Forbes Point","2",29,26,0,2,18,39,13,13,22,1,2
2013,"Forbes Point","2",28,18,0,1,18,39,13,13,22,1,2
