"year","site","burrow_name","study_day","burrow_visit","tot_prey","prey_start","prey_end","bv_start","bv_end","prey_days","bv_days","capt_hist"
2008,"Malmo Bluff","15",53,3,0,65,65,53,53,1,1,1
2008,"Malmo Bluff","16",65,0,1,65,65,NA,NA,1,NA,2
2008,"Malmo Bluff","2",25,1,0,NA,NA,25,25,NA,1,3
2008,"Malmo Bluff","3",53,2,0,NA,NA,25,53,NA,29,3
2008,"Malmo Bluff","3",25,1,0,NA,NA,25,53,NA,29,3
2008,"Malmo Bluff","4",46,3,0,NA,NA,25,46,NA,22,3
2008,"Malmo Bluff","4",25,2,0,NA,NA,25,46,NA,22,3
2008,"Malmo Bluff","5",46,4,0,NA,NA,46,46,NA,1,3
2008,"Malmo Bluff","6",46,6,0,65,65,46,46,1,1,1
2008,"Malmo Bluff","6",65,0,1,65,65,46,46,1,1,2
2008,"Malmo Bluff","7",46,4,0,NA,NA,46,46,NA,1,3
2008,"Malmo Bluff","8",46,5,0,NA,NA,46,46,NA,1,3
2008,"Malmo Bluff","9",46,2,0,NA,NA,46,46,NA,1,3
2008,"Maylor Point","2",34,0,1,34,43,1,1,10,1,2
2008,"Maylor Point","2",43,0,1,34,43,1,1,10,1,2
2008,"Maylor Point","2",1,2,0,34,43,1,1,10,1,1
2008,"Maylor Point","2a",48,0,1,48,48,NA,NA,1,NA,2
2008,"Maylor Point","3a",66,1,1,61,66,66,66,6,1,2
2008,"Maylor Point","3a",61,0,3,61,66,66,66,6,1,2
2008,"Maylor Point","3b",66,3,0,48,48,66,66,1,1,3
2008,"Maylor Point","3b",48,0,1,48,48,66,66,1,1,2
2008,"Maylor Point","3c",66,5,0,NA,NA,66,66,NA,1,3
2008,"Maylor Point","3d",1,1,0,43,48,1,66,6,66,1
2008,"Maylor Point","3d",43,1,1,43,48,1,66,6,66,2
2008,"Maylor Point","3d",66,4,0,43,48,1,66,6,66,3
2008,"Maylor Point","3d",48,0,1,43,48,1,66,6,66,2
2008,"Maylor Point","4",61,0,1,43,61,1,1,19,1,2
2008,"Maylor Point","4",1,1,0,43,61,1,1,19,1,1
2008,"Maylor Point","4",43,0,1,43,61,1,1,19,1,2
2008,"Monroe Landing","1",40,0,2,33,62,27,62,30,36,2
2008,"Monroe Landing","1",48,0,2,33,62,27,62,30,36,2
2008,"Monroe Landing","1",27,1,0,33,62,27,62,30,36,1
2008,"Monroe Landing","1",62,3,3,33,62,27,62,30,36,2
2008,"Monroe Landing","1",33,0,1,33,62,27,62,30,36,2
2008,"Monroe Landing","2",33,0,1,33,48,NA,NA,16,NA,2
2008,"Monroe Landing","2",48,0,1,33,48,NA,NA,16,NA,2
2008,"Mutiny Sands","1",53,1,3,39,53,25,53,15,29,2
2008,"Mutiny Sands","1",45,0,5,39,53,25,53,15,29,2
2008,"Mutiny Sands","1",39,0,1,39,53,25,53,15,29,2
2008,"Mutiny Sands","1",25,1,0,39,53,25,53,15,29,1
2008,"Mutiny Sands","2",53,0,1,53,53,25,45,1,21,2
2008,"Mutiny Sands","2",45,3,0,53,53,25,45,1,21,1
2008,"Mutiny Sands","2",25,1,0,53,53,25,45,1,21,1
2008,"Mutiny Sands","3",53,1,0,NA,NA,53,53,NA,1,3
2008,"Mutiny Sands","4",53,1,0,NA,NA,53,53,NA,1,3
2008,"Mutiny Sands","5",53,1,0,NA,NA,53,53,NA,1,3
2008,"Mutiny Sands","6",53,1,2,53,53,53,53,1,1,2
2008,"Mutiny Sands","7",25,1,0,45,45,25,53,1,29,1
2008,"Mutiny Sands","7",53,2,0,45,45,25,53,1,29,3
2008,"Mutiny Sands","7",45,2,2,45,45,25,53,1,29,2
2008,"Mutiny Sands","8",53,0,2,45,53,NA,NA,9,NA,2
2008,"Mutiny Sands","8",45,0,1,45,53,NA,NA,9,NA,2
2008,"Mutiny Sands","9",53,0,1,53,53,NA,NA,1,NA,2
2008,"Possession Point","E1",25,1,0,33,47,25,47,15,23,1
2008,"Possession Point","E1",33,0,1,33,47,25,47,15,23,2
2008,"Possession Point","E1",47,1,4,33,47,25,47,15,23,2
2008,"Possession Point","E2",33,0,2,33,61,NA,NA,29,NA,2
2008,"Possession Point","E2",47,0,3,33,61,NA,NA,29,NA,2
2008,"Possession Point","E2",61,0,1,33,61,NA,NA,29,NA,2
2008,"Possession Point","P1",61,0,2,40,61,25,40,22,16,2
2008,"Possession Point","P1",25,3,0,40,61,25,40,22,16,1
2008,"Possession Point","P1",33,2,0,40,61,25,40,22,16,1
2008,"Possession Point","P1",51,0,1,40,61,25,40,22,16,2
2008,"Possession Point","P1",40,1,3,40,61,25,40,22,16,2
2008,"Possession Point","S2",51,0,1,51,61,NA,NA,11,NA,2
2008,"Possession Point","S2",61,0,1,51,61,NA,NA,11,NA,2
2008,"Possession Point","S8",61,0,1,40,61,40,40,22,1,2
2008,"Possession Point","S8",47,0,1,40,61,40,40,22,1,2
2008,"Possession Point","S8",40,1,1,40,61,40,40,22,1,2
2008,"Possession Point","S9",51,1,1,51,51,51,51,1,1,2
2008,"Pratts Bluff","1",28,2,2,28,35,28,56,8,29,2
2008,"Pratts Bluff","1",35,2,3,28,35,28,56,8,29,2
2008,"Pratts Bluff","1",56,1,0,28,35,28,56,8,29,3
2008,"Pratts Bluff","11",49,1,1,49,49,32,49,1,18,2
2008,"Pratts Bluff","11",32,1,0,49,49,32,49,1,18,1
2008,"Pratts Bluff","13",32,0,1,32,32,NA,NA,1,NA,2
2008,"Pratts Bluff","15",56,1,2,56,56,56,56,1,1,2
2008,"Pratts Bluff","1A",49,1,0,32,32,49,63,1,15,3
2008,"Pratts Bluff","1A",32,0,2,32,32,49,63,1,15,2
2008,"Pratts Bluff","1A",63,1,0,32,32,49,63,1,15,3
2008,"Pratts Bluff","1A",56,3,0,32,32,49,63,1,15,3
2008,"Pratts Bluff","1B",63,1,0,NA,NA,63,63,NA,1,3
2008,"Pratts Bluff","2",35,0,3,28,63,56,56,36,1,2
2008,"Pratts Bluff","2",63,0,1,28,63,56,56,36,1,2
2008,"Pratts Bluff","2",56,1,0,28,63,56,56,36,1,3
2008,"Pratts Bluff","2",28,0,3,28,63,56,56,36,1,2
2008,"Pratts Bluff","3",35,3,2,28,35,35,63,8,29,2
2008,"Pratts Bluff","3",28,0,3,28,35,35,63,8,29,2
2008,"Pratts Bluff","3",63,4,0,28,35,35,63,8,29,3
2008,"Pratts Bluff","4",28,1,0,NA,NA,28,28,NA,1,3
2008,"Pratts Bluff","6",56,3,0,49,49,56,63,1,8,3
2008,"Pratts Bluff","6",49,0,1,49,49,56,63,1,8,2
2008,"Pratts Bluff","6",63,1,0,49,49,56,63,1,8,3
2008,"Pratts Bluff","7",49,0,1,49,49,NA,NA,1,NA,2
2008,"Pratts Bluff","8",56,1,1,56,56,56,63,1,8,2
2008,"Pratts Bluff","8",63,2,0,56,56,56,63,1,8,3
2008,"Pratts Bluff","9",32,1,2,32,32,32,56,1,25,2
2008,"Pratts Bluff","9",49,1,0,32,32,32,56,1,25,3
2008,"Pratts Bluff","9",56,1,0,32,32,32,56,1,25,3
2008,"Rolling Hills #1","1",59,3,1,24,59,24,67,36,44,2
2008,"Rolling Hills #1","1",24,1,1,24,59,24,67,36,44,2
2008,"Rolling Hills #1","1",67,1,0,24,59,24,67,36,44,3
2008,"Rolling Hills #1","1",46,1,0,24,59,24,67,36,44,3
2008,"Rolling Hills #1","1",31,1,1,24,59,24,67,36,44,2
2008,"Rolling Hills #1","1",39,1,0,24,59,24,67,36,44,3
2008,"Rolling Hills #1","1",38,0,2,24,59,24,67,36,44,2
2008,"Rolling Hills #1","11",59,0,1,59,59,67,67,1,1,2
2008,"Rolling Hills #1","11",67,1,0,59,59,67,67,1,1,3
2008,"Rolling Hills #1","12",59,1,1,59,59,59,59,1,1,2
2008,"Rolling Hills #1","14",59,2,0,NA,NA,59,59,NA,1,3
2008,"Rolling Hills #1","2",39,4,0,31,46,24,67,16,44,3
2008,"Rolling Hills #1","2",31,0,2,31,46,24,67,16,44,2
2008,"Rolling Hills #1","2",67,1,0,31,46,24,67,16,44,3
2008,"Rolling Hills #1","2",46,1,1,31,46,24,67,16,44,2
2008,"Rolling Hills #1","2",38,0,1,31,46,24,67,16,44,2
2008,"Rolling Hills #1","2",24,1,0,31,46,24,67,16,44,1
2008,"Rolling Hills #1","3",67,1,0,24,38,39,67,15,29,3
2008,"Rolling Hills #1","3",59,1,0,24,38,39,67,15,29,3
2008,"Rolling Hills #1","3",31,0,1,24,38,39,67,15,29,2
2008,"Rolling Hills #1","3",39,1,0,24,38,39,67,15,29,3
2008,"Rolling Hills #1","3",38,0,2,24,38,39,67,15,29,2
2008,"Rolling Hills #1","3",24,0,1,24,38,39,67,15,29,2
2008,"Rolling Hills #1","4",38,0,2,24,38,59,59,15,1,2
2008,"Rolling Hills #1","4",31,0,2,24,38,59,59,15,1,2
2008,"Rolling Hills #1","4",24,0,1,24,38,59,59,15,1,2
2008,"Rolling Hills #1","4",59,1,0,24,38,59,59,15,1,3
2008,"Rolling Hills #1","5",39,0,1,24,52,24,59,29,36,2
2008,"Rolling Hills #1","5",52,0,1,24,52,24,59,29,36,2
2008,"Rolling Hills #1","5",59,1,0,24,52,24,59,29,36,3
2008,"Rolling Hills #1","5",38,0,1,24,52,24,59,29,36,2
2008,"Rolling Hills #1","5",24,1,1,24,52,24,59,29,36,2
2008,"Rolling Hills #1","5",31,0,1,24,52,24,59,29,36,2
2008,"Rolling Hills #1","6",38,0,1,24,38,24,67,15,44,2
2008,"Rolling Hills #1","6",59,3,0,24,38,24,67,15,44,3
2008,"Rolling Hills #1","6",24,2,1,24,38,24,67,15,44,2
2008,"Rolling Hills #1","6",67,2,0,24,38,24,67,15,44,3
2008,"Rolling Hills #1","6",31,0,1,24,38,24,67,15,44,2
2008,"Rolling Hills #1","7",59,1,0,24,46,46,59,23,14,3
2008,"Rolling Hills #1","7",46,1,2,24,46,46,59,23,14,2
2008,"Rolling Hills #1","7",24,0,1,24,46,46,59,23,14,2
2008,"Rolling Hills #1","7",39,0,2,24,46,46,59,23,14,2
2008,"Shore Meadows","1",50,2,0,NA,NA,50,50,NA,1,3
2008,"Shore Meadows","2",50,2,0,NA,NA,50,50,NA,1,3
2008,"Shore Meadows","4",50,4,0,NA,NA,50,50,NA,1,3
2008,"Shore Meadows","5",43,0,2,43,57,50,50,15,1,2
2008,"Shore Meadows","5",50,2,0,43,57,50,50,15,1,3
2008,"Shore Meadows","5",57,0,4,43,57,50,50,15,1,2
2008,"Shore Meadows","6",57,0,1,29,57,NA,NA,29,NA,2
2008,"Shore Meadows","6",50,0,2,29,57,NA,NA,29,NA,2
2008,"Shore Meadows","6",29,0,1,29,57,NA,NA,29,NA,2
2008,"Swantown","1",44,1,2,23,65,44,51,43,8,2
2008,"Swantown","1",23,0,2,23,65,44,51,43,8,2
2008,"Swantown","1",65,0,1,23,65,44,51,43,8,2
2008,"Swantown","1",51,3,0,23,65,44,51,43,8,3
2008,"Swantown","1",37,0,1,23,65,44,51,43,8,2
2008,"Swantown","2",51,1,1,30,65,23,51,36,29,2
2008,"Swantown","2",65,0,1,30,65,23,51,36,29,2
2008,"Swantown","2",23,1,0,30,65,23,51,36,29,1
2008,"Swantown","2",30,1,2,30,65,23,51,36,29,2
2008,"Swantown","2",44,2,1,30,65,23,51,36,29,2
2008,"Swantown","2",37,0,2,30,65,23,51,36,29,2
2008,"Swantown","3",30,0,2,30,30,NA,NA,1,NA,2
2008,"Swantown","4",30,1,1,30,30,30,30,1,1,2
2008,"Swantown","5",65,0,4,51,65,51,51,15,1,2
2008,"Swantown","5",51,1,1,51,65,51,51,15,1,2
2008,"Swantown","6",65,0,1,51,65,51,51,15,1,2
2008,"Swantown","6",59,0,1,51,65,51,51,15,1,2
2008,"Swantown","6",51,1,2,51,65,51,51,15,1,2
2009,"Cliffside","1",43,1,1,13,43,20,43,31,24,2
2009,"Cliffside","1",20,1,1,13,43,20,43,31,24,2
2009,"Cliffside","1",13,0,1,13,43,20,43,31,24,2
2009,"Cliffside","10",20,4,1,13,28,20,28,16,9,2
2009,"Cliffside","10",13,0,1,13,28,20,28,16,9,2
2009,"Cliffside","10",28,1,1,13,28,20,28,16,9,2
2009,"Cliffside","11",13,0,1,13,20,20,20,8,1,2
2009,"Cliffside","11",20,1,1,13,20,20,20,8,1,2
2009,"Cliffside","12",43,1,1,43,43,20,43,1,24,2
2009,"Cliffside","12",20,2,0,43,43,20,43,1,24,1
2009,"Cliffside","13",20,2,0,NA,NA,20,20,NA,1,3
2009,"Cliffside","2",20,2,0,43,43,20,43,1,24,1
2009,"Cliffside","2",43,1,1,43,43,20,43,1,24,2
2009,"Cliffside","3",28,1,0,5,20,13,28,16,16,3
2009,"Cliffside","3",20,2,3,5,20,13,28,16,16,2
2009,"Cliffside","3",13,1,0,5,20,13,28,16,16,3
2009,"Cliffside","3",5,0,1,5,20,13,28,16,16,2
2009,"Cliffside","4",20,1,2,5,43,5,20,39,16,2
2009,"Cliffside","4",5,1,2,5,43,5,20,39,16,2
2009,"Cliffside","4",43,0,1,5,43,5,20,39,16,2
2009,"Cliffside","5",5,1,0,13,20,5,20,8,16,1
2009,"Cliffside","5",20,2,2,13,20,5,20,8,16,2
2009,"Cliffside","5",13,0,1,13,20,5,20,8,16,2
2009,"Cliffside","6",13,0,2,5,20,5,20,16,16,2
2009,"Cliffside","6",20,2,2,5,20,5,20,16,16,2
2009,"Cliffside","6",5,1,1,5,20,5,20,16,16,2
2009,"Cliffside","7",43,0,1,20,43,5,20,24,16,2
2009,"Cliffside","7",5,1,0,20,43,5,20,24,16,1
2009,"Cliffside","7",20,1,1,20,43,5,20,24,16,2
2009,"Cliffside","8",20,2,0,49,49,20,20,1,1,1
2009,"Cliffside","8",49,0,1,49,49,20,20,1,1,2
2009,"Cliffside","9",20,2,1,13,20,20,20,8,1,2
2009,"Cliffside","9",13,0,1,13,20,20,20,8,1,2
2009,"Crescent Harbor","1",6,0,3,6,6,NA,NA,1,NA,2
2009,"Crescent Harbor","2",13,1,0,34,34,13,13,1,1,1
2009,"Crescent Harbor","2",34,0,3,34,34,13,13,1,1,2
2009,"Crescent Harbor","3",27,0,1,27,41,NA,NA,15,NA,2
2009,"Crescent Harbor","3",41,0,1,27,41,NA,NA,15,NA,2
2009,"Double Bluff North","A1",7,1,0,NA,NA,7,7,NA,1,3
2009,"Double Bluff North","A2",7,1,0,NA,NA,7,49,NA,43,3
2009,"Double Bluff North","A2",14,1,0,NA,NA,7,49,NA,43,3
2009,"Double Bluff North","A2",49,2,0,NA,NA,7,49,NA,43,3
2009,"Double Bluff North","A2",37,2,0,NA,NA,7,49,NA,43,3
2009,"Double Bluff North","A2",21,1,0,NA,NA,7,49,NA,43,3
2009,"Double Bluff North","A3",21,2,0,NA,NA,21,21,NA,1,3
2009,"Double Bluff North","A4",27,0,1,27,27,49,49,1,1,2
2009,"Double Bluff North","A4",49,1,0,27,27,49,49,1,1,3
2009,"Double Bluff North","B1",27,0,2,7,27,21,21,21,1,2
2009,"Double Bluff North","B1",7,0,1,7,27,21,21,21,1,2
2009,"Double Bluff North","B1",21,2,0,7,27,21,21,21,1,3
2009,"Double Bluff North","B10",7,1,0,NA,NA,7,7,NA,1,3
2009,"Double Bluff North","B11",21,2,1,21,27,21,21,7,1,2
2009,"Double Bluff North","B11",27,0,1,21,27,21,21,7,1,2
2009,"Double Bluff North","B2",7,2,0,NA,NA,7,7,NA,1,3
2009,"Double Bluff North","B3",7,1,0,NA,NA,7,21,NA,15,3
2009,"Double Bluff North","B3",21,2,0,NA,NA,7,21,NA,15,3
2009,"Double Bluff North","B4",21,2,0,NA,NA,7,21,NA,15,3
2009,"Double Bluff North","B4",7,1,0,NA,NA,7,21,NA,15,3
2009,"Double Bluff North","B4",14,3,0,NA,NA,7,21,NA,15,3
2009,"Double Bluff North","B5",7,4,0,NA,NA,7,21,NA,15,3
2009,"Double Bluff North","B5",21,3,0,NA,NA,7,21,NA,15,3
2009,"Double Bluff North","B5",14,1,0,NA,NA,7,21,NA,15,3
2009,"Double Bluff North","B6",7,1,0,NA,NA,7,7,NA,1,3
2009,"Double Bluff North","B8",7,1,0,NA,NA,7,7,NA,1,3
2009,"Double Bluff North","B9",7,1,0,NA,NA,7,21,NA,15,3
2009,"Double Bluff North","B9",21,1,0,NA,NA,7,21,NA,15,3
2009,"Double Bluff North","C1",7,1,0,NA,NA,7,7,NA,1,3
2009,"Double Bluff North","C2",21,0,1,21,49,7,7,29,1,2
2009,"Double Bluff North","C2",7,1,0,21,49,7,7,29,1,1
2009,"Double Bluff North","C2",49,0,1,21,49,7,7,29,1,2
2009,"Double Bluff North","C3",21,0,1,14,21,14,14,8,1,2
2009,"Double Bluff North","C3",14,1,1,14,21,14,14,8,1,2
2009,"Double Bluff North","C4",21,0,1,14,21,NA,NA,8,NA,2
2009,"Double Bluff North","C4",14,0,1,14,21,NA,NA,8,NA,2
2009,"Double Bluff North","C5",21,0,1,21,21,NA,NA,1,NA,2
2009,"Double Bluff North","C6",37,4,0,NA,NA,37,37,NA,1,3
2009,"Double Bluff North","D1",7,1,0,NA,NA,7,7,NA,1,3
2009,"Double Bluff North","D10",43,1,2,43,43,14,49,1,36,2
2009,"Double Bluff North","D10",21,3,0,43,43,14,49,1,36,1
2009,"Double Bluff North","D10",49,1,0,43,43,14,49,1,36,3
2009,"Double Bluff North","D10",14,2,0,43,43,14,49,1,36,1
2009,"Double Bluff North","D11",14,2,0,27,49,14,43,23,30,1
2009,"Double Bluff North","D11",27,0,1,27,49,14,43,23,30,2
2009,"Double Bluff North","D11",43,1,1,27,49,14,43,23,30,2
2009,"Double Bluff North","D11",49,0,1,27,49,14,43,23,30,2
2009,"Double Bluff North","D12",37,0,4,21,49,21,21,29,1,2
2009,"Double Bluff North","D12",49,0,1,21,49,21,21,29,1,2
2009,"Double Bluff North","D12",21,1,1,21,49,21,21,29,1,2
2009,"Double Bluff North","D12",27,0,1,21,49,21,21,29,1,2
2009,"Double Bluff North","D13",37,0,3,27,49,21,21,23,1,2
2009,"Double Bluff North","D13",27,0,1,27,49,21,21,23,1,2
2009,"Double Bluff North","D13",49,0,1,27,49,21,21,23,1,2
2009,"Double Bluff North","D13",43,0,2,27,49,21,21,23,1,2
2009,"Double Bluff North","D13",21,1,0,27,49,21,21,23,1,1
2009,"Double Bluff North","D14",27,0,1,27,27,NA,NA,1,NA,2
2009,"Double Bluff North","D15",27,1,1,27,27,27,27,1,1,2
2009,"Double Bluff North","D2",27,0,2,14,37,7,37,24,31,2
2009,"Double Bluff North","D2",21,0,1,14,37,7,37,24,31,2
2009,"Double Bluff North","D2",37,1,1,14,37,7,37,24,31,2
2009,"Double Bluff North","D2",7,1,0,14,37,7,37,24,31,1
2009,"Double Bluff North","D2",14,0,2,14,37,7,37,24,31,2
2009,"Double Bluff North","D3",7,1,0,NA,NA,7,7,NA,1,3
2009,"Double Bluff North","D4",21,3,1,21,21,7,49,1,43,2
2009,"Double Bluff North","D4",7,2,0,21,21,7,49,1,43,1
2009,"Double Bluff North","D4",14,1,0,21,21,7,49,1,43,1
2009,"Double Bluff North","D4",43,1,0,21,21,7,49,1,43,3
2009,"Double Bluff North","D4",49,1,0,21,21,7,49,1,43,3
2009,"Double Bluff North","D5",21,5,2,14,21,7,49,8,43,2
2009,"Double Bluff North","D5",49,1,0,14,21,7,49,8,43,3
2009,"Double Bluff North","D5",7,3,0,14,21,7,49,8,43,1
2009,"Double Bluff North","D5",14,1,2,14,21,7,49,8,43,2
2009,"Double Bluff North","D5",37,4,0,14,21,7,49,8,43,3
2009,"Double Bluff North","D6",7,2,0,NA,NA,7,7,NA,1,3
2009,"Double Bluff North","D7",7,1,0,NA,NA,7,7,NA,1,3
2009,"Double Bluff North","D8",7,1,0,NA,NA,7,7,NA,1,3
2009,"Double Bluff North","D9",14,3,0,NA,NA,7,21,NA,15,3
2009,"Double Bluff North","D9",21,4,0,NA,NA,7,21,NA,15,3
2009,"Double Bluff North","D9",7,1,0,NA,NA,7,21,NA,15,3
2009,"Double Bluff South","1",36,0,5,22,41,NA,NA,20,NA,2
2009,"Double Bluff South","1",41,0,2,22,41,NA,NA,20,NA,2
2009,"Double Bluff South","1",29,0,4,22,41,NA,NA,20,NA,2
2009,"Double Bluff South","1",22,0,2,22,41,NA,NA,20,NA,2
2009,"Double Bluff South","1A",41,1,0,NA,NA,41,41,NA,1,3
2009,"Double Bluff South","2",22,0,4,22,29,NA,NA,8,NA,2
2009,"Double Bluff South","2",29,0,3,22,29,NA,NA,8,NA,2
2009,"Double Bluff South","3",36,2,4,29,41,36,36,13,1,2
2009,"Double Bluff South","3",41,0,1,29,41,36,36,13,1,2
2009,"Double Bluff South","3",29,0,2,29,41,36,36,13,1,2
2009,"Fort Casey","1",55,1,0,NA,NA,55,55,NA,1,3
2009,"Fort Casey","2",45,3,1,34,55,6,45,22,40,2
2009,"Fort Casey","2",55,0,1,34,55,6,45,22,40,2
2009,"Fort Casey","2",6,1,0,34,55,6,45,22,40,1
2009,"Fort Casey","2",34,0,1,34,55,6,45,22,40,2
2009,"Fort Casey","3",6,1,0,16,34,6,45,19,40,1
2009,"Fort Casey","3",34,0,1,16,34,6,45,19,40,2
2009,"Fort Casey","3",16,4,2,16,34,6,45,19,40,2
2009,"Fort Casey","3",45,3,0,16,34,6,45,19,40,3
2009,"Fort Casey","4",16,1,0,6,48,16,45,43,30,3
2009,"Fort Casey","4",45,6,1,6,48,16,45,43,30,2
2009,"Fort Casey","4",48,0,1,6,48,16,45,43,30,2
2009,"Fort Casey","4",6,0,1,6,48,16,45,43,30,2
2009,"Fort Casey","46",45,5,1,45,45,45,45,1,1,2
2009,"Fort Casey","7",48,0,1,24,48,16,55,25,40,2
2009,"Fort Casey","7",24,0,1,24,48,16,55,25,40,2
2009,"Fort Casey","7",34,0,1,24,48,16,55,25,40,2
2009,"Fort Casey","7",55,1,0,24,48,16,55,25,40,3
2009,"Fort Casey","7",16,2,0,24,48,16,55,25,40,1
2009,"Fort Casey","8",16,1,0,NA,NA,16,16,NA,1,3
2009,"Fort Casey","B",34,0,1,24,34,NA,NA,11,NA,2
2009,"Fort Casey","B",24,0,2,24,34,NA,NA,11,NA,2
2009,"Fort Casey","X",45,2,0,24,24,45,48,1,4,3
2009,"Fort Casey","X",34,0,0,24,24,45,48,1,4,4
2009,"Fort Casey","X",24,0,1,24,24,45,48,1,4,2
2009,"Fort Casey","X",48,2,0,24,24,45,48,1,4,3
2009,"Fort Casey","Y",48,5,1,48,48,48,48,1,1,2
2009,"Hancock Lake","1",24,5,2,24,38,14,38,15,25,2
2009,"Hancock Lake","1",38,1,4,24,38,14,38,15,25,2
2009,"Hancock Lake","1",28,0,2,24,38,14,38,15,25,2
2009,"Hancock Lake","1",14,1,0,24,38,14,38,15,25,1
2009,"Hancock Lake","10",42,0,1,42,42,NA,NA,1,NA,2
2009,"Hancock Lake","2",38,0,3,14,38,14,28,25,15,2
2009,"Hancock Lake","2",24,0,1,14,38,14,28,25,15,2
2009,"Hancock Lake","2",28,1,1,14,38,14,28,25,15,2
2009,"Hancock Lake","2",14,1,2,14,38,14,28,25,15,2
2009,"Hancock Lake","3",14,0,1,14,42,NA,NA,29,NA,2
2009,"Hancock Lake","3",42,0,1,14,42,NA,NA,29,NA,2
2009,"Hancock Lake","3",24,0,1,14,42,NA,NA,29,NA,2
2009,"Hancock Lake","4",28,1,1,28,28,24,42,1,19,2
2009,"Hancock Lake","4",38,1,0,28,28,24,42,1,19,3
2009,"Hancock Lake","4",24,4,0,28,28,24,42,1,19,1
2009,"Hancock Lake","4",42,1,0,28,28,24,42,1,19,3
2009,"Hancock Lake","5",42,0,2,42,42,24,28,1,5,2
2009,"Hancock Lake","5",24,5,0,42,42,24,28,1,5,1
2009,"Hancock Lake","5",28,1,0,42,42,24,28,1,5,1
2009,"Hancock Lake","6",24,2,0,NA,NA,24,24,NA,1,3
2009,"Hancock Lake","7",28,0,2,24,28,24,42,5,19,2
2009,"Hancock Lake","7",24,5,2,24,28,24,42,5,19,2
2009,"Hancock Lake","7",42,1,0,24,28,24,42,5,19,3
2009,"Hancock Lake","8",24,1,0,NA,NA,24,24,NA,1,3
2009,"Hancock Lake","9",42,0,1,28,42,NA,NA,15,NA,2
2009,"Hancock Lake","9",28,0,2,28,42,NA,NA,15,NA,2
2009,"Harrington North","11",8,0,1,1,15,15,15,15,1,2
2009,"Harrington North","11",15,4,1,1,15,15,15,15,1,2
2009,"Harrington North","11",1,0,1,1,15,15,15,15,1,2
2009,"Harrington North","12",8,0,1,1,8,NA,NA,8,NA,2
2009,"Harrington North","12",1,0,3,1,8,NA,NA,8,NA,2
2009,"Harrington North","13",8,0,1,1,8,NA,NA,8,NA,2
2009,"Harrington North","13",1,0,1,1,8,NA,NA,8,NA,2
2009,"Harrington North","3",15,1,2,15,15,15,15,1,1,2
2009,"Harrington North","5",29,0,2,8,36,NA,NA,29,NA,2
2009,"Harrington North","5",8,0,3,8,36,NA,NA,29,NA,2
2009,"Harrington North","5",36,0,2,8,36,NA,NA,29,NA,2
2009,"Harrington North","5",22,0,2,8,36,NA,NA,29,NA,2
2009,"Harrington North","8",15,2,0,22,22,15,15,1,1,1
2009,"Harrington North","8",22,0,1,22,22,15,15,1,1,2
2009,"Harrington North","9",1,1,0,22,36,1,1,15,1,1
2009,"Harrington North","9",36,0,1,22,36,1,1,15,1,2
2009,"Harrington North","9",22,0,3,22,36,1,1,15,1,2
2009,"Harrington South","1",24,0,1,24,24,NA,NA,1,NA,2
2009,"Harrington South","2",24,1,0,17,17,24,24,1,1,3
2009,"Harrington South","2",17,0,1,17,17,24,24,1,1,2
2009,"Harrington South","3",24,0,1,17,24,NA,NA,8,NA,2
2009,"Harrington South","3",17,0,1,17,24,NA,NA,8,NA,2
2009,"Harrington South","4",24,0,1,9,24,NA,NA,16,NA,2
2009,"Harrington South","4",9,0,2,9,24,NA,NA,16,NA,2
2009,"Harrington South","5",41,0,3,41,54,34,34,14,1,2
2009,"Harrington South","5",34,1,0,41,54,34,34,14,1,1
2009,"Harrington South","5",48,0,2,41,54,34,34,14,1,2
2009,"Harrington South","5",54,0,4,41,54,34,34,14,1,2
2009,"Harrington South","6A",17,0,3,9,17,NA,NA,9,NA,2
2009,"Harrington South","6A",9,0,1,9,17,NA,NA,9,NA,2
2009,"Harrington South","6B",24,0,2,24,54,9,9,31,1,2
2009,"Harrington South","6B",54,0,3,24,54,9,9,31,1,2
2009,"Harrington South","6B",34,0,2,24,54,9,9,31,1,2
2009,"Harrington South","6B",48,0,2,24,54,9,9,31,1,2
2009,"Harrington South","6B",41,0,2,24,54,9,9,31,1,2
2009,"Harrington South","6B",9,1,0,24,54,9,9,31,1,1
2009,"Harrington South","7",34,0,1,34,34,NA,NA,1,NA,2
2009,"Harrington South","8",54,1,0,34,34,54,54,1,1,3
2009,"Harrington South","8",34,0,1,34,34,54,54,1,1,2
2009,"Hastie Lake","1",7,1,0,NA,NA,7,7,NA,1,3
2009,"Hastie Lake","2",7,1,0,NA,NA,7,7,NA,1,3
2009,"Hastie Lake","3",7,1,0,NA,NA,7,7,NA,1,3
2009,"Hastie Lake","4",7,1,0,NA,NA,7,7,NA,1,3
2009,"Hastie Lake","5",7,1,0,23,23,7,7,1,1,1
2009,"Hastie Lake","5",23,0,1,23,23,7,7,1,1,2
2009,"Hastie Lake","6",28,0,1,28,28,23,36,1,14,2
2009,"Hastie Lake","6",23,1,0,28,28,23,36,1,14,1
2009,"Hastie Lake","6",36,3,0,28,28,23,36,1,14,3
2009,"Hastie Lake","7",36,2,0,NA,NA,36,36,NA,1,3
2009,"Hastie Lake","8",36,4,0,NA,NA,36,36,NA,1,3
