"site","date","burrow_name","Gunnel","Sculpin","Other","burrow_visit","intern_data","qaqc_concern","year"
"Malmo Bluff",2009-07-10,"1",1,0,0,1,"",NA,"2009"
"Malmo Bluff",2009-07-10,"2",0,0,1,0,"",NA,"2009"
"Malmo Bluff",2009-07-17,"1",1,0,0,0,"",NA,"2009"
"Malmo Bluff",2009-07-17,"3",0,0,1,1,"",NA,"2009"
"Malmo Bluff",2009-07-17,"4",1,0,0,3,"",NA,"2009"
"Malmo Bluff",2009-07-25,"3",0,1,0,0,"",NA,"2009"
"Malmo Bluff",2009-07-25,"5",0,1,0,0,"",NA,"2009"
"Malmo Bluff",2009-07-25,"6",0,0,1,0,"",NA,"2009"
"Malmo Bluff",2009-07-25,"7",1,0,0,0,"",NA,"2009"
"Malmo Bluff",2009-07-25,"8",1,0,0,0,"",NA,"2009"
"Malmo Bluff",2009-07-31,"1",0,0,2,1,"",NA,"2009"
"Malmo Bluff",2009-07-31,"3",0,0,1,0,"",NA,"2009"
"Malmo Bluff",2009-07-31,"5",1,0,1,0,"",NA,"2009"
"Malmo Bluff",2009-07-31,"6",0,1,0,0,"",NA,"2009"
"Malmo Bluff",2009-07-31,"9",0,0,1,0,"",NA,"2009"
"Malmo Bluff",2009-08-07,"1",0,0,0,1,"",NA,"2009"
"Malmo Bluff",2009-08-07,"2",0,0,1,0,"",NA,"2009"
"Malmo Bluff",2009-08-07,"4",1,0,0,0,"",NA,"2009"
"Malmo Bluff",2009-08-07,"5",0,0,0,1,"",NA,"2009"
"Malmo Bluff",2009-08-07,"6",0,0,0,1,"",NA,"2009"
"Malmo Bluff",2009-08-07,"8",0,0,0,2,"",NA,"2009"
"Malmo Bluff",2009-08-07,"9",0,0,1,2,"",NA,"2009"
"Malmo Bluff",2009-08-07,"10",0,1,0,0,"",NA,"2009"
"Malmo Bluff",2009-08-07,"11",0,0,0,2,"",NA,"2009"
"Malmo Bluff",2009-08-07,"12",2,0,0,0,"",NA,"2009"
"Malmo Bluff",2009-08-23,"11",0,0,1,0,"",NA,"2009"
"Malmo Bluff",2008-06-26,"1",0,0,0,1,"",NA,"2008"
"Malmo Bluff",2008-06-26,"2",0,0,0,1,"",NA,"2008"
"Malmo Bluff",2008-06-26,"3",0,0,0,1,"",NA,"2008"
"Malmo Bluff",2008-06-26,"4",0,0,0,2,"",NA,"2008"
"Malmo Bluff",2008-07-17,"1",0,0,0,6,"",NA,"2008"
"Malmo Bluff",2008-07-17,"4",0,0,0,3,"",NA,"2008"
"Malmo Bluff",2008-07-17,"5",0,0,0,4,"",NA,"2008"
"Malmo Bluff",2008-07-17,"6",0,0,0,6,"",NA,"2008"
"Malmo Bluff",2008-07-17,"7",0,0,0,4,"",NA,"2008"
"Malmo Bluff",2008-07-17,"8",0,0,0,5,"",NA,"2008"
"Malmo Bluff",2008-07-17,"9",0,0,0,2,"",NA,"2008"
"Malmo Bluff",2008-07-17,"10",0,0,0,1,"",NA,"2008"
"Malmo Bluff",2008-07-17,"11",0,0,0,2,"",NA,"2008"
"Malmo Bluff",2008-07-17,"12",0,0,0,1,"",NA,"2008"
"Malmo Bluff",2008-07-17,"13",0,0,0,2,"",NA,"2008"
"Malmo Bluff",2008-07-17,"14",0,0,0,1,"",NA,"2008"
"Malmo Bluff",2008-07-24,"3",0,0,0,2,"",NA,"2008"
"Malmo Bluff",2008-07-24,"11",0,0,0,1,"",NA,"2008"
"Malmo Bluff",2008-07-24,"15",0,0,0,3,"",NA,"2008"
"Malmo Bluff",2008-08-05,"6",0,1,0,0,"",NA,"2008"
"Malmo Bluff",2008-08-05,"13",0,0,1,0,"",NA,"2008"
"Malmo Bluff",2008-08-05,"15",1,0,1,0,"",NA,"2008"
"Malmo Bluff",2008-08-05,"16",0,1,0,0,"",NA,"2008"
"Malmo Bluff",2010-06-28,"1",0,0,0,1,"",NA,"2010"
"Malmo Bluff",2010-06-28,"2",0,0,0,1,"",NA,"2010"
"Malmo Bluff",2010-06-28,"3",1,0,1,0,"",NA,"2010"
"Malmo Bluff",2010-06-28,"4",0,0,0,1,"",NA,"2010"
"Malmo Bluff",2010-06-28,"5",0,0,0,2,"",NA,"2010"
"Malmo Bluff",2010-07-08,"7",1,0,0,0,"",NA,"2010"
"Malmo Bluff",2010-07-08,"8",1,0,0,0,"",NA,"2010"
"Malmo Bluff",2010-07-15,"3",1,0,1,1,"",NA,"2010"
"Malmo Bluff",2010-07-15,"4",2,1,0,0,"",NA,"2010"
"Malmo Bluff",2010-07-15,"5",1,1,0,0,"",NA,"2010"
"Malmo Bluff",2010-07-15,"7",0,0,2,1,"",NA,"2010"
"Malmo Bluff",2010-07-15,"8",1,1,2,1,"",NA,"2010"
"Malmo Bluff",2010-07-15,"9",0,0,2,0,"",NA,"2010"
"Malmo Bluff",2010-07-22,"2",0,0,1,0,"",NA,"2010"
"Malmo Bluff",2010-07-22,"6",4,1,0,0,"",NA,"2010"
"Malmo Bluff",2010-07-22,"7",1,2,0,0,"",NA,"2010"
"Malmo Bluff",2010-07-22,"8",1,0,1,0,"",NA,"2010"
"Malmo Bluff",2010-07-30,"3",0,4,0,0,"",NA,"2010"
"Malmo Bluff",2010-07-30,"7",0,0,1,1,"",NA,"2010"
"Malmo Bluff",2010-07-30,"10",0,1,0,0,"",NA,"2010"
"Malmo Bluff",2010-08-04,"2",0,0,1,0,"",NA,"2010"
"Malmo Bluff",2010-08-04,"3",0,0,1,0,"",NA,"2010"
"Malmo Bluff",2010-08-04,"4",1,1,1,0,"",NA,"2010"
"Malmo Bluff",2010-08-04,"8",4,0,0,0,"",NA,"2010"
"Malmo Bluff",2010-08-04,"9",0,1,1,0,"",NA,"2010"
"Malmo Bluff",2010-08-04,"10",0,1,0,0,"",NA,"2010"
"Malmo Bluff",2010-08-11,"1",0,1,0,0,"",NA,"2010"
"Malmo Bluff",2010-08-25,"1",1,0,0,0,"",NA,"2010"
"Malmo Bluff",2011-07-01,"1",2,0,1,0,"",NA,"2011"
"Malmo Bluff",2011-07-01,"2",1,0,0,2,"",NA,"2011"
"Malmo Bluff",2011-07-01,"4",0,0,0,1,"",NA,"2011"
"Malmo Bluff",2011-07-01,"5",1,0,0,0,"",NA,"2011"
"Malmo Bluff",2011-07-01,"7",0,0,0,1,"",NA,"2011"
"Malmo Bluff",2011-07-01,"9",0,0,0,1,"",NA,"2011"
"Malmo Bluff",2011-07-07,"2",0,0,0,1,"",NA,"2011"
"Malmo Bluff",2011-07-07,"3",0,0,2,1,"",NA,"2011"
"Malmo Bluff",2011-07-07,"4",0,0,0,1,"",NA,"2011"
"Malmo Bluff",2011-07-07,"5",0,0,1,0,"",NA,"2011"
"Malmo Bluff",2011-07-07,"6",0,0,0,1,"",NA,"2011"
"Malmo Bluff",2011-07-07,"9",0,0,0,2,"",NA,"2011"
"Malmo Bluff",2011-07-07,"11",1,0,0,0,"",NA,"2011"
"Malmo Bluff",2011-07-07,"12",0,0,1,0,"",NA,"2011"
"Malmo Bluff",2011-07-07,"15",0,0,1,0,"",NA,"2011"
"Malmo Bluff",2011-07-15,"1",0,0,0,1,"",NA,"2011"
"Malmo Bluff",2011-07-15,"2",2,0,1,0,"",NA,"2011"
"Malmo Bluff",2011-07-15,"3",0,0,1,0,"",NA,"2011"
"Malmo Bluff",2011-07-15,"4",1,0,0,0,"",NA,"2011"
"Malmo Bluff",2011-07-15,"5",1,1,0,1,"",NA,"2011"
"Malmo Bluff",2011-07-15,"6",1,1,0,0,"",NA,"2011"
"Malmo Bluff",2011-07-15,"7",0,0,1,0,"",NA,"2011"
"Malmo Bluff",2011-07-15,"8",0,0,0,3,"",NA,"2011"
"Malmo Bluff",2011-07-15,"9",0,0,1,0,"",NA,"2011"
"Malmo Bluff",2011-07-15,"11",2,0,0,1,"",NA,"2011"
"Malmo Bluff",2011-07-15,"17",0,0,0,1,"",NA,"2011"
"Malmo Bluff",2011-07-20,"1",0,1,1,0,"",NA,"2011"
"Malmo Bluff",2011-07-20,"2",1,0,0,0,"",NA,"2011"
"Malmo Bluff",2011-07-20,"3",0,0,2,0,"",NA,"2011"
"Malmo Bluff",2011-07-20,"4",0,0,0,1,"",NA,"2011"
"Malmo Bluff",2011-07-20,"5",2,0,0,0,"",NA,"2011"
"Malmo Bluff",2011-07-20,"6",2,1,2,0,"",NA,"2011"
"Malmo Bluff",2011-07-20,"7",1,0,0,0,"",NA,"2011"
"Malmo Bluff",2011-07-28,"1",0,0,0,1,"",NA,"2011"
"Malmo Bluff",2011-07-28,"2",2,0,0,0,"",NA,"2011"
"Malmo Bluff",2011-07-28,"4",0,0,0,1,"",NA,"2011"
"Malmo Bluff",2011-07-28,"6",1,0,0,0,"",NA,"2011"
"Malmo Bluff",2011-08-03,"5",1,1,0,0,"",NA,"2011"
"Malmo Bluff",2011-08-03,"6",1,0,0,0,"",NA,"2011"
"Malmo Bluff",2011-08-03,"8",1,0,0,1,"",NA,"2011"
"Malmo Bluff",2012-06-27,"1",0,1,0,0,"",NA,"2012"
"Malmo Bluff",2012-06-27,"2",0,1,0,0,"",NA,"2012"
"Malmo Bluff",2012-06-27,"3",0,1,0,0,"",NA,"2012"
"Malmo Bluff",2012-07-05,"4",0,1,0,0,"",NA,"2012"
"Malmo Bluff",2012-07-05,"5",1,0,1,0,"",NA,"2012"
"Malmo Bluff",2012-07-05,"15",1,1,0,1,"",NA,"2012"
"Malmo Bluff",2012-07-05,"18",0,0,0,1,"",NA,"2012"
"Malmo Bluff",2012-07-05,"8",0,0,0,1,"",NA,"2012"
"Malmo Bluff",2012-07-05,"16",0,0,0,2,"",NA,"2012"
"Malmo Bluff",2012-07-05,"17",0,0,0,1,"",NA,"2012"
"Malmo Bluff",2012-07-12,"2",0,0,1,0,"",NA,"2012"
"Malmo Bluff",2012-07-12,"7",1,0,0,0,"",NA,"2012"
"Malmo Bluff",2013-06-24,"1",1,0,0,0,"",NA,"2013"
"Malmo Bluff",2013-06-24,"2",2,0,0,0,"",NA,"2013"
"Malmo Bluff",2013-06-24,"20",0,0,0,1,"",NA,"2013"
"Malmo Bluff",2013-06-24,"40",1,0,0,1,"",NA,"2013"
"Malmo Bluff",2013-06-24,"42",1,0,0,1,"",NA,"2013"
"Malmo Bluff",2013-06-24,"45",1,0,0,0,"",NA,"2013"
"Malmo Bluff",2013-07-06,"2",1,1,0,1,"",NA,"2013"
"Malmo Bluff",2013-07-06,"3",0,1,0,1,"",NA,"2013"
"Malmo Bluff",2013-07-06,"4",0,0,0,1,"",NA,"2013"
"Malmo Bluff",2013-07-06,"5",0,0,0,3,"",NA,"2013"
"Malmo Bluff",2013-07-06,"6",0,0,0,1,"",NA,"2013"
"Malmo Bluff",2013-07-06,"20",0,0,0,3,"",NA,"2013"
"Malmo Bluff",2013-07-06,"21",1,0,0,1,"",NA,"2013"
"Malmo Bluff",2013-07-06,"22",0,0,0,4,"",NA,"2013"
"Malmo Bluff",2013-07-06,"43",0,0,0,2,"",NA,"2013"
"Malmo Bluff",2013-07-06,"44",0,0,0,2,"",NA,"2013"
"Malmo Bluff",2013-07-06,"45",0,0,0,3,"",NA,"2013"
"Malmo Bluff",2013-07-06,"46",0,0,0,2,"",NA,"2013"
"Malmo Bluff",2013-07-11,"2",0,2,0,1,"",NA,"2013"
"Malmo Bluff",2013-07-11,"42",2,1,0,2,"",NA,"2013"
"Malmo Bluff",2013-07-11,"47",1,0,0,0,"",NA,"2013"
"Malmo Bluff",2013-07-18,"2",1,0,0,0,"",NA,"2013"
"Malmo Bluff",2013-07-18,"5",0,0,1,0,"",NA,"2013"
"Malmo Bluff",2013-07-18,"44",1,0,0,0,"",NA,"2013"
"Malmo Bluff",2013-07-25,"5",0,1,0,0,"",NA,"2013"
"Malmo Bluff",2013-07-25,"42",1,2,0,2,"",NA,"2013"
"Malmo Bluff",2013-07-25,"44",0,2,0,0,"",NA,"2013"
"Malmo Bluff",2013-07-25,"47",0,0,1,1,"",NA,"2013"
"Malmo Bluff",2013-08-01,"5",0,0,1,0,"",NA,"2013"
"Malmo Bluff",2013-08-01,"42",1,0,0,0,"",NA,"2013"
"Malmo Bluff",2013-08-01,"44",0,0,1,0,"",NA,"2013"
"Malmo Bluff",2013-08-01,"47",2,0,0,0,"",NA,"2013"
"Malmo Bluff",2013-08-07,"47",1,0,0,0,"",NA,"2013"
"Malmo Bluff",2013-08-13,"47",2,0,0,0,"",NA,"2013"
"Malmo Bluff",2013-08-22,"47",1,0,0,0,"",NA,"2013"
"Malmo Bluff",2014-06-19,"1",0,0,1,0,"",NA,"2014"
"Malmo Bluff",2014-06-19,"11",0,1,0,1,"",NA,"2014"
"Malmo Bluff",2014-06-19,"12",0,0,1,0,"",NA,"2014"
"Malmo Bluff",2014-06-19,"21",0,0,0,1,"",NA,"2014"
"Malmo Bluff",2014-06-24,"1",0,0,0,1,"",NA,"2014"
"Malmo Bluff",2014-06-24,"21",0,0,0,1,"",NA,"2014"
"Malmo Bluff",2014-06-24,"13",1,0,0,0,"",NA,"2014"
"Malmo Bluff",2014-06-24,"2",0,0,0,2,"",NA,"2014"
"Malmo Bluff",2014-06-24,"3",0,0,0,2,"",NA,"2014"
"Malmo Bluff",2014-06-24,"4",0,1,0,2,"",NA,"2014"
"Malmo Bluff",2014-06-24,"22",0,0,0,1,"",NA,"2014"
"Malmo Bluff",2014-06-24,"23",0,0,0,3,"",NA,"2014"
"Malmo Bluff",2014-06-24,"24",0,0,0,2,"",NA,"2014"
"Malmo Bluff",2014-06-24,"25",0,0,0,1,"",NA,"2014"
"Malmo Bluff",2014-06-30,"1",0,0,0,2,"",NA,"2014"
"Malmo Bluff",2014-06-30,"2",0,0,2,0,"",NA,"2014"
"Malmo Bluff",2014-06-30,"4",0,0,0,1,"",NA,"2014"
"Malmo Bluff",2014-06-30,"5",0,0,0,2,"",NA,"2014"
"Malmo Bluff",2014-06-30,"6",0,0,0,1,"",NA,"2014"
"Malmo Bluff",2014-06-30,"11",0,0,0,2,"",NA,"2014"
"Malmo Bluff",2014-06-30,"14",0,2,1,4,"",NA,"2014"
"Malmo Bluff",2014-06-30,"21",0,1,0,0,"",NA,"2014"
"Malmo Bluff",2014-07-10,"1",0,0,0,1,"",NA,"2014"
"Malmo Bluff",2014-07-10,"2",0,1,0,2,"",NA,"2014"
"Malmo Bluff",2014-07-10,"4",0,1,0,6,"",NA,"2014"
"Malmo Bluff",2014-07-10,"5",0,0,0,7,"",NA,"2014"
"Malmo Bluff",2014-07-10,"6",0,0,0,1,"",NA,"2014"
"Malmo Bluff",2014-07-10,"7",0,0,0,1,"",NA,"2014"
"Malmo Bluff",2014-07-10,"8",0,0,0,1,"",NA,"2014"
"Malmo Bluff",2014-07-10,"13",0,0,0,1,"",NA,"2014"
"Malmo Bluff",2014-07-10,"14",0,2,0,2,"",NA,"2014"
"Malmo Bluff",2014-07-10,"25",1,0,0,4,"",NA,"2014"
"Malmo Bluff",2014-07-10,"26",0,0,0,8,"",NA,"2014"
"Malmo Bluff",2014-07-15,"1",0,0,0,1,"",NA,"2014"
"Malmo Bluff",2014-07-15,"2",0,4,0,2,"",NA,"2014"
"Malmo Bluff",2014-07-15,"3",0,0,0,3,"",NA,"2014"
"Malmo Bluff",2014-07-15,"11",0,0,0,1,"",NA,"2014"
"Malmo Bluff",2014-07-15,"13",0,0,0,1,"",NA,"2014"
"Malmo Bluff",2014-07-15,"25",0,1,0,0,"",NA,"2014"
"Malmo Bluff",2014-07-15,"27",1,0,0,0,"",NA,"2014"
"Malmo Bluff",2014-07-24,"2",0,1,0,0,"",NA,"2014"
"Malmo Bluff",2014-07-24,"4",0,0,0,2,"",NA,"2014"
"Malmo Bluff",2014-07-24,"5",0,0,0,3,"",NA,"2014"
"Malmo Bluff",2014-07-24,"9",0,0,0,4,"",NA,"2014"
"Malmo Bluff",2014-07-24,"13",0,0,0,10,"",NA,"2014"
"Malmo Bluff",2014-07-24,"14",0,0,0,8,"",NA,"2014"
"Malmo Bluff",2014-07-24,"21",0,0,0,1,"",NA,"2014"
"Malmo Bluff",2014-07-24,"24",0,0,0,2,"",NA,"2014"
"Malmo Bluff",2014-07-24,"3",0,0,0,2,"",NA,"2014"
"Malmo Bluff",2014-07-24,"25",0,0,0,2,"",NA,"2014"
"Malmo Bluff",2014-07-30,"2",0,2,0,1,"",NA,"2014"
"Malmo Bluff",2014-07-30,"3",0,1,0,1,"",NA,"2014"
"Malmo Bluff",2014-07-30,"5",0,0,1,0,"",NA,"2014"
"Malmo Bluff",2014-08-14,"3",0,1,0,0,"",NA,"2014"
"Maylor Point",2009-07-14,"1",1,0,0,0,"",NA,"2009"
"Maylor Point",2009-07-14,"2",1,0,0,0,"",NA,"2009"
"Maylor Point",2009-07-14,"3",2,0,0,0,"",NA,"2009"
"Maylor Point",2009-07-14,"4",1,1,0,0,"",NA,"2009"
"Maylor Point",2009-07-27,"4",3,1,0,0,"",NA,"2009"
"Maylor Point",2009-07-27,"4a",0,0,3,0,"",NA,"2009"
"Maylor Point",2009-08-04,"4",2,0,0,0,"",NA,"2009"
"Maylor Point",2009-08-04,"4a",0,0,1,0,"",NA,"2009"
"Maylor Point",2008-06-02,"2",0,0,0,2,"",NA,"2008"
"Maylor Point",2008-06-02,"3d",0,0,0,1,"",NA,"2008"
"Maylor Point",2008-06-02,"4",0,0,0,1,"",NA,"2008"
"Maylor Point",2008-07-05,"2",0,0,1,0,"",NA,"2008"
"Maylor Point",2008-07-14,"2",1,0,0,0,"",NA,"2008"
"Maylor Point",2008-07-14,"3d",0,1,0,1,"",NA,"2008"
"Maylor Point",2008-07-14,"4",0,1,0,0,"",NA,"2008"
"Maylor Point",2008-07-19,"2a",1,0,0,0,"",NA,"2008"
"Maylor Point",2008-07-19,"3b",1,0,0,0,"",NA,"2008"
"Maylor Point",2008-07-19,"3d",1,0,0,0,"",NA,"2008"
"Maylor Point",2008-08-01,"3a",0,3,0,0,"",NA,"2008"
"Maylor Point",2008-08-01,"4",1,0,0,0,"",NA,"2008"
"Maylor Point",2008-08-06,"3a",1,0,0,1,"",NA,"2008"
"Maylor Point",2008-08-06,"3b",0,0,0,3,"",NA,"2008"
"Maylor Point",2008-08-06,"3c",0,0,0,5,"",NA,"2008"
"Maylor Point",2008-08-06,"3d",0,0,0,4,"",NA,"2008"
"Maylor Point",2010-06-28,"1",3,0,0,0,"",NA,"2010"
"Maylor Point",2010-06-28,"4",1,0,1,1,"",NA,"2010"
"Maylor Point",2010-06-28,"5",1,0,0,0,"",NA,"2010"
"Maylor Point",2010-06-28,"6",1,0,0,0,"",NA,"2010"
"Maylor Point",2010-07-05,"3",2,0,0,1,"",NA,"2010"
"Maylor Point",2010-07-05,"5",2,0,1,0,"",NA,"2010"
"Maylor Point",2010-07-26,"3",1,0,1,1,"",NA,"2010"
"Maylor Point",2010-07-26,"4",1,0,0,1,"",NA,"2010"
"Maylor Point",2010-08-02,"3",0,0,1,1,"",NA,"2010"
"Maylor Point",2010-08-02,"7",1,1,0,2,"",NA,"2010"
"Maylor Point",2010-08-09,"7",2,0,0,0,"",NA,"2010"
"Maylor Point",2010-08-16,"7",1,1,3,0,"",NA,"2010"
"Maylor Point",2011-06-27,"1",3,0,0,0,"",NA,"2011"
"Maylor Point",2011-06-27,"2",0,0,0,1,"",NA,"2011"
"Maylor Point",2011-06-27,"3",0,0,0,1,"",NA,"2011"
"Maylor Point",2011-07-04,"1",5,0,0,1,"",NA,"2011"
"Maylor Point",2011-07-04,"2",0,0,0,1,"",NA,"2011"
"Maylor Point",2011-07-04,"4",1,0,0,0,"",NA,"2011"
"Maylor Point",2011-07-11,"1",0,1,0,1,"",NA,"2011"
"Maylor Point",2011-07-11,"2",1,0,0,0,"",NA,"2011"
"Maylor Point",2011-07-18,"1",2,0,0,0,"",NA,"2011"
"Maylor Point",2011-07-18,"2",3,0,0,0,"",NA,"2011"
"Maylor Point",2011-07-18,"4",0,0,1,0,"",NA,"2011"
"Maylor Point",2011-07-18,"3",2,0,0,0,"",NA,"2011"
"Maylor Point",2011-07-25,"4",0,2,0,0,"",NA,"2011"
"Maylor Point",2011-07-25,"2",0,3,0,0,"",NA,"2011"
"Maylor Point",2011-07-25,"3",0,1,0,0,"",NA,"2011"
"Maylor Point",2011-08-01,"2",1,1,0,0,"",NA,"2011"
"Maylor Point",2011-08-08,"8",1,2,0,4,"",NA,"2011"
"Maylor Point",2011-08-16,"2",1,1,2,0,"",NA,"2011"
"Maylor Point",2013-07-02,"2",1,1,0,0,"",NA,"2013"
"Maylor Point",2013-07-09,"1",6,1,0,3,"",NA,"2013"
"Maylor Point",2013-07-09,"2",1,1,0,0,"",NA,"2013"
"Maylor Point",2013-07-17,"1",2,2,0,0,"",NA,"2013"
"Maylor Point",2013-07-17,"3",1,0,0,0,"",NA,"2013"
"Maylor Point",2013-07-21,"1",2,1,0,0,"",NA,"2013"
"Maylor Point",2014-06-27,"1",2,2,0,0,"",NA,"2014"
"Maylor Point",2014-06-27,"2",1,0,0,0,"",NA,"2014"
"Maylor Point",2014-06-27,"3",1,0,0,0,"",NA,"2014"
"Maylor Point",2014-07-14,"2",2,1,0,1,"",NA,"2014"
"Maylor Point",2014-07-14,"4",0,0,0,2,"",NA,"2014"
"Maylor Point",2014-07-14,"1",0,0,0,1,"",NA,"2014"
"Maylor Point",2014-07-14,"3",0,2,0,0,"",NA,"2014"
"Maylor Point",2014-07-14,"5",0,0,0,2,"",NA,"2014"
"Maylor Point",2014-07-21,"3",0,0,1,0,"",NA,"2014"
"Maylor Point",2014-07-21,"2",1,1,0,0,"",NA,"2014"
"Maylor Point",2014-07-30,"2",1,0,0,0,"",NA,"2014"
"Maylor Point",2014-07-30,"3",0,1,0,0,"",NA,"2014"
"Maylor Point",2014-08-04,"6",0,2,0,0,"",NA,"2014"
"Monroe Landing",2009-07-11,"1",0,0,0,0,"",NA,"2009"
"Monroe Landing",2009-07-17,"2",0,0,2,0,"",NA,"2009"
"Monroe Landing",2009-07-17,"3",1,0,0,0,"",NA,"2009"
"Monroe Landing",2009-07-25,"1",0,0,0,0,"",NA,"2009"
"Monroe Landing",2009-07-25,"2",0,0,0,0,"",NA,"2009"
"Monroe Landing",2009-07-25,"3",1,0,0,0,"",NA,"2009"
"Monroe Landing",2009-07-25,"4",0,0,0,2,"",NA,"2009"
"Monroe Landing",2009-07-25,"5",0,0,0,0,"",NA,"2009"
"Monroe Landing",2009-08-06,"3",1,0,0,0,"",NA,"2009"
"Monroe Landing",2009-08-08,"3",1,0,0,0,"",NA,"2009"
"Monroe Landing",2008-06-28,"1",0,0,0,1,"",NA,"2008"
"Monroe Landing",2008-07-04,"1",1,0,0,0,"",NA,"2008"
"Monroe Landing",2008-07-04,"2",1,0,0,0,"",NA,"2008"
"Monroe Landing",2008-07-11,"1",1,1,0,0,"",NA,"2008"
"Monroe Landing",2008-07-19,"1",0,0,2,0,"",NA,"2008"
"Monroe Landing",2008-07-19,"2",0,0,1,0,"",NA,"2008"
"Monroe Landing",2008-08-02,"1",0,0,3,3,"",NA,"2008"
"Monroe Landing",2010-07-05,"3",1,0,0,0,"",NA,"2010"
"Monroe Landing",2010-07-06,"2",1,0,0,0,"",NA,"2010"
"Monroe Landing",2010-07-17,"3",0,0,0,1,"",NA,"2010"
"Monroe Landing",2010-07-17,"2",1,0,0,0,"",NA,"2010"
"Monroe Landing",2010-07-17,"1",1,0,0,0,"",NA,"2010"
"Monroe Landing",2010-07-19,"3",1,0,0,0,"",NA,"2010"
"Monroe Landing",2010-07-19,"2",1,0,0,0,"",NA,"2010"
"Monroe Landing",2010-07-19,"1",1,0,0,0,"",NA,"2010"
"Monroe Landing",2011-07-15,"1",1,0,0,0,"",NA,"2011"
"Monroe Landing",2011-07-21,"1",1,0,0,0,"",NA,"2011"
"Monroe Landing",2011-07-21,"2",0,1,0,0,"",NA,"2011"
"Monroe Landing",2011-08-04,"1",0,0,1,0,"",NA,"2011"
"Monroe Landing",2011-08-04,"2",0,0,1,0,"",NA,"2011"
"Monroe Landing",2011-08-13,"1",1,0,0,0,"",NA,"2011"
"Monroe Landing",2011-08-13,"3",1,0,0,0,"",NA,"2011"
"Monroe Landing",2011-08-17,"3",0,0,0,5,"",NA,"2011"
"Monroe Landing",2011-08-23,"1",0,0,1,0,"",NA,"2011"
"Monroe Landing",2011-08-23,"2",0,1,0,0,"",NA,"2011"
"Monroe Landing",2011-08-23,"3",1,0,0,0,"",NA,"2011"
"Monroe Landing",2012-06-26,"4",0,0,0,1,"",NA,"2012"
"Monroe Landing",2012-07-11,"4",3,0,0,0,"",NA,"2012"
"Monroe Landing",2012-07-18,"4",1,0,0,0,"",NA,"2012"
"Monroe Landing",2012-07-24,"4",1,0,0,0,"",NA,"2012"
"Monroe Landing",2012-07-31,"4",2,0,0,0,"",NA,"2012"
"Monroe Landing",2012-08-07,"4",1,0,0,0,"",NA,"2012"
"Monroe Landing",2012-08-14,"4",2,0,0,0,"",NA,"2012"
"Monroe Landing",2013-07-01,"4",1,0,0,1,"",NA,"2013"
"Monroe Landing",2013-07-01,"12",1,0,0,0,"",NA,"2013"
"Monroe Landing",2013-07-11,"4",3,0,0,0,"",NA,"2013"
"Monroe Landing",2013-07-11,"12",1,0,0,0,"",NA,"2013"
"Monroe Landing",2013-07-17,"4",1,0,0,0,"",NA,"2013"
"Monroe Landing",2013-07-17,"12",1,0,0,0,"",NA,"2013"
"Monroe Landing",2013-07-24,"4",2,0,0,0,"",NA,"2013"
"Monroe Landing",2013-07-31,"4",1,0,0,0,"",NA,"2013"
"Monroe Landing",2014-06-20,"1",0,0,0,1,"",NA,"2014"
"Monroe Landing",2014-07-10,"1",0,1,0,0,"",NA,"2014"
"Monroe Landing",2014-07-25,"1",0,1,0,0,"",NA,"2014"
"Monroe Landing",2014-07-31,"1",1,1,1,0,"",NA,"2014"
"Mutiny Sands",2009-07-01,"4",1,1,0,0,"",NA,"2009"
"Mutiny Sands",2009-07-08,"4",1,0,0,0,"",NA,"2009"
"Mutiny Sands",2009-07-15,"2",1,0,0,0,"",NA,"2009"
"Mutiny Sands",2009-07-15,"3",2,0,0,0,"",NA,"2009"
"Mutiny Sands",2009-07-15,"4",1,0,0,0,"",NA,"2009"
"Mutiny Sands",2009-07-15,"5",2,0,0,0,"",NA,"2009"
"Mutiny Sands",2009-07-15,"7",1,0,0,0,"",NA,"2009"
"Mutiny Sands",2009-07-15,"8",1,0,0,0,"",NA,"2009"
"Mutiny Sands",2009-07-15,"10",1,0,0,0,"",NA,"2009"
"Mutiny Sands",2009-07-21,"5",1,0,0,0,"",NA,"2009"
"Mutiny Sands",2009-07-28,"1",1,0,0,0,"",NA,"2009"
"Mutiny Sands",2009-07-28,"3",1,0,0,1,"",NA,"2009"
"Mutiny Sands",2009-07-28,"8",1,0,0,0,"",NA,"2009"
"Mutiny Sands",2009-07-28,"10",1,0,0,0,"",NA,"2009"
"Mutiny Sands",2009-08-07,"3",1,0,0,1,"",NA,"2009"
"Mutiny Sands",2009-08-07,"5",0,0,0,1,"",NA,"2009"
"Mutiny Sands",2009-08-07,"10",1,0,2,2,"",NA,"2009"
"Mutiny Sands",2009-08-07,"11",2,0,0,0,"",NA,"2009"
"Mutiny Sands",2008-06-26,"1",0,0,0,1,"",NA,"2008"
"Mutiny Sands",2008-06-26,"2",0,0,0,1,"",NA,"2008"
"Mutiny Sands",2008-06-26,"7",0,0,0,1,"",NA,"2008"
"Mutiny Sands",2008-07-10,"1",1,0,0,0,"",NA,"2008"
"Mutiny Sands",2008-07-16,"1",3,2,0,0,"",NA,"2008"
"Mutiny Sands",2008-07-16,"2",0,0,0,3,"",NA,"2008"
"Mutiny Sands",2008-07-16,"7",0,2,0,2,"",NA,"2008"
"Mutiny Sands",2008-07-16,"8",1,0,0,0,"",NA,"2008"
