"site","year","date","week","yday","region.x","burrow_name","burrow_visit","Gunnel","Sculpin","Other","tot_prey","intern_data","region.y","id"
"Mutiny Sands","2010",2010-07-26,30,207,"Whidbey","4",0,1,0,0,1,"Y",NA,5573
"Mutiny Sands","2010",2010-07-26,30,207,"Whidbey","6a",0,5,4,0,9,"Y",NA,5574
"Mutiny Sands","2010",2010-07-26,30,207,"Whidbey","2",0,2,2,0,4,"Y",NA,5575
"Mutiny Sands","2010",2010-07-26,30,207,"Whidbey","A",0,4,2,0,6,"Y",NA,5576
"Mutiny Sands","2010",2010-07-26,30,207,"Whidbey","26",0,1,1,0,2,"Y",NA,5577
"Mutiny Sands","2010",2010-07-26,30,207,"Whidbey","28",0,3,1,0,4,"Y",NA,5578
"Mutiny Sands","2010",2010-07-26,30,207,"Whidbey","25",0,3,3,0,6,"Y",NA,5579
"Mutiny Sands","2010",2010-07-26,30,207,"Whidbey","10",0,1,1,0,2,"Y",NA,5580
"Mutiny Sands","2010",2010-07-27,30,208,"Whidbey","10",0,1,0,0,1,"","Whidbey",5581
"Mutiny Sands","2010",2010-07-27,30,208,"Whidbey","A",0,2,0,0,2,"","Whidbey",5582
"Mutiny Sands","2010",2010-07-27,30,208,"Whidbey","28",0,1,0,0,1,"","Whidbey",5583
"Mutiny Sands","2010",2010-07-27,30,208,"Whidbey","26",0,1,0,0,1,"","Whidbey",5584
"Mutiny Sands","2010",2010-07-27,30,208,"Whidbey","25",1,0,0,0,0,"","Whidbey",5585
"Mutiny Sands","2010",2010-08-02,31,214,"Whidbey","26",0,2,3,1,6,"Y",NA,5586
"Mutiny Sands","2010",2010-08-02,31,214,"Whidbey","28",0,1,3,0,4,"Y",NA,5587
"Mutiny Sands","2010",2010-08-02,31,214,"Whidbey","25",0,3,1,0,4,"Y",NA,5588
"Mutiny Sands","2010",2010-08-02,31,214,"Whidbey","11",0,2,1,0,3,"Y",NA,5589
"Mutiny Sands","2010",2010-08-02,31,214,"Whidbey","27",0,2,3,0,5,"Y",NA,5590
"Mutiny Sands","2010",2010-08-02,31,214,"Whidbey","2",0,3,1,0,4,"Y",NA,5591
"Mutiny Sands","2010",2010-08-02,31,214,"Whidbey","A",0,3,3,0,6,"Y",NA,5592
"Mutiny Sands","2010",2010-08-03,31,215,"Whidbey","25",0,1,0,1,2,"","Whidbey",5593
"Mutiny Sands","2010",2010-08-03,31,215,"Whidbey","26",0,1,0,0,1,"","Whidbey",5594
"Mutiny Sands","2010",2010-08-03,31,215,"Whidbey","25",0,1,0,0,1,"","Whidbey",5595
"Mutiny Sands","2010",2010-08-03,31,215,"Whidbey","27",0,1,0,0,1,"","Whidbey",5596
"Mutiny Sands","2010",2010-08-03,31,215,"Whidbey","27",0,1,0,0,1,"","Whidbey",5597
"Mutiny Sands","2010",2010-08-03,31,215,"Whidbey","A",0,0,1,0,1,"","Whidbey",5598
"Mutiny Sands","2010",2010-08-03,31,215,"Whidbey","28",0,1,0,1,2,"","Whidbey",5599
"Mutiny Sands","2010",2010-08-03,31,215,"Whidbey","2",0,0,1,0,1,"","Whidbey",5600
"Mutiny Sands","2010",2010-08-09,32,221,"Whidbey","11",0,3,3,0,6,"Y",NA,5601
"Mutiny Sands","2010",2010-08-09,32,221,"Whidbey","26",0,1,2,0,3,"Y",NA,5602
"Mutiny Sands","2010",2010-08-09,32,221,"Whidbey","27",0,8,1,1,10,"Y",NA,5603
"Mutiny Sands","2010",2010-08-09,32,221,"Whidbey","A",0,3,3,0,6,"Y",NA,5604
"Mutiny Sands","2010",2010-08-09,32,221,"Whidbey","28",0,3,6,0,9,"Y",NA,5605
"Mutiny Sands","2010",2010-08-11,32,223,NA,NA,NA,NA,NA,NA,NA,NA,"Whidbey",5606
"Mutiny Sands","2010",2010-08-16,33,228,"Whidbey","11",0,1,3,0,4,"Y",NA,5607
"Mutiny Sands","2010",2010-08-16,33,228,"Whidbey","28",0,3,0,1,4,"Y",NA,5608
"Mutiny Sands","2010",2010-08-16,33,228,"Whidbey","27",0,1,3,0,4,"Y",NA,5609
"Mutiny Sands","2010",2010-08-18,33,230,"Whidbey","27",0,0,2,0,2,"","Whidbey",5610
"Mutiny Sands","2010",2010-08-23,34,235,"Whidbey","28",0,1,1,0,2,"Y",NA,5611
"Mutiny Sands","2010",2010-08-23,34,235,"Whidbey","27",0,1,2,0,3,"Y",NA,5612
"Mutiny Sands","2010",2010-08-23,34,235,"Whidbey","11",0,1,0,0,1,"Y",NA,5613
"Mutiny Sands","2010",2010-08-24,34,236,NA,NA,NA,NA,NA,NA,NA,NA,"Whidbey",5614
"Mutiny Sands","2011",2011-06-28,26,179,"Whidbey","2",1,0,0,0,0,"","Whidbey",5615
"Mutiny Sands","2011",2011-06-28,26,179,"Whidbey","27",1,0,0,0,0,"","Whidbey",5616
"Mutiny Sands","2011",2011-07-04,27,185,"Whidbey","10",1,0,0,0,0,"",NA,5617
"Mutiny Sands","2011",2011-07-04,27,185,"Whidbey","3",0,1,0,0,1,"",NA,5618
"Mutiny Sands","2011",2011-07-04,27,185,"Whidbey","16",0,1,0,0,1,"",NA,5619
"Mutiny Sands","2011",2011-07-05,27,186,"Whidbey","A",0,1,0,0,1,"Y","Whidbey",5620
"Mutiny Sands","2011",2011-07-05,27,186,"Whidbey","25",0,0,3,0,3,"Y","Whidbey",5621
"Mutiny Sands","2011",2011-07-05,27,186,"Whidbey","2",0,1,1,1,3,"Y","Whidbey",5622
"Mutiny Sands","2011",2011-07-05,27,186,"Whidbey","3",0,2,1,0,3,"Y","Whidbey",5623
"Mutiny Sands","2011",2011-07-05,27,186,"Whidbey","1",0,0,1,0,1,"","Whidbey",5624
"Mutiny Sands","2011",2011-07-05,27,186,"Whidbey","6a",0,1,2,0,3,"Y","Whidbey",5625
"Mutiny Sands","2011",2011-07-05,27,186,"Whidbey","3",1,0,0,0,0,"","Whidbey",5626
"Mutiny Sands","2011",2011-07-05,27,186,"Whidbey","27",1,0,0,0,0,"","Whidbey",5627
"Mutiny Sands","2011",2011-07-05,27,186,"Whidbey","6A",1,1,0,0,1,"","Whidbey",5628
"Mutiny Sands","2011",2011-07-05,27,186,"Whidbey","2",0,0,1,0,1,"","Whidbey",5629
"Mutiny Sands","2011",2011-07-05,27,186,"Whidbey","3",0,0,1,0,1,"","Whidbey",5630
"Mutiny Sands","2011",2011-07-05,27,186,"Whidbey","5",1,0,0,0,0,"","Whidbey",5631
"Mutiny Sands","2011",2011-07-12,28,193,"Whidbey","8a",0,1,4,0,5,"Y","Whidbey",5632
"Mutiny Sands","2011",2011-07-12,28,193,"Whidbey","3",0,1,0,0,1,"","Whidbey",5633
"Mutiny Sands","2011",2011-07-12,28,193,"Whidbey","2",0,0,0,1,1,"Y","Whidbey",5634
"Mutiny Sands","2011",2011-07-12,28,193,"Whidbey","7",0,0,2,0,2,"Y","Whidbey",5635
"Mutiny Sands","2011",2011-07-12,28,193,"Whidbey","1",0,0,0,1,1,"","Whidbey",5636
"Mutiny Sands","2011",2011-07-12,28,193,"Whidbey","25",0,1,0,0,1,"","Whidbey",5637
"Mutiny Sands","2011",2011-07-12,28,193,"Whidbey","6a",0,1,3,0,4,"Y","Whidbey",5638
"Mutiny Sands","2011",2011-07-12,28,193,"Whidbey","7",0,0,0,1,1,"","Whidbey",5639
"Mutiny Sands","2011",2011-07-12,28,193,"Whidbey","3",0,7,0,0,7,"Y","Whidbey",5640
"Mutiny Sands","2011",2011-07-19,29,200,"Whidbey","6",0,1,2,0,3,"Y",NA,5641
"Mutiny Sands","2011",2011-07-19,29,200,"Whidbey","26",0,2,0,0,2,"Y",NA,5642
"Mutiny Sands","2011",2011-07-19,29,200,"Whidbey","3",0,1,0,0,1,"Y",NA,5643
"Mutiny Sands","2011",2011-07-19,29,200,"Whidbey","2",0,2,1,1,4,"Y",NA,5644
"Mutiny Sands","2011",2011-07-19,29,200,"Whidbey","6a",0,0,3,0,3,"Y",NA,5645
"Mutiny Sands","2011",2011-07-19,29,200,"Whidbey","8a",0,1,0,0,1,"Y",NA,5646
"Mutiny Sands","2011",2011-07-21,29,202,"Whidbey","1",1,0,0,0,0,"","Whidbey",5647
"Mutiny Sands","2011",2011-07-21,29,202,"Whidbey","6",0,0,3,0,3,"","Whidbey",5648
"Mutiny Sands","2011",2011-07-21,29,202,"Whidbey","6A",0,0,1,0,1,"","Whidbey",5649
"Mutiny Sands","2011",2011-07-21,29,202,"Whidbey","2",1,0,0,0,0,"","Whidbey",5650
"Mutiny Sands","2011",2011-07-21,29,202,"Whidbey","26",1,0,0,0,0,"","Whidbey",5651
"Mutiny Sands","2011",2011-07-21,29,202,"Whidbey","3",2,0,0,0,0,"","Whidbey",5652
"Mutiny Sands","2011",2011-07-21,29,202,"Whidbey","16",0,0,1,0,1,"","Whidbey",5653
"Mutiny Sands","2011",2011-07-26,30,207,"Whidbey","16",0,0,1,0,1,"","Whidbey",5654
"Mutiny Sands","2011",2011-07-26,30,207,"Whidbey","2",0,1,1,0,2,"Y","Whidbey",5655
"Mutiny Sands","2011",2011-07-26,30,207,"Whidbey","7",0,4,0,1,5,"Y","Whidbey",5656
"Mutiny Sands","2011",2011-07-26,30,207,"Whidbey","8a",0,2,1,0,3,"Y","Whidbey",5657
"Mutiny Sands","2011",2011-07-26,30,207,"Whidbey","6A",1,0,0,0,0,"","Whidbey",5658
"Mutiny Sands","2011",2011-07-26,30,207,"Whidbey","26",0,0,3,0,3,"Y","Whidbey",5659
"Mutiny Sands","2011",2011-07-26,30,207,"Whidbey","6",0,1,2,0,3,"Y","Whidbey",5660
"Mutiny Sands","2011",2011-07-26,30,207,"Whidbey","26",0,1,0,0,1,"","Whidbey",5661
"Mutiny Sands","2011",2011-07-26,30,207,"Whidbey","6",0,0,0,1,1,"","Whidbey",5662
"Mutiny Sands","2011",2011-07-26,30,207,"Whidbey","6a",0,2,1,0,3,"Y","Whidbey",5663
"Mutiny Sands","2011",2011-07-26,30,207,"Whidbey","3",0,2,0,0,2,"Y","Whidbey",5664
"Mutiny Sands","2011",2011-08-01,31,213,"Whidbey","8A",0,1,0,0,1,"","Whidbey",5665
"Mutiny Sands","2011",2011-08-01,31,213,"Whidbey","26",0,1,0,0,1,"","Whidbey",5666
"Mutiny Sands","2011",2011-08-01,31,213,"Whidbey","1",1,2,0,0,2,"","Whidbey",5667
"Mutiny Sands","2011",2011-08-01,31,213,"Whidbey","7",0,1,0,0,1,"","Whidbey",5668
"Mutiny Sands","2011",2011-08-01,31,213,"Whidbey","6",0,2,0,0,2,"","Whidbey",5669
"Mutiny Sands","2011",2011-08-01,31,213,"Whidbey","3",1,0,0,1,1,"","Whidbey",5670
"Mutiny Sands","2011",2011-08-01,31,213,"Whidbey","6A",0,0,2,0,2,"","Whidbey",5671
"Mutiny Sands","2011",2011-08-02,31,214,"Whidbey","6a",0,1,2,0,3,"Y",NA,5672
"Mutiny Sands","2011",2011-08-02,31,214,"Whidbey","7",0,3,0,0,3,"Y",NA,5673
"Mutiny Sands","2011",2011-08-02,31,214,"Whidbey","3",0,3,0,0,3,"Y",NA,5674
"Mutiny Sands","2011",2011-08-02,31,214,"Whidbey","8a",0,1,1,0,2,"Y",NA,5675
"Mutiny Sands","2011",2011-08-02,31,214,"Whidbey","26",0,1,1,0,2,"Y",NA,5676
"Mutiny Sands","2011",2011-08-02,31,214,"Whidbey","6",0,8,6,0,14,"Y",NA,5677
"Mutiny Sands","2011",2011-08-02,31,214,"Whidbey","2",0,1,0,0,1,"Y",NA,5678
"Mutiny Sands","2011",2011-08-09,32,221,"Whidbey","26",0,1,0,0,1,"Y","Whidbey",5679
"Mutiny Sands","2011",2011-08-09,32,221,"Whidbey","8A",1,0,0,1,1,"","Whidbey",5680
"Mutiny Sands","2011",2011-08-09,32,221,"Whidbey","6a",0,0,1,0,1,"Y","Whidbey",5681
"Mutiny Sands","2011",2011-08-09,32,221,"Whidbey","7",0,0,0,1,1,"","Whidbey",5682
"Mutiny Sands","2011",2011-08-09,32,221,"Whidbey","6",0,0,1,0,1,"","Whidbey",5683
"Mutiny Sands","2011",2011-08-09,32,221,"Whidbey","7",0,2,3,2,7,"Y","Whidbey",5684
"Mutiny Sands","2011",2011-08-09,32,221,"Whidbey","6",0,1,2,0,3,"Y","Whidbey",5685
"Mutiny Sands","2011",2011-08-09,32,221,"Whidbey","8a",0,1,1,0,2,"Y","Whidbey",5686
"Mutiny Sands","2011",2011-08-16,33,228,"Whidbey","8A",0,1,0,1,2,"","Whidbey",5687
"Mutiny Sands","2011",2011-08-16,33,228,"Whidbey","6",0,0,1,0,1,"","Whidbey",5688
"Mutiny Sands","2011",2011-08-16,33,228,"Whidbey","26",0,4,1,0,5,"Y","Whidbey",5689
"Mutiny Sands","2011",2011-08-16,33,228,"Whidbey","6",0,2,1,0,3,"Y","Whidbey",5690
"Mutiny Sands","2011",2011-08-20,33,232,"Whidbey","9",0,0,1,0,1,"",NA,5691
"Mutiny Sands","2011",2011-08-23,34,235,NA,NA,NA,NA,NA,NA,NA,NA,"Whidbey",5692
"Mutiny Sands","2012",2012-06-28,26,180,"Whidbey","9",1,0,1,0,1,"","Whidbey",5693
"Mutiny Sands","2012",2012-06-28,26,180,"Whidbey","4",1,0,0,0,0,"","Whidbey",5694
"Mutiny Sands","2012",2012-06-28,26,180,"Whidbey","13",1,0,0,0,0,"","Whidbey",5695
"Mutiny Sands","2012",2012-07-01,26,183,NA,NA,NA,NA,NA,NA,NA,NA,"Whidbey",5696
"Mutiny Sands","2012",2012-07-05,27,187,"Whidbey","10",0,1,2,0,3,"Y",NA,5697
"Mutiny Sands","2012",2012-07-05,27,187,"Whidbey","12",0,1,3,0,4,"Y",NA,5698
"Mutiny Sands","2012",2012-07-05,27,187,"Whidbey","16",0,1,2,0,3,"Y",NA,5699
"Mutiny Sands","2012",2012-07-05,27,187,"Whidbey","3",0,2,0,0,2,"Y",NA,5700
"Mutiny Sands","2012",2012-07-12,28,194,"Whidbey","9",0,1,0,0,1,"Y","Whidbey",5701
"Mutiny Sands","2012",2012-07-12,28,194,"Whidbey","3",0,2,1,0,3,"","Whidbey",5702
"Mutiny Sands","2012",2012-07-12,28,194,"Whidbey","12",0,3,2,0,5,"Y","Whidbey",5703
"Mutiny Sands","2012",2012-07-12,28,194,"Whidbey","9",1,0,0,0,0,"","Whidbey",5704
"Mutiny Sands","2012",2012-07-12,28,194,"Whidbey","8",7,0,0,0,0,"","Whidbey",5705
"Mutiny Sands","2012",2012-07-12,28,194,"Whidbey","16",1,0,0,0,0,"","Whidbey",5706
"Mutiny Sands","2012",2012-07-12,28,194,"Whidbey","3",0,5,1,0,6,"Y","Whidbey",5707
"Mutiny Sands","2012",2012-07-12,28,194,"Whidbey","16",0,3,0,0,3,"Y","Whidbey",5708
"Mutiny Sands","2012",2012-07-12,28,194,"Whidbey","11",2,0,0,0,0,"","Whidbey",5709
"Mutiny Sands","2012",2012-07-16,29,198,"Whidbey","1",0,2,0,0,2,"","Whidbey",5710
"Mutiny Sands","2012",2012-07-16,29,198,"Whidbey","9",0,1,0,0,1,"","Whidbey",5711
"Mutiny Sands","2012",2012-07-19,29,201,"Whidbey","12",0,4,0,3,7,"Y",NA,5712
"Mutiny Sands","2012",2012-07-19,29,201,"Whidbey","9",0,2,3,1,6,"Y",NA,5713
"Mutiny Sands","2012",2012-07-19,29,201,"Whidbey","13",0,2,0,1,3,"Y",NA,5714
"Mutiny Sands","2012",2012-07-19,29,201,"Whidbey","16",0,5,1,1,7,"Y",NA,5715
"Mutiny Sands","2012",2012-07-19,29,201,"Whidbey","17",0,2,0,0,2,"Y",NA,5716
"Mutiny Sands","2012",2012-07-19,29,201,"Whidbey","3",0,5,3,0,8,"Y",NA,5717
"Mutiny Sands","2012",2012-07-19,29,201,"Whidbey","11",0,0,1,0,1,"Y",NA,5718
"Mutiny Sands","2012",2012-07-23,30,205,"Whidbey","5",1,0,0,0,0,"","Whidbey",5719
"Mutiny Sands","2012",2012-07-23,30,205,"Whidbey","8",3,0,0,0,0,"","Whidbey",5720
"Mutiny Sands","2012",2012-07-23,30,205,"Whidbey","6",1,0,0,0,0,"","Whidbey",5721
"Mutiny Sands","2012",2012-07-23,30,205,"Whidbey","16",1,0,0,0,0,"","Whidbey",5722
"Mutiny Sands","2012",2012-07-23,30,205,"Whidbey","3",1,2,0,0,2,"","Whidbey",5723
"Mutiny Sands","2012",2012-07-23,30,205,"Whidbey","12",1,0,0,0,0,"","Whidbey",5724
"Mutiny Sands","2012",2012-07-23,30,205,"Whidbey","4",3,0,0,0,0,"","Whidbey",5725
"Mutiny Sands","2012",2012-07-23,30,205,"Whidbey","9",1,0,0,0,0,"","Whidbey",5726
"Mutiny Sands","2012",2012-07-26,30,208,"Whidbey","3",0,4,1,1,6,"Y",NA,5727
"Mutiny Sands","2012",2012-07-26,30,208,"Whidbey","12",0,3,2,2,7,"Y",NA,5728
"Mutiny Sands","2012",2012-07-26,30,208,"Whidbey","11",0,2,0,0,2,"Y",NA,5729
"Mutiny Sands","2012",2012-07-26,30,208,"Whidbey","9",0,4,1,0,5,"Y",NA,5730
"Mutiny Sands","2012",2012-07-26,30,208,"Whidbey","16",0,3,2,1,6,"Y",NA,5731
"Mutiny Sands","2012",2012-07-26,30,208,"Whidbey","18",0,0,1,1,2,"Y",NA,5732
"Mutiny Sands","2012",2012-07-30,31,212,NA,NA,NA,NA,NA,NA,NA,NA,"Whidbey",5733
"Mutiny Sands","2012",2012-08-02,31,215,"Whidbey","3",0,1,1,0,2,"Y",NA,5734
"Mutiny Sands","2012",2012-08-02,31,215,"Whidbey","9",0,1,0,0,1,"Y",NA,5735
"Mutiny Sands","2012",2012-08-02,31,215,"Whidbey","16",0,1,1,1,3,"Y",NA,5736
"Mutiny Sands","2012",2012-08-02,31,215,"Whidbey","10",0,0,2,0,2,"Y",NA,5737
"Mutiny Sands","2012",2012-08-02,31,215,"Whidbey","18",0,1,1,1,3,"Y",NA,5738
"Mutiny Sands","2012",2012-08-05,31,218,"Whidbey","10",0,0,1,0,1,"","Whidbey",5739
"Mutiny Sands","2012",2012-08-05,31,218,"Whidbey","4",2,0,0,0,0,"","Whidbey",5740
"Mutiny Sands","2012",2012-08-05,31,218,"Whidbey","5",2,0,0,0,0,"","Whidbey",5741
"Mutiny Sands","2012",2012-08-05,31,218,"Whidbey","3",2,0,0,0,0,"","Whidbey",5742
"Mutiny Sands","2012",2012-08-09,32,222,"Whidbey","16",0,0,2,0,2,"Y",NA,5743
"Mutiny Sands","2012",2012-08-09,32,222,"Whidbey","9",1,3,3,0,6,"Y",NA,5744
"Mutiny Sands","2012",2012-08-09,32,222,"Whidbey","18",0,0,7,0,7,"Y",NA,5745
"Mutiny Sands","2012",2012-08-16,33,229,"Whidbey","18",1,0,1,1,2,"Y",NA,5746
"Mutiny Sands","2012",2012-08-16,33,229,"Whidbey","10",0,1,0,0,1,"Y",NA,5747
"Mutiny Sands","2012",2012-08-16,33,229,"Whidbey","9",0,1,0,0,1,"Y",NA,5748
"Mutiny Sands","2012",2012-08-20,34,233,NA,NA,NA,NA,NA,NA,NA,NA,"Whidbey",5749
"Mutiny Sands","2012",2012-08-27,35,240,NA,NA,NA,NA,NA,NA,NA,NA,"Whidbey",5750
"Mutiny Sands","2013",2013-06-26,26,177,"Whidbey","9",1,0,0,0,0,"","Whidbey",5751
"Mutiny Sands","2013",2013-07-04,27,185,NA,NA,NA,NA,NA,NA,NA,NA,"Whidbey",5752
"Mutiny Sands","2013",2013-07-11,28,192,"Whidbey","12",1,0,0,0,0,"","Whidbey",5753
"Mutiny Sands","2013",2013-07-11,28,192,"Whidbey","15",1,0,0,0,0,"","Whidbey",5754
"Mutiny Sands","2013",2013-07-11,28,192,"Whidbey","11",0,1,0,0,1,"","Whidbey",5755
"Mutiny Sands","2013",2013-07-11,28,192,"Whidbey","16",1,0,0,0,0,"","Whidbey",5756
"Mutiny Sands","2013",2013-07-11,28,192,"Whidbey","4",1,0,0,0,0,"","Whidbey",5757
"Mutiny Sands","2013",2013-07-11,28,192,"Whidbey","3",1,0,0,0,0,"","Whidbey",5758
"Mutiny Sands","2013",2013-07-11,28,192,"Whidbey","10",2,2,0,0,2,"","Whidbey",5759
"Mutiny Sands","2013",2013-07-11,28,192,"Whidbey","9",0,1,0,0,1,"","Whidbey",5760
"Mutiny Sands","2013",2013-07-18,29,199,"Whidbey","15",0,0,1,0,1,"","Whidbey",5761
"Mutiny Sands","2013",2013-07-18,29,199,"Whidbey","16",0,1,0,0,1,"","Whidbey",5762
"Mutiny Sands","2013",2013-07-18,29,199,"Whidbey","3",0,1,0,0,1,"","Whidbey",5763
"Mutiny Sands","2013",2013-07-18,29,199,"Whidbey","9",0,0,1,0,1,"","Whidbey",5764
"Mutiny Sands","2013",2013-07-25,30,206,"Whidbey","13",1,0,0,0,0,"","Whidbey",5765
"Mutiny Sands","2013",2013-07-25,30,206,"Whidbey","16",0,0,1,0,1,"","Whidbey",5766
"Mutiny Sands","2013",2013-07-25,30,206,"Whidbey","11",0,1,0,0,1,"","Whidbey",5767
"Mutiny Sands","2013",2013-07-25,30,206,"Whidbey","4",5,0,0,0,0,"","Whidbey",5768
"Mutiny Sands","2013",2013-07-25,30,206,"Whidbey","10",2,0,1,0,1,"","Whidbey",5769
"Mutiny Sands","2013",2013-07-25,30,206,"Whidbey","12",0,1,1,0,2,"","Whidbey",5770
"Mutiny Sands","2013",2013-07-25,30,206,"Whidbey","3",3,0,0,0,0,"","Whidbey",5771
"Mutiny Sands","2013",2013-07-25,30,206,"Whidbey","5",2,0,0,0,0,"","Whidbey",5772
"Mutiny Sands","2013",2013-07-25,30,206,"Whidbey","9",1,0,1,0,1,"","Whidbey",5773
"Mutiny Sands","2013",2013-08-01,31,213,"Whidbey","13",0,1,0,0,1,"","Whidbey",5774
"Mutiny Sands","2013",2013-08-01,31,213,"Whidbey","7",1,0,0,0,0,"","Whidbey",5775
"Mutiny Sands","2013",2013-08-01,31,213,"Whidbey","9",1,0,0,0,0,"","Whidbey",5776
"Mutiny Sands","2013",2013-08-01,31,213,"Whidbey","16",0,1,0,0,1,"","Whidbey",5777
"Mutiny Sands","2013",2013-08-01,31,213,"Whidbey","12",0,1,0,0,1,"","Whidbey",5778
"Mutiny Sands","2013",2013-08-01,31,213,"Whidbey","3",0,1,0,0,1,"","Whidbey",5779
"Mutiny Sands","2013",2013-08-01,31,213,"Whidbey","6",0,2,0,0,2,"","Whidbey",5780
"Mutiny Sands","2013",2013-08-06,32,218,"Whidbey","12",0,1,0,1,2,"","Whidbey",5781
"Mutiny Sands","2013",2013-08-06,32,218,"Whidbey","16",0,1,1,0,2,"","Whidbey",5782
"Mutiny Sands","2013",2013-08-15,33,227,"Whidbey","9",0,1,0,0,1,"","Whidbey",5783
"Mutiny Sands","2013",2013-08-15,33,227,"Whidbey","12",0,1,0,0,1,"","Whidbey",5784
"Mutiny Sands","2013",2013-08-15,33,227,"Whidbey","4",0,2,0,0,2,"","Whidbey",5785
"Mutiny Sands","2013",2013-08-22,34,234,NA,NA,NA,NA,NA,NA,NA,NA,"Whidbey",5786
"Mutiny Sands","2013",2013-08-29,35,241,NA,NA,NA,NA,NA,NA,NA,NA,"Whidbey",5787
"Mutiny Sands","2014",2014-06-19,25,170,"Whidbey","9",1,0,0,0,0,"","Whidbey",5788
"Mutiny Sands","2014",2014-06-25,26,176,"Whidbey","9",1,0,0,0,0,"","Whidbey",5789
"Mutiny Sands","2014",2014-06-25,26,176,"Whidbey","4",1,0,0,0,0,"","Whidbey",5790
"Mutiny Sands","2014",2014-06-25,26,176,"Whidbey","10",0,0,1,0,1,"","Whidbey",5791
"Mutiny Sands","2014",2014-07-03,27,184,"Whidbey","9",1,0,0,0,0,"","Whidbey",5792
"Mutiny Sands","2014",2014-07-10,28,191,"Whidbey","10",0,0,2,0,2,"","Whidbey",5793
"Mutiny Sands","2014",2014-07-10,28,191,"Whidbey","9",0,0,2,0,2,"","Whidbey",5794
"Mutiny Sands","2014",2014-07-10,28,191,"Whidbey","13",1,0,0,0,0,"","Whidbey",5795
"Mutiny Sands","2014",2014-07-17,29,198,"Whidbey","11",11,0,0,0,0,"","Whidbey",5796
"Mutiny Sands","2014",2014-07-17,29,198,"Whidbey","16",0,2,0,0,2,"","Whidbey",5797
"Mutiny Sands","2014",2014-07-17,29,198,"Whidbey","10",1,1,0,0,1,"","Whidbey",5798
"Mutiny Sands","2014",2014-07-17,29,198,"Whidbey","2",0,1,2,0,3,"","Whidbey",5799
"Mutiny Sands","2014",2014-07-17,29,198,"Whidbey","12",1,1,0,0,1,"","Whidbey",5800
"Mutiny Sands","2014",2014-07-17,29,198,"Whidbey","5",0,1,1,0,2,"","Whidbey",5801
"Mutiny Sands","2014",2014-07-17,29,198,"Whidbey","3",0,1,0,0,1,"","Whidbey",5802
"Mutiny Sands","2014",2014-07-17,29,198,"Whidbey","15",0,1,0,0,1,"","Whidbey",5803
"Mutiny Sands","2014",2014-07-17,29,198,"Whidbey","9",1,0,0,0,0,"","Whidbey",5804
"Mutiny Sands","2014",2014-07-24,30,205,"Whidbey","6",0,0,2,0,2,"","Whidbey",5805
"Mutiny Sands","2014",2014-07-24,30,205,"Whidbey","10",0,1,0,0,1,"","Whidbey",5806
"Mutiny Sands","2014",2014-07-24,30,205,"Whidbey","9",1,0,3,0,3,"","Whidbey",5807
"Mutiny Sands","2014",2014-07-24,30,205,"Whidbey","16",0,0,1,0,1,"","Whidbey",5808
"Mutiny Sands","2014",2014-07-24,30,205,"Whidbey","5",0,0,1,0,1,"","Whidbey",5809
"Mutiny Sands","2014",2014-07-31,31,212,"Whidbey","6",4,0,1,0,1,"","Whidbey",5810
"Mutiny Sands","2014",2014-07-31,31,212,"Whidbey","3",4,0,0,0,0,"","Whidbey",5811
"Mutiny Sands","2014",2014-07-31,31,212,"Whidbey","5",1,0,0,0,0,"","Whidbey",5812
"Mutiny Sands","2014",2014-07-31,31,212,"Whidbey","4",4,0,1,0,1,"","Whidbey",5813
"Mutiny Sands","2014",2014-07-31,31,212,"Whidbey","1",4,0,0,0,0,"","Whidbey",5814
"Mutiny Sands","2014",2014-07-31,31,212,"Whidbey","9",1,0,0,0,0,"","Whidbey",5815
"Mutiny Sands","2014",2014-07-31,31,212,"Whidbey","2",4,0,3,0,3,"","Whidbey",5816
"Mutiny Sands","2014",2014-07-31,31,212,"Whidbey","10",1,0,0,0,0,"","Whidbey",5817
"Mutiny Sands","2014",2014-08-07,32,219,"Whidbey","10",1,0,3,0,3,"","Whidbey",5818
"Mutiny Sands","2014",2014-08-07,32,219,"Whidbey","9",0,1,0,0,1,"","Whidbey",5819
"Mutiny Sands","2014",2014-08-14,33,226,"Whidbey","6",0,0,1,0,1,"","Whidbey",5820
"Mutiny Sands","2014",2014-08-14,33,226,"Whidbey","9",0,0,3,0,3,"","Whidbey",5821
"Mutiny Sands","2014",2014-08-21,34,233,NA,NA,NA,NA,NA,NA,NA,NA,"Whidbey",5822
"Mutiny Sands","2014",2014-08-28,35,240,NA,NA,NA,NA,NA,NA,NA,NA,"Whidbey",5823
"Mutiny Sands","2014",2014-09-04,36,247,NA,NA,NA,NA,NA,NA,NA,NA,"Whidbey",5824
"Mutiny Sands","2015",2015-06-22,26,173,"Whidbey","8",1,0,0,0,0,"on",NA,5825
"Mutiny Sands","2015",2015-06-22,26,173,"Whidbey","5",0,1,1,0,2,"on",NA,5826
"Mutiny Sands","2015",2015-06-23,26,174,"Whidbey","7C",1,0,0,0,0,"","Whidbey",5827
"Mutiny Sands","2015",2015-06-23,26,174,"Whidbey","9",1,0,0,0,0,"","Whidbey",5828
"Mutiny Sands","2015",2015-06-23,26,174,"Whidbey","8",1,0,0,0,0,"","Whidbey",5829
