region,site,date,intern_data,burrow_name,visit_type,visits
Whidbey,Hancock Lake,7/5/16,,b.11,noprey,2
Whidbey,Hancock Lake,7/5/16,,b.12,noprey,10
Whidbey,Hancock Lake,7/5/16,,b.16,noprey,2
Whidbey,Lagoon South,7/7/16,,b.1-D,noprey,2
Whidbey,Lagoon South,7/7/16,,b.1E,noprey,1
Whidbey,Lagoon South,7/7/16,,b.2A,noprey,1
Whidbey,Lagoon South,7/7/16,,b.3-B,gunnels,1
Whidbey,Lagoon South,7/7/16,,b.3-C,noprey,1
Whidbey,Lagoon South,7/7/16,,b.3-C,gunnels,2
Whidbey,Lagoon South,7/7/16,,b.3E,noprey,1
Whidbey,Lagoon South,7/7/16,,b.3G,noprey,1
Whidbey,Lagoon South,7/7/16,,b.4B,noprey,1
Whidbey,Lagoon South,7/7/16,,b.4B,gunnels,1
Whidbey,Lagoon South,7/7/16,,b.4D,sculpin,1
Whidbey,Lagoon South,7/7/16,,b.3H,noprey,1
Whidbey,Lagoon South,7/7/16,,b.3H,sculpin,1
Whidbey,Lagoon South,7/7/16,,b.3H,gunnels,1
Whidbey,Mutiny Sands,7/7/16,,b.2,noprey,1
Whidbey,Mutiny Sands,7/7/16,,b.2,sculpin,1
Whidbey,Ledgewood,6/22/16,,b.10,noprey,2
Whidbey,Ledgewood,6/22/16,,b.12,noprey,1
Whidbey,Ledgewood,6/22/16,,b.5,noprey,1
Whidbey,Ledgewood,6/30/16,,b.8,noprey,1
Whidbey,Ledgewood,6/30/16,,b.11,noprey,2
Whidbey,Ledgewood,6/30/16,,b.1,noprey,1
Whidbey,Ledgewood,6/30/16,,b.1,other,1
Whidbey,Ledgewood,6/30/16,,b.7,noprey,1
Whidbey,Ledgewood,6/30/16,,b.10,noprey,1
Whidbey,Forbes Point,7/7/16,,b.4,gunnels,1
Whidbey,Forbes Point,7/7/16,,b.4,other,1
Whidbey,Forbes Point,7/7/16,,b.1,sculpin,1
Whidbey,Forbes Point,7/7/16,,b.1,gunnels,1
Whidbey,Forbes Point,7/7/16,,b.3,other,1
Whidbey,Shore Meadows,7/8/16,,b.1,gunnels,1
Whidbey,Shore Meadows,7/8/16,,b.5,sculpin,2
Whidbey,Shore Meadows,7/8/16,,b.5,gunnels,1
Whidbey,Shore Meadows,7/8/16,,b.32,gunnels,1
Whidbey,Shore Meadows,7/8/16,,b.34,gunnels,1
Whidbey,Double Bluff North,7/8/16,,b.B-1,sculpin,3
Whidbey,Double Bluff North,7/8/16,,b.B-3,sculpin,2
Whidbey,Double Bluff North,7/8/16,,b.C-1,gunnels,1
Whidbey,Double Bluff North,7/8/16,,b.D-1,sculpin,1
Whidbey,Double Bluff North,7/8/16,,b.D-1,gunnels,1
Whidbey,Double Bluff North,7/8/16,,b.D-3,sculpin,1
Whidbey,Double Bluff North,7/8/16,,b.D-4,gunnels,1
Whidbey,Double Bluff North,7/8/16,,b.D-5,sculpin,1
Whidbey,Double Bluff North,7/8/16,,b.E-2,sculpin,2
Whidbey,Pratts Bluff- INTERN,6/30/16,on,b.13,sculpin,4
Whidbey,Pratts Bluff- INTERN,6/30/16,on,b.13,gunnels,1
Whidbey,Pratts Bluff- INTERN,6/30/16,on,b.13,other,3
Whidbey,Pratts Bluff- INTERN,6/30/16,on,b.16,sculpin,1
Whidbey,Pratts Bluff- INTERN,6/30/16,on,b.16,gunnels,1
Whidbey,Pratts Bluff- INTERN,6/30/16,on,b.14,sculpin,3
Whidbey,Pratts Bluff- INTERN,6/30/16,on,b.14,gunnels,4
Whidbey,Pratts Bluff- INTERN,6/30/16,on,b.5,gunnels,1
Whidbey,Pratts Bluff- INTERN,6/30/16,on,b.4,sculpin,1
Whidbey,Pratts Bluff- INTERN,6/30/16,on,b.4,gunnels,1
Whidbey,Pratts Bluff- INTERN,6/30/16,on,b.2,sculpin,1
Whidbey,Pratts Bluff- INTERN,6/30/16,on,b.2,gunnels,5
Whidbey,Pratts Bluff- INTERN,6/30/16,on,b.12,sculpin,1
Whidbey,Pratts Bluff- INTERN,6/30/16,on,b.12,other,1
Whidbey,Pratts Bluff- INTERN,6/30/16,on,b.16.5,gunnels,3
Whidbey,Pratts Bluff- INTERN,6/30/16,on,b.17,sculpin,1
Whidbey,Pratts Bluff- INTERN,6/30/16,on,b.17,gunnels,1
Whidbey,Pratts Bluff- INTERN,6/30/16,on,b.18,sculpin,1
Whidbey,Pratts Bluff- INTERN,7/4/16,on,b.5,sculpin,2
Whidbey,Pratts Bluff- INTERN,7/4/16,on,b.4,sculpin,1
Whidbey,Pratts Bluff- INTERN,7/4/16,on,b.4,gunnels,1
Whidbey,Pratts Bluff- INTERN,7/4/16,on,b.4,other,1
Whidbey,Pratts Bluff- INTERN,7/4/16,on,b.2,sculpin,1
Whidbey,Pratts Bluff- INTERN,7/4/16,on,b.2,gunnels,2
Whidbey,Pratts Bluff- INTERN,7/4/16,on,b.16.5,sculpin,1
Whidbey,Pratts Bluff- INTERN,7/4/16,on,b.16.5,gunnels,1
Whidbey,Pratts Bluff- INTERN,7/4/16,on,b.16.5,other,1
Whidbey,Pratts Bluff- INTERN,7/4/16,on,b.21,gunnels,1
Whidbey,Pratts Bluff- INTERN,7/4/16,on,b.16,sculpin,2
Whidbey,Pratts Bluff- INTERN,7/4/16,on,b.13,sculpin,2
Whidbey,Pratts Bluff- INTERN,7/4/16,on,b.13,other,1
Whidbey,Pratts Bluff- INTERN,7/4/16,on,b.14,gunnels,2
Whidbey,Pratts Bluff- INTERN,7/4/16,on,b.12,sculpin,1
Whidbey,Pratts Bluff- INTERN,7/6/16,on,b.16.5,sculpin,3
Whidbey,Pratts Bluff- INTERN,7/6/16,on,b.5,gunnels,4
Whidbey,Pratts Bluff- INTERN,7/6/16,on,b.13,sculpin,2
Whidbey,Pratts Bluff- INTERN,7/6/16,on,b.13,gunnels,1
Whidbey,Pratts Bluff- INTERN,7/6/16,on,b.13,other,2
Whidbey,Pratts Bluff- INTERN,7/6/16,on,b.12,sculpin,2
Whidbey,Pratts Bluff- INTERN,7/6/16,on,b.12,gunnels,2
Whidbey,Pratts Bluff- INTERN,7/6/16,on,b.14,sculpin,3
Whidbey,Pratts Bluff- INTERN,7/6/16,on,b.21,gunnels,1
Whidbey,Pratts Bluff- INTERN,7/6/16,on,b.21,other,1
Whidbey,Pratts Bluff- INTERN,7/6/16,on,b.16,sculpin,2
Whidbey,Pratts Bluff- INTERN,7/6/16,on,b.2,sculpin,1
Whidbey,Pratts Bluff- INTERN,7/6/16,on,b.2,gunnels,1
Whidbey,Mutiny Sands- INTERN,7/5/16,on,b.4,gunnels,9
Whidbey,Mutiny Sands- INTERN,7/5/16,on,b.19,sculpin,3
Whidbey,Mutiny Sands- INTERN,7/5/16,on,b.19,gunnels,3
Whidbey,Mutiny Sands- INTERN,7/5/16,on,b.2,sculpin,3
Whidbey,Mutiny Sands- INTERN,7/5/16,on,b.2,gunnels,1
Whidbey,Mutiny Sands- INTERN,7/5/16,on,b.10b,gunnels,2
Whidbey,Mutiny Sands- INTERN,7/5/16,on,b.10a,sculpin,3
Whidbey,Mutiny Sands- INTERN,7/5/16,on,b.10a,gunnels,3
Whidbey,Keystone,7/11/16,,b.3,noprey,2
Whidbey,Keystone,7/11/16,,b.3,sculpin,1
Whidbey,Keystone,7/11/16,,b.4,noprey,2
Whidbey,Keystone,7/11/16,,b.1,sculpin,1
Whidbey,Keystone,7/11/16,,b.2,noprey,2
Whidbey,Fort Casey North,7/9/16,,b.4,noprey,1
Whidbey,Fort Casey North,7/9/16,,b.4,other,1
Whidbey,Fort Casey North,7/9/16,,b.5,sculpin,2
Whidbey,Fort Casey North,7/9/16,,b.5,gunnels,1
Whidbey,Fort Casey North,7/9/16,,b.6,other,1
Whidbey,Cliffside,7/11/16,,b.2,noprey,1
Whidbey,Cliffside,7/11/16,,b.5,gunnels,1
Whidbey,Cliffside,7/11/16,,b.0837,gunnels,1
Whidbey,Cliffside,7/11/16,,b.1,gunnels,1
Whidbey,Hastie Lake South,7/12/16,,b.1,sculpin,1
Whidbey,Hastie Lake South,7/12/16,,b.3,sculpin,1
Whidbey,Hastie Lake South,7/12/16,,b.3,gunnels,1
Whidbey,Hastie Lake South,7/12/16,,b.3,other,1
Whidbey,Hastie Lake South,7/12/16,,b.4,sculpin,1
Whidbey,Hastie Lake South,7/12/16,,b.6,sculpin,1
Whidbey,Hastie Lake South,7/12/16,,b.9,sculpin,2
Whidbey,Hancock Lake,7/12/16,,b.8,gunnels,2
Whidbey,Hancock Lake,7/12/16,,b.10,noprey,2
Whidbey,Hancock Lake,7/12/16,,b.11,gunnels,1
Whidbey,Hancock Lake,7/12/16,,b.12,noprey,1
Whidbey,Hancock Lake,7/12/16,,b.12,gunnels,1
Whidbey,Hancock Lake,7/12/16,,b.13,noprey,1
Whidbey,Hancock Lake,7/12/16,,b.S6,noprey,1
Whidbey,Hancock Lake,7/12/16,,b.S7,noprey,1
Whidbey,Hancock Lake,7/12/16,,b.S7,gunnels,2
Whidbey,Hancock Lake,7/12/16,,b.3,noprey,1
Whidbey,Hancock Lake,7/12/16,,b.4,sculpin,1
Whidbey,Harrington South,7/12/16,,b.3,noprey,1
Whidbey,Forbes Point,7/13/16,,b.4,other,1
Whidbey,Pratts Bluff,7/1/16,,b.5,noprey,1
Whidbey,Pratts Bluff,7/1/16,,b.13,other,1
Whidbey,Pratts Bluff,7/1/16,,b.14,sculpin,1
Whidbey,Pratts Bluff,7/1/16,,b.4,gunnels,1
Whidbey,Pratts Bluff,7/1/16,,b.18,noprey,1
Whidbey,Pratts Bluff,7/1/16,,b.18,sculpin,1
Whidbey,Pratts Bluff,7/1/16,,b.12,gunnels,1
Whidbey,Pratts Bluff,7/8/16,,b.13,sculpin,1
Whidbey,Pratts Bluff,7/8/16,,b.13,gunnels,1
Whidbey,Pratts Bluff,7/8/16,,b.5,gunnels,3
Whidbey,Pratts Bluff,7/8/16,,b.5,other,1
Whidbey,Pratts Bluff,7/8/16,,b.2,other,1
Whidbey,Rolling Hills #1,7/12/16,,b.3,noprey,1
Whidbey,Rolling Hills #1,7/12/16,,b.5,gunnels,1
Whidbey,Rolling Hills #1,7/12/16,,b.9,sculpin,2
Whidbey,Rolling Hills #1,7/12/16,,b.33,gunnels,1
Whidbey,Rolling Hills #1,7/12/16,,b.33,other,1
Whidbey,Lagoon South,7/14/16,,b.3-B,noprey,1
Whidbey,Lagoon South,7/14/16,,b.3-B,gunnels,1
Whidbey,Lagoon South,7/14/16,,b.3-C,gunnels,1
Whidbey,Lagoon South,7/14/16,,b.3H,sculpin,1
Whidbey,Lagoon South,7/14/16,,b.4A,gunnels,1
Whidbey,Langley Marina,7/14/16,,b.1,other,1
Whidbey,Mutiny Sands,7/14/16,,b.19,gunnels,1
Whidbey,Mutiny Sands,7/14/16,,b.2,sculpin,2
Whidbey,Mutiny Sands,7/14/16,,b.5,sculpin,2
Whidbey,Mutiny Sands,7/14/16,,b.7,sculpin,1
Whidbey,Mutiny Sands,7/14/16,,b.6,other,1
Whidbey,Mutiny Sands,7/14/16,,b.20,noprey,1
Whidbey,Shore Meadows,7/15/16,,b.1,sculpin,1
Whidbey,Shore Meadows,7/15/16,,b.34,other,1
Whidbey,Shore Meadows,7/15/16,,b.35,other,1
Whidbey,Monroe Landing,7/12/16,,b.1,gunnels,2
Whidbey,Pratts Bluff,7/15/16,,b.5,gunnels,1
Whidbey,Pratts Bluff,7/15/16,,b.4,gunnels,2
Whidbey,Pratts Bluff,7/15/16,,b.13,sculpin,1
Whidbey,Pratts Bluff,7/15/16,,b.13,other,1
Whidbey,Pratts Bluff,7/15/16,,b.14,gunnels,1
Whidbey,Pratts Bluff- INTERN,7/8/16,on,b.12,gunnels,3
Whidbey,Pratts Bluff- INTERN,7/8/16,on,b.16,sculpin,1
Whidbey,Pratts Bluff- INTERN,7/8/16,on,b.16,gunnels,1
Whidbey,Pratts Bluff- INTERN,7/8/16,on,b.16,other,3
Whidbey,Pratts Bluff- INTERN,7/8/16,on,b.16.5,sculpin,2
Whidbey,Pratts Bluff- INTERN,7/8/16,on,b.16.5,gunnels,1
Whidbey,Pratts Bluff- INTERN,7/8/16,on,b.13,sculpin,2
Whidbey,Pratts Bluff- INTERN,7/8/16,on,b.13,gunnels,2
Whidbey,Pratts Bluff- INTERN,7/8/16,on,b.4,sculpin,1
Whidbey,Pratts Bluff- INTERN,7/8/16,on,b.4,gunnels,1
Whidbey,Pratts Bluff- INTERN,7/8/16,on,b.14,sculpin,1
Whidbey,Pratts Bluff- INTERN,7/8/16,on,b.14,gunnels,1
Whidbey,Pratts Bluff- INTERN,7/8/16,on,b.5,sculpin,1
Whidbey,Pratts Bluff- INTERN,7/8/16,on,b.5,gunnels,3
Whidbey,Pratts Bluff- INTERN,7/8/16,on,b.5,other,2
Whidbey,Pratts Bluff- INTERN,7/8/16,on,b.2,sculpin,2
Whidbey,Pratts Bluff- INTERN,7/12/16,on,b.14,gunnels,2
Whidbey,Pratts Bluff- INTERN,7/12/16,on,b.14,other,1
Whidbey,Pratts Bluff- INTERN,7/12/16,on,b.2,gunnels,5
Whidbey,Pratts Bluff- INTERN,7/12/16,on,b.12,sculpin,2
Whidbey,Pratts Bluff- INTERN,7/12/16,on,b.12,gunnels,1
Whidbey,Pratts Bluff- INTERN,7/12/16,on,b.16,other,1
Whidbey,Pratts Bluff- INTERN,7/12/16,on,b.13,sculpin,4
Whidbey,Pratts Bluff- INTERN,7/12/16,on,b.13,gunnels,2
Whidbey,Pratts Bluff- INTERN,7/12/16,on,b.5,sculpin,1
Whidbey,Pratts Bluff- INTERN,7/12/16,on,b.5,gunnels,2
Whidbey,Pratts Bluff- INTERN,7/12/16,on,b.16.5,sculpin,1
Whidbey,Pratts Bluff- INTERN,7/12/16,on,b.16.5,gunnels,2
Whidbey,Pratts Bluff- INTERN,7/12/16,on,b.16.5,other,1
Whidbey,Pratts Bluff- INTERN,7/12/16,on,b.4,gunnels,1
Whidbey,Pratts Bluff- INTERN,7/12/16,on,b.21,sculpin,1
Whidbey,Pratts Bluff- INTERN,7/14/16,on,b.16.5,sculpin,2
Whidbey,Pratts Bluff- INTERN,7/14/16,on,b.16.5,gunnels,6
Whidbey,Pratts Bluff- INTERN,7/14/16,on,b.16.5,other,1
Whidbey,Pratts Bluff- INTERN,7/14/16,on,b.2,sculpin,3
Whidbey,Pratts Bluff- INTERN,7/14/16,on,b.2,gunnels,6
Whidbey,Pratts Bluff- INTERN,7/14/16,on,b.16,sculpin,2
Whidbey,Pratts Bluff- INTERN,7/14/16,on,b.16,gunnels,2
Whidbey,Pratts Bluff- INTERN,7/14/16,on,b.16,other,1
Whidbey,Pratts Bluff- INTERN,7/14/16,on,b.14,sculpin,3
Whidbey,Pratts Bluff- INTERN,7/14/16,on,b.14,gunnels,2
Whidbey,Pratts Bluff- INTERN,7/14/16,on,b.14,other,1
Whidbey,Pratts Bluff- INTERN,7/14/16,on,b.5,gunnels,2
Whidbey,Pratts Bluff- INTERN,7/14/16,on,b.13,sculpin,3
Whidbey,Pratts Bluff- INTERN,7/14/16,on,b.13,other,2
Whidbey,Pratts Bluff- INTERN,7/14/16,on,b.12,sculpin,1
Whidbey,Pratts Bluff- INTERN,7/14/16,on,b.12,gunnels,1
Whidbey,Bush Point Dock,7/7/16,,b.1,noprey,1
Whidbey,Bush Point Dock,7/7/16,,b.1,gunnels,1
Whidbey,Bush Point Dock,7/14/16,,b.1,sculpin,1
Whidbey,Mutiny Sands- INTERN,7/7/16,on,b.2,sculpin,2
Whidbey,Mutiny Sands- INTERN,7/7/16,on,b.2,gunnels,2
Whidbey,Mutiny Sands- INTERN,7/7/16,on,b.10b,gunnels,1
Whidbey,Mutiny Sands- INTERN,7/7/16,on,b.10b,other,1
Whidbey,Mutiny Sands- INTERN,7/7/16,on,b.10a,sculpin,3
Whidbey,Mutiny Sands- INTERN,7/7/16,on,b.4,gunnels,2
Whidbey,Mutiny Sands- INTERN,7/7/16,on,b.19,other,1
Whidbey,Lagoon North #1,7/15/16,,b.1A,noprey,1
Whidbey,Lagoon North #1,7/15/16,,b.1,noprey,1
Whidbey,Lagoon North #1,7/15/16,,b.1,gunnels,1
Whidbey,Lagoon North #1,7/15/16,,b.1C,noprey,1
Whidbey,Lagoon North #1,7/15/16,,b.2B,noprey,1
Whidbey,Lagoon North #1,7/15/16,,b.7,gunnels,1
Whidbey,Lagoon North #1,7/15/16,,b.2A,gunnels,1
Whidbey,Harrington South,7/19/16,,b.3,gunnels,1
Whidbey,Possession Point,7/3/16,,b.S6,sculpin,1
Whidbey,Possession Point,7/10/16,,b.S6,sculpin,1
Whidbey,Possession Point,7/10/16,,b.S6,other,1
Whidbey,Possession Point,7/10/16,,b.E1,sculpin,1
Whidbey,Hancock Lake,7/19/16,,b.S4,noprey,1
Whidbey,Hancock Lake,7/19/16,,b.S6,noprey,1
Whidbey,Hancock Lake,7/19/16,,b.S7,noprey,1
Whidbey,Hancock Lake,7/19/16,,b.S7,sculpin,1
Whidbey,Hancock Lake,7/19/16,,b.S8,sculpin,1
Whidbey,Hancock Lake,7/19/16,,b.S8,gunnels,1
Whidbey,Hancock Lake,7/19/16,,b.4,noprey,1
Whidbey,Hancock Lake,7/19/16,,b.4,sculpin,1
Whidbey,Hancock Lake,7/19/16,,b.2,noprey,1
Whidbey,Hancock Lake,7/19/16,,b.8,noprey,3
Whidbey,Hancock Lake,7/19/16,,b.8,gunnels,1
Whidbey,Hancock Lake,7/19/16,,b.10,noprey,1
Whidbey,Hancock Lake,7/19/16,,b.10,sculpin,1
Whidbey,Hancock Lake,7/19/16,,b.11,noprey,2
Whidbey,Hancock Lake,7/19/16,,b.14,noprey,2
Whidbey,Hancock Lake,7/19/16,,b.14,sculpin,1
Whidbey,Hancock Lake,7/19/16,,b.16,noprey,1
Whidbey,Hancock Lake,7/19/16,,b.17,gunnels,2
Whidbey,Langley Marina,7/19/16,,b.1,noprey,1
Whidbey,Langley Marina,7/19/16,,b.1,gunnels,1
Whidbey,Langley Marina,7/19/16,,b.1,other,1
Whidbey,Limpet Lane,7/13/16,,b.C,sculpin,1
Whidbey,Limpet Lane,7/13/16,,b.C,other,1
Whidbey,Limpet Lane,7/13/16,,b.6,other,2
Whidbey,Limpet Lane,7/20/16,,b.6,noprey,4
Whidbey,Limpet Lane,7/20/16,,b.D,noprey,2
Whidbey,Limpet Lane,7/20/16,,b.A,noprey,2
Whidbey,Limpet Lane,7/20/16,,b.WPH,noprey,4
Whidbey,Limpet Lane,7/20/16,,b.C,noprey,6
Whidbey,Limpet Lane,7/20/16,,b.BB,noprey,3
Whidbey,Limpet Lane,7/20/16,,b.1,noprey,3
Whidbey,Limpet Lane,7/20/16,,b.2,noprey,1
Whidbey,Limpet Lane,7/20/16,,b.7,noprey,8
Whidbey,Limpet Lane,7/20/16,,b.5,noprey,11
Whidbey,Fort Casey North,7/17/16,,b.2,noprey,1
Whidbey,Fort Casey North,7/17/16,,b.4,gunnels,1
Whidbey,Fort Casey North,7/17/16,,b.4,other,1
Whidbey,Fort Casey North,7/17/16,,b.5,sculpin,1
Whidbey,Fort Casey North,7/17/16,,b.7,sculpin,1
Whidbey,Fort Casey North,7/17/16,,b.15,other,1
Whidbey,Fort Casey North,7/17/16,,b.16,other,1
Whidbey,Lagoon South,7/21/16,,b.1-D,noprey,1
Whidbey,Lagoon South,7/21/16,,b.1F,noprey,1
Whidbey,Lagoon South,7/21/16,,b.2A,noprey,3
Whidbey,Lagoon South,7/21/16,,b.2B,noprey,2
Whidbey,Lagoon South,7/21/16,,b.3-A,noprey,2
Whidbey,Lagoon South,7/21/16,,b.3-A,sculpin,1
Whidbey,Lagoon South,7/21/16,,b.3-C,noprey,2
Whidbey,Lagoon South,7/21/16,,b.3-C,sculpin,2
Whidbey,Lagoon South,7/21/16,,b.3-C,other,1
Whidbey,Lagoon South,7/21/16,,b.3E,noprey,2
Whidbey,Lagoon South,7/21/16,,b.3E,gunnels,1
Whidbey,Lagoon South,7/21/16,,b.3F,noprey,3
Whidbey,Lagoon South,7/21/16,,b.3F,sculpin,1
Whidbey,Lagoon South,7/21/16,,b.3G,noprey,1
Whidbey,Lagoon South,7/21/16,,b.3G,other,1
Whidbey,Lagoon South,7/21/16,,b.3H,noprey,1
Whidbey,Lagoon South,7/21/16,,b.3H,gunnels,1
Whidbey,Lagoon South,7/21/16,,b.4A,noprey,2
Whidbey,Lagoon South,7/21/16,,b.4B,noprey,1
Whidbey,Lagoon South,7/21/16,,b.4C,noprey,1
Whidbey,Lagoon South,7/21/16,,b.4D,noprey,2
Whidbey,Lagoon South,7/21/16,,b.4E,noprey,2
Whidbey,Lagoon South,7/21/16,,b.4F,noprey,1
Whidbey,Lagoon South,7/21/16,,b.4H,noprey,3
Whidbey,Lagoon North #0,7/18/16,,b.0,noprey,1
Whidbey,Lagoon North #0,7/18/16,,b.1,noprey,2
Whidbey,Lagoon North #0,7/18/16,,b.2,noprey,1
Whidbey,Lagoon North #0,7/18/16,,b.3,noprey,1
Whidbey,Lagoon North #0,7/18/16,,b.4,noprey,4
Whidbey,Lagoon North #0,7/18/16,,b.5,noprey,6
Whidbey,Lagoon North #0,7/18/16,,b.5,other,1
Whidbey,Lagoon North #0,7/18/16,,b.6,noprey,5
Whidbey,Lagoon North #0,7/18/16,,b.7,noprey,8
Whidbey,Bush Point Dock,7/21/16,,b.1,noprey,2
Whidbey,Malmo Bluff,7/14/16,,b.1,gunnels,1
Whidbey,Malmo Bluff,7/14/16,,b.2,other,1
Whidbey,Malmo Bluff,7/14/16,,b.4,gunnels,1
Whidbey,Malmo Bluff,7/14/16,,b.4,other,1
Whidbey,Malmo Bluff,7/14/16,,b.14,other,1
Whidbey,Malmo Bluff,7/14/16,,b.17,sculpin,1
Whidbey,Malmo Bluff,7/14/16,,b.17,gunnels,1
Whidbey,Malmo Bluff,7/21/16,,b.0,gunnels,1
Whidbey,Malmo Bluff,7/21/16,,b.24,sculpin,1
Whidbey,Rolling Hills #1,7/19/16,,b.3,sculpin,1
Whidbey,Lagoon North #1,7/21/16,,b.1C,noprey,1
Whidbey,Lagoon North #1,7/21/16,,b.1D,gunnels,1
Whidbey,Shore Meadows,7/22/16,,b.3,noprey,1
Whidbey,Shore Meadows,7/22/16,,b.4,noprey,1
Whidbey,Shore Meadows,7/22/16,,b.5,other,1
Whidbey,Shore Meadows,7/22/16,,b.7,noprey,2
Whidbey,Shore Meadows,7/22/16,,b.8,noprey,1
Whidbey,Shore Meadows,7/22/16,,b.8,sculpin,1
Whidbey,Shore Meadows,7/22/16,,b.8,gunnels,1
Whidbey,Shore Meadows,7/22/16,,b.53,noprey,4
Whidbey,Shore Meadows,7/22/16,,b.54,noprey,7
Whidbey,Shore Meadows,7/22/16,,b.55,noprey,2
Whidbey,Shore Meadows,7/22/16,,b.56,noprey,1
Whidbey,Shore Meadows,7/22/16,,b.57,noprey,3
Whidbey,Shore Meadows,7/22/16,,b.58,noprey,1
Whidbey,Shore Meadows,7/22/16,,b.59,noprey,1
Whidbey,Shore Meadows,7/22/16,,b.60,noprey,2
Whidbey,Shore Meadows,7/22/16,,b.51,noprey,2
Whidbey,Shore Meadows,7/22/16,,b.61,noprey,1
Whidbey,Shore Meadows,7/22/16,,b.32,noprey,3
Whidbey,Shore Meadows,7/22/16,,b.34,noprey,1
Whidbey,Shore Meadows,7/22/16,,b.42,noprey,8
Whidbey,Shore Meadows,7/22/16,,b.43,noprey,1
Whidbey,Shore Meadows,7/22/16,,b.44,noprey,4
Whidbey,Shore Meadows,7/22/16,,b.37,noprey,1
Whidbey,Shore Meadows,7/22/16,,b.37,sculpin,1
Whidbey,Forbes Point,7/21/16,,b.1,sculpin,1
Whidbey,Forbes Point,7/21/16,,b.3,noprey,1
Whidbey,Forbes Point,7/21/16,,b.3,gunnels,1
Whidbey,Harrington North,7/8/16,,b.RM,gunnels,1
Whidbey,Harrington North,7/15/16,,b.RM,gunnels,1
Whidbey,Harrington North,7/23/16,,b.7,gunnels,1
Whidbey,Harrington North,7/23/16,,b.4,noprey,1
Whidbey,Harrington North,7/23/16,,b.4,gunnels,1
Whidbey,Ledgewood,7/21/16,,b.3,noprey,1
Whidbey,Ledgewood,7/21/16,,b.3,sculpin,2
Whidbey,Ledgewood,7/21/16,,b.3,other,1
Whidbey,Ledgewood,7/7/16,,b.3,gunnels,1
Whidbey,Ledgewood,7/13/16,,b.3,noprey,2
Whidbey,Ledgewood,7/13/16,,b.1,noprey,1
Whidbey,Ledgewood,7/13/16,,b.1,other,1
Whidbey,Ledgewood,7/13/16,,b.10,sculpin,1
Whidbey,Ledgewood,7/13/16,,b.10,gunnels,1
Whidbey,Double Bluff North,7/22/16,,b.A1,sculpin,2
Whidbey,Double Bluff North,7/22/16,,b.B-1,noprey,3
Whidbey,Double Bluff North,7/22/16,,b.B-1,sculpin,3
Whidbey,Double Bluff North,7/22/16,,b.B-2,noprey,2
Whidbey,Double Bluff North,7/22/16,,b.C-3,sculpin,1
Whidbey,Double Bluff North,7/22/16,,b.C-4,noprey,2
Whidbey,Double Bluff North,7/22/16,,b.D-1,noprey,6
Whidbey,Double Bluff North,7/22/16,,b.D-1,gunnels,1
Whidbey,Double Bluff North,7/22/16,,b.D-2,noprey,1
Whidbey,Double Bluff North,7/22/16,,b.D-2,gunnels,1
Whidbey,Double Bluff North,7/22/16,,b.D-4,noprey,1
Whidbey,Double Bluff North,7/22/16,,b.D-4,sculpin,1
Whidbey,Double Bluff North,7/22/16,,b.D-5,noprey,1
Whidbey,Double Bluff North,7/22/16,,b.D-5,sculpin,1
Whidbey,Double Bluff North,7/22/16,,b.D-6,gunnels,1
Whidbey,Double Bluff North,7/22/16,,b.D-7,noprey,1
Whidbey,Double Bluff North,7/22/16,,b.E-1,noprey,3
Whidbey,Double Bluff North,7/22/16,,b.E-1,gunnels,1
Whidbey,Double Bluff North,7/22/16,,b.E-1,other,3
Whidbey,Double Bluff North,7/22/16,,b.E-2,noprey,2
Whidbey,Double Bluff North,7/22/16,,b.E-3,noprey,2
Whidbey,Mutiny Sands- INTERN,7/11/16,on,b.2,sculpin,3
Whidbey,Mutiny Sands- INTERN,7/11/16,on,b.7,sculpin,2
Whidbey,Mutiny Sands- INTERN,7/11/16,on,b.4,gunnels,3
Whidbey,Mutiny Sands- INTERN,7/11/16,on,b.4,other,1
Whidbey,Mutiny Sands- INTERN,7/11/16,on,b.3,gunnels,1
Whidbey,Mutiny Sands- INTERN,7/11/16,on,b.19,sculpin,1
Whidbey,Mutiny Sands- INTERN,7/11/16,on,b.10a,sculpin,2
Whidbey,Mutiny Sands- INTERN,7/11/16,on,b.10a,other,1
Whidbey,Mutiny Sands- INTERN,7/11/16,on,b.10b,other,1
Whidbey,Maylor Point,7/7/16,,b.CB,sculpin,1
Whidbey,Maylor Point,7/7/16,,b.CB,gunnels,1
Whidbey,Mutiny Sands- INTERN,7/13/16,on,b.10a,sculpin,3
Whidbey,Mutiny Sands- INTERN,7/13/16,on,b.10a,other,1
Whidbey,Mutiny Sands- INTERN,7/13/16,on,b.10b,gunnels,1
Whidbey,Mutiny Sands- INTERN,7/13/16,on,b.10b,other,1
Whidbey,Mutiny Sands- INTERN,7/13/16,on,b.4,gunnels,2
Whidbey,Mutiny Sands- INTERN,7/13/16,on,b.4,other,3
Whidbey,Mutiny Sands- INTERN,7/13/16,on,b.5,sculpin,1
Whidbey,Mutiny Sands- INTERN,7/13/16,on,b.5,gunnels,1
Whidbey,Mutiny Sands- INTERN,7/13/16,on,b.5,other,1
Whidbey,Mutiny Sands- INTERN,7/13/16,on,b.2,sculpin,2
Whidbey,Mutiny Sands- INTERN,7/13/16,on,b.7,sculpin,2
