region,site,date,start_time,end_time,PG_count,burrow_count,burrow_visit,intern_data,qaqc,mult_count
Whidbey,Possession Point,6/23/13,8:05,9:15,18,3,2,,,
Whidbey,Possession Point,6/28/13,7:40,8:50,29,3,1,,,
Whidbey,Possession Point,7/5/13,8:00,9:00,23,4,3,,,
Whidbey,Possession Point,7/17/13,7:45,8:45,33,5,3,,,
Whidbey,Possession Point,7/19/13,7:45,8:45,16,5,,,,
Whidbey,Possession Point,7/26/13,,,25,5,7,,,
Whidbey,Possession Point,8/2/13,7:30,8:30,3,6,,,,
Whidbey,Possession Point,8/11/13,7:45,8:45,33,6,,,,
Whidbey,Possession Point,6/28/09,8:30,10:00,21,4,,,,
Whidbey,Possession Point,7/5/09,8:40,9:40,18,4,,,,
Whidbey,Possession Point,7/12/09,8:44,9:44,22,6,,,,
Whidbey,Possession Point,7/19/09,7:55,8:55,20,7,,,,
Whidbey,Possession Point,7/26/09,8:40,9:56,26,6,,,,
Whidbey,Possession Point,8/2/09,8:20,9:26,16,6,,,,
Whidbey,Possession Point,8/4/09,9:00,10:00,4,6,,,,
Whidbey,Possession Point,8/14/09,8:45,11:15,15,6,,,,
Whidbey,Possession Point,6/26/08,8:40,9:40,18,1,,,,
Whidbey,Possession Point,7/4/08,8:45,10:15,7,3,,,,
Whidbey,Possession Point,7/11/08,7:35,9:50,22,3,,,,
Whidbey,Possession Point,7/18/08,8:12,,21,5,,,,
Whidbey,Possession Point,7/22/08,8:28,11:30,20,,,,,
Whidbey,Possession Point,8/1/08,7:45,10:00,11,5,,,,
Whidbey,Possession Point,8/9/08,8:40,9:40,24,,,,,
Whidbey,Possession Point,8/9/08,9:40,10:40,7,,,,,
Whidbey,Possession Point,6/20/15,,,21,1,1,,,
Whidbey,Possession Point,6/28/15,,,8,0,0,,,
Whidbey,Possession Point,7/5/15,,,19,1,2,,,
Whidbey,Possession Point,7/12/15,,,10,3,3,,,
Whidbey,Possession Point,7/19/15,,,14,3,4,,,
Whidbey,Possession Point,7/29/15,,,5,3,5,,,
Whidbey,Possession Point,8/3/15,,,21,1,0,,,
Whidbey,Possession Point,8/9/15,,,23,1,0,,,
Whidbey,Possession Point,8/16/15,,,11,2,1,,,
Whidbey,Possession Point,8/23/15,,,1,0,0,,,
Whidbey,Possession Point,6/5/16,,,14,1,2,,,
Whidbey,Possession Point,6/12/16,,,15,0,0,,,
Whidbey,Possession Point,6/20/16,,,10,0,0,,,
Whidbey,Possession Point,6/26/16,,,13,4,6,,,
Whidbey,Possession Point,7/3/16,,,13,1,1,,,
Whidbey,Possession Point,7/10/16,,,20,2,3,,,
Whidbey,Possession Point,7/18/16,,,14,0,0,,,
Whidbey,Possession Point,7/24/16,,,13,3,4,,,
Whidbey,Possession Point,7/31/16,,,6,1,1,,,
Whidbey,Possession Point,8/7/16,,,19,1,1,,,
Whidbey,Possession Point,8/14/16,,,1,0,0,,,
Whidbey,Possession Point,8/21/16,,,0,0,0,,,
Whidbey,Possession Point,6/12/17,,,8,0,0,,,
Whidbey,Possession Point,6/18/17,,,7,1,1,,,
Whidbey,Possession Point,6/25/17,,,10,0,0,,,
Whidbey,Possession Point,7/2/17,,,13,1,1,,,
Whidbey,Possession Point,7/9/17,,,12,0,0,,,
Whidbey,Possession Point,7/17/17,,,17,1,1,,,
Whidbey,Possession Point,7/23/17,,,12,1,1,,,
Whidbey,Possession Point,7/30/17,,,19,1,4,,,
Whidbey,Possession Point,8/6/17,,,7,1,2,,,
Whidbey,Possession Point,8/12/17,,,12,1,4,,,
Whidbey,Possession Point,8/20/17,,,2,0,0,,,
Whidbey,Possession Point,8/27/17,,,0,0,0,,,
Whidbey,Pratts Bluff,6/23/15,,,26,5,7,Y,,
Whidbey,Pratts Bluff,6/25/15,,,27,7,21,Y,,
Whidbey,Pratts Bluff,6/29/15,,,23,12,47,Y,,
Whidbey,Pratts Bluff,7/1/15,,,18,11,55,Y,,
Whidbey,Pratts Bluff,7/3/15,,,28,12,24,Y,,
Whidbey,Pratts Bluff,7/7/15,,,37,12,34,Y,,
Whidbey,Pratts Bluff,7/9/15,,,29,10,22,Y,,
Whidbey,Pratts Bluff,7/13/15,,,32,5,26,Y,,
Whidbey,Pratts Bluff,7/15/15,,,25,15,41,Y,,
Whidbey,Pratts Bluff,7/17/15,,,34,10,39,Y,,
Whidbey,Pratts Bluff,7/21/15,,,42,11,32,Y,,
Whidbey,Pratts Bluff,7/23/15,,,28,11,37,Y,,
Whidbey,Pratts Bluff,7/27/15,,,26,3,7,Y,,
Whidbey,Pratts Bluff,7/29/15,,,8,3,12,Y,,
Whidbey,Pratts Bluff,8/4/15,,,35,0,0,Y,,
Whidbey,Pratts Bluff,8/6/15,,,26,1,1,Y,,
Whidbey,Pratts Bluff,8/10/15,,,13,1,2,Y,,
Whidbey,Pratts Bluff,8/12/15,,,17,1,1,Y,,
Whidbey,Pratts Bluff,8/14/15,,,3,0,0,Y,,
Whidbey,Pratts Bluff,8/18/15,,,7,0,0,Y,,
Whidbey,Pratts Bluff,8/20/15,,,2,0,0,Y,,
Whidbey,Pratts Bluff,6/6/16,,,24,0,0,Y,,
Whidbey,Pratts Bluff,6/8/16,,,35,0,0,Y,,
Whidbey,Pratts Bluff,6/10/16,,,28,0,0,Y,,
Whidbey,Pratts Bluff,6/14/16,,,17,1,2,Y,,
Whidbey,Pratts Bluff,6/16/16,,,27,4,10,Y,,
Whidbey,Pratts Bluff,6/20/16,,,33,8,15,Y,,
Whidbey,Pratts Bluff,6/22/16,,,28,7,12,Y,,
Whidbey,Pratts Bluff,6/24/16,,,30,9,22,Y,,
Whidbey,Pratts Bluff,6/28/16,,,31,9,15,Y,,
Whidbey,Pratts Bluff,6/30/16,,,26,10,34,Y,,
Whidbey,Pratts Bluff,7/4/16,,,27,9,20,Y,,
Whidbey,Pratts Bluff,7/6/16,,,31,8,25,Y,,
Whidbey,Pratts Bluff,7/8/16,,,16,8,27,Y,,
Whidbey,Pratts Bluff,7/12/16,,,30,9,27,Y,,
Whidbey,Pratts Bluff,7/14/16,,,23,7,38,Y,,
Whidbey,Pratts Bluff,7/18/16,,,33,7,16,Y,,
Whidbey,Pratts Bluff,7/20/16,,,30,7,16,Y,,
Whidbey,Pratts Bluff,7/23/16,,,39,5,10,Y,,
Whidbey,Pratts Bluff,7/26/16,,,33,2,4,Y,,
Whidbey,Pratts Bluff,7/28/16,,,24,2,7,Y,,
Whidbey,Pratts Bluff,8/1/16,,,30,0,0,Y,,
Whidbey,Pratts Bluff,8/3/16,,,27,0,0,Y,,
Whidbey,Pratts Bluff,8/5/16,,,28,0,0,Y,,
Whidbey,Pratts Bluff,8/9/16,,,21,0,0,Y,,
Whidbey,Pratts Bluff,8/11/16,,,13,0,0,Y,,
Whidbey,Pratts Bluff,6/20/14,8:15,9:15,26,2,,,,
Whidbey,Pratts Bluff,6/26/14,7:49,8:49,13,11,23,,,
Whidbey,Pratts Bluff,7/3/14,7:44,8:44,22,15,35,,,
Whidbey,Pratts Bluff,7/10/14,7:48,8:48,,15,1,,,
Whidbey,Pratts Bluff,7/17/14,7:40,8:40,18,15,2,,,
Whidbey,Pratts Bluff,7/24/14,7:45,8:45,15,15,1,,,
Whidbey,Pratts Bluff,7/31/14,7:40,8:40,26,15,,,,
Whidbey,Pratts Bluff,8/7/14,7:34,8:40,25,15,,,,
Whidbey,Pratts Bluff,8/14/14,7:35,8:35,25,15,,,,
Whidbey,Pratts Bluff,7/2/10,8:02,9:10,37,6,,,,
Whidbey,Pratts Bluff,7/8/10,7:46,8:46,20,6,,,,
Whidbey,Pratts Bluff,7/15/10,7:45,8:45,30,6,,,,
Whidbey,Pratts Bluff,7/22/10,7:50,8:50,12,7,,,,
Whidbey,Pratts Bluff,7/29/10,7:45,8:45,27,7,3,,,
Whidbey,Pratts Bluff,8/5/10,7:40,8:40,14,7,,,,
Whidbey,Pratts Bluff,8/12/10,7:40,,24,7,2,,,
Whidbey,Pratts Bluff,8/19/10,7:45,8:45,7,7,,,,
Whidbey,Pratts Bluff,7/1/11,8:45,9:45,18,4,4,,,
Whidbey,Pratts Bluff,7/9/11,7:35,8:35,28,5,4,,,
Whidbey,Pratts Bluff,7/15/11,8:00,9:00,23,8,10,,,
Whidbey,Pratts Bluff,7/22/11,8:15,9:15,23,8,,,,
Whidbey,Pratts Bluff,7/29/11,8:00,9:00,22,,23,,,
Whidbey,Pratts Bluff,8/5/11,8:15,9:15,30,9,,,,
Whidbey,Pratts Bluff,8/12/11,8:05,9:05,25,9,14,,,
Whidbey,Pratts Bluff,8/19/11,8:10,8:45,7,9,,,,
Whidbey,Pratts Bluff,6/27/12,8:00,9:00,25,7,16,,,
Whidbey,Pratts Bluff,7/4/12,7:50,8:55,24,8,3,,,
Whidbey,Pratts Bluff,7/11/12,7:45,8:45,21,9,,,,
Whidbey,Pratts Bluff,7/21/12,7:50,8:50,28,11,3,,,
Whidbey,Pratts Bluff,8/1/12,7:45,8:45,25,11,1,,,
Whidbey,Pratts Bluff,8/7/12,7:55,,14,11,,,,
Whidbey,Pratts Bluff,8/15/12,7:45,8:45,11,,,,,
Whidbey,Pratts Bluff,6/26/13,8:00,9:00,25,10,12,,,
Whidbey,Pratts Bluff,7/3/13,8:00,9:00,36,15,34,,,
Whidbey,Pratts Bluff,7/10/13,7:40,8:40,26,16,36,,,
Whidbey,Pratts Bluff,7/17/13,7:30,8:30,11,17,3,,,
Whidbey,Pratts Bluff,7/24/13,7:50,8:50,43,17,9,,,
Whidbey,Pratts Bluff,8/3/13,7:37,8:37,19,17,,,,
Whidbey,Pratts Bluff,8/9/13,7:42,8:42,30,17,2,,,
Whidbey,Pratts Bluff,8/14/13,7:45,,11,,,,,
Whidbey,Pratts Bluff,8/21/13,7:45,8:45,0,,,,,
Whidbey,Pratts Bluff,6/28/09,8:46,10:00,18,6,,,,
Whidbey,Pratts Bluff,7/4/09,8:45,9:45,15,3,,,,
Whidbey,Pratts Bluff,7/11/09,8:48,9:45,22,,,,,
Whidbey,Pratts Bluff,7/18/09,8:46,9:45,30,12,,,,
Whidbey,Pratts Bluff,7/25/09,8:45,9:45,,,,,,
Whidbey,Pratts Bluff,8/1/09,8:45,9:45,18,8,,,,
Whidbey,Pratts Bluff,8/8/09,8:45,9:45,16,8,,,,
Whidbey,Pratts Bluff,8/15/09,8:45,9:45,14,11,,,,
Whidbey,Pratts Bluff,6/29/08,8:30,9:30,18,4,,,,
Whidbey,Pratts Bluff,7/3/08,8:45,10:00,17,12,,,,
Whidbey,Pratts Bluff,7/6/08,8:45,10:00,30,5,,,,
Whidbey,Pratts Bluff,7/20/08,8:45,10:00,21,14,,,,
Whidbey,Pratts Bluff,7/27/08,8:45,10:00,15,15,,,,
Whidbey,Pratts Bluff,8/3/08,8:45,10:00,19,15,,,,
Whidbey,Pratts Bluff,6/23/15,,,25,2,2,,,
Whidbey,Pratts Bluff,6/30/15,,,17,14,45,,,
Whidbey,Pratts Bluff,7/7/15,,,33,2,5,,,
Whidbey,Pratts Bluff,7/14/15,,,18,4,9,,,
Whidbey,Pratts Bluff,7/21/15,,,30,8,20,,,
Whidbey,Pratts Bluff,7/28/15,,,25,3,3,,,
Whidbey,Pratts Bluff,8/4/15,,,27,0,0,,,
Whidbey,Pratts Bluff,8/11/15,,,7,0,0,,,
Whidbey,Pratts Bluff,6/10/16,,,21,1,1,,,
Whidbey,Pratts Bluff,6/17/16,,,13,6,10,,,
Whidbey,Pratts Bluff,6/24/16,,,4,8,16,,,
Whidbey,Pratts Bluff,7/1/16,,,17,6,7,,,
Whidbey,Pratts Bluff,7/8/16,,,19,3,7,,,
Whidbey,Pratts Bluff,7/15/16,,,24,4,6,,,
Whidbey,Pratts Bluff,7/22/16,,,26,5,11,,,
Whidbey,Pratts Bluff,7/29/16,,,26,1,1,,,
Whidbey,Pratts Bluff,6/13/17,,,25,4,5,,,
Whidbey,Pratts Bluff,6/20/17,,,15,1,1,,,
Whidbey,Pratts Bluff,6/30/17,,,25,4,9,,,
Whidbey,Pratts Bluff,7/4/17,,,25,2,2,,,
Whidbey,Pratts Bluff,7/14/17,,,30,4,5,,,
Whidbey,Pratts Bluff,7/18/17,,,30,2,3,,,
Whidbey,Pratts Bluff,7/25/17,,,19,8,25,,,
Whidbey,Pratts Bluff,7/31/17,,,33,3,3,,,
Whidbey,Pratts Bluff,8/8/17,,,29,1,1,,,
Whidbey,Pratts Bluff,8/15/17,,,23,0,0,,,
Whidbey,Pratts Bluff,8/24/17,,,10,0,0,,,
Whidbey,Rolling Hills,6/29/12,,,46,,,Y,,Y
Whidbey,Rolling Hills,6/29/12,,,40,,,Y,,Y
Whidbey,Rolling Hills,6/29/12,,,20,,,Y,,Y
Whidbey,Rolling Hills,6/29/12,,,16,,,Y,,Y
Whidbey,Rolling Hills,6/29/12,,,16,,,Y,,Y
Whidbey,Rolling Hills,6/29/12,,,20,,,Y,,Y
Whidbey,Rolling Hills,6/29/12,,,10,,,Y,,Y
Whidbey,Rolling Hills,6/29/12,,,19,,,Y,,Y
Whidbey,Rolling Hills,6/29/12,,,12,,,Y,,Y
Whidbey,Rolling Hills,6/29/12,,,22,,,Y,,Y
Whidbey,Rolling Hills,7/4/12,,,20,,,Y,,Y
Whidbey,Rolling Hills,7/4/12,,,33,,,Y,,Y
Whidbey,Rolling Hills,7/4/12,,,39,,,Y,,Y
Whidbey,Rolling Hills,7/4/12,,,44,,,Y,,Y
Whidbey,Rolling Hills,7/4/12,,,24,,,Y,,Y
Whidbey,Rolling Hills,7/4/12,,,35,,,Y,,Y
Whidbey,Rolling Hills,7/4/12,,,33,,,Y,,Y
Whidbey,Rolling Hills,7/4/12,,,28,,,Y,,Y
Whidbey,Rolling Hills,7/4/12,,,25,,,Y,,Y
Whidbey,Rolling Hills,7/4/12,,,18,,,Y,,Y
Whidbey,Rolling Hills,7/4/12,,,19,,,Y,,Y
Whidbey,Rolling Hills,7/4/12,,,14,,,Y,,Y
Whidbey,Rolling Hills,7/11/12,,,15,,,Y,,Y
Whidbey,Rolling Hills,7/11/12,,,20,,,Y,,Y
Whidbey,Rolling Hills,7/11/12,,,22,,,Y,,Y
Whidbey,Rolling Hills,7/11/12,,,29,,,Y,,Y
Whidbey,Rolling Hills,7/11/12,,,23,,,Y,,Y
Whidbey,Rolling Hills,7/11/12,,,24,,,Y,,Y
Whidbey,Rolling Hills,7/11/12,,,19,,,Y,,Y
Whidbey,Rolling Hills,7/11/12,,,27,,,Y,,Y
Whidbey,Rolling Hills,7/11/12,,,23,,,Y,,Y
Whidbey,Rolling Hills,7/11/12,,,26,,,Y,,Y
Whidbey,Rolling Hills,7/18/12,,,16,,,Y,,Y
Whidbey,Rolling Hills,7/18/12,,,21,,,Y,,Y
Whidbey,Rolling Hills,7/18/12,,,26,,,Y,,Y
Whidbey,Rolling Hills,7/18/12,,,28,,,Y,,Y
Whidbey,Rolling Hills,7/18/12,,,29,,,Y,,Y
Whidbey,Rolling Hills,7/18/12,,,24,,,Y,,Y
Whidbey,Rolling Hills,7/18/12,,,14,,,Y,,Y
Whidbey,Rolling Hills,7/18/12,,,20,,,Y,,Y
Whidbey,Rolling Hills,7/18/12,,,20,,,Y,,Y
Whidbey,Rolling Hills,7/18/12,,,22,,,Y,,Y
Whidbey,Rolling Hills,7/18/12,,,15,,,Y,,Y
Whidbey,Rolling Hills,7/25/12,,,31,,,Y,,Y
Whidbey,Rolling Hills,7/25/12,,,36,,,Y,,Y
Whidbey,Rolling Hills,7/25/12,,,26,,,Y,,Y
Whidbey,Rolling Hills,7/25/12,,,31,,,Y,,Y
Whidbey,Rolling Hills,7/25/12,,,38,,,Y,,Y
Whidbey,Rolling Hills,7/25/12,,,28,,,Y,,Y
Whidbey,Rolling Hills,7/25/12,,,31,,,Y,,Y
Whidbey,Rolling Hills,7/25/12,,,29,,,Y,,Y
Whidbey,Rolling Hills,7/25/12,,,26,,,Y,,Y
Whidbey,Rolling Hills,7/25/12,,,29,,,Y,,Y
Whidbey,Rolling Hills,7/25/12,,,22,,,Y,,Y
Whidbey,Rolling Hills,8/1/12,,,31,,,Y,,Y
Whidbey,Rolling Hills,8/1/12,,,32,,,Y,,Y
Whidbey,Rolling Hills,8/1/12,,,31,,,Y,,Y
Whidbey,Rolling Hills,8/1/12,,,23,,,Y,,Y
Whidbey,Rolling Hills,8/1/12,,,14,,,Y,,Y
Whidbey,Rolling Hills,8/1/12,,,11,,,Y,,Y
Whidbey,Rolling Hills,8/1/12,,,8,,,Y,,Y
Whidbey,Rolling Hills,8/1/12,,,1,,,Y,,Y
Whidbey,Rolling Hills,8/1/12,,,1,,,Y,,Y
Whidbey,Rolling Hills,8/1/12,,,2,,,Y,,Y
Whidbey,Rolling Hills,8/11/12,,,0,,,Y,,Y
Whidbey,Rolling Hills,8/11/12,,,4,,,Y,,Y
Whidbey,Rolling Hills,8/11/12,,,14,,,Y,,Y
Whidbey,Rolling Hills,8/11/12,,,2,,,Y,,Y
Whidbey,Rolling Hills,8/11/12,,,27,,,Y,,Y
Whidbey,Rolling Hills,8/11/12,,,25,,,Y,,Y
Whidbey,Rolling Hills,8/11/12,,,21,,,Y,,Y
Whidbey,Rolling Hills,8/11/12,,,26,,,Y,,Y
Whidbey,Rolling Hills,8/11/12,,,27,,,Y,,Y
Whidbey,Rolling Hills,8/11/12,,,8,,,Y,,Y
Whidbey,Rolling Hills,8/15/12,,,18,,,Y,,Y
Whidbey,Rolling Hills,8/15/12,,,30,,,Y,,Y
Whidbey,Rolling Hills,8/15/12,,,26,,,Y,,Y
Whidbey,Rolling Hills,8/15/12,,,37,,,Y,,Y
Whidbey,Rolling Hills,8/15/12,,,23,,,Y,,Y
Whidbey,Rolling Hills,8/15/12,,,17,,,Y,,Y
Whidbey,Rolling Hills,8/15/12,,,10,,,Y,,Y
Whidbey,Rolling Hills,8/15/12,,,1,,,Y,,Y
Whidbey,Rolling Hills,8/15/12,,,2,,,Y,,Y
Whidbey,Rolling Hills,8/15/12,,,2,,,Y,,Y
Whidbey,Rolling Hills,8/15/12,,,5,,,Y,,Y
Whidbey,Rolling Hills,8/22/12,,,0,,,Y,,Y
Whidbey,Rolling Hills,8/22/12,,,4,,,Y,,Y
Whidbey,Rolling Hills,8/22/12,,,1,,,Y,,Y
Whidbey,Rolling Hills,8/22/12,,,2,,,Y,,Y
Whidbey,Rolling Hills,8/22/12,,,1,,,Y,,Y
Whidbey,Rolling Hills,8/22/12,,,2,,,Y,,Y
Whidbey,Rolling Hills,8/22/12,,,0,,,Y,,Y
Whidbey,Rolling Hills,8/22/12,,,0,,,Y,,Y
Whidbey,Rolling Hills,8/22/12,,,2,,,Y,,Y
Whidbey,Rolling Hills,8/22/12,,,0,,,Y,,Y
Whidbey,Rolling Hills,6/17/11,,,39,,,Y,,Y
Whidbey,Rolling Hills,6/17/11,,,29,,,Y,,Y
Whidbey,Rolling Hills,6/17/11,,,31,,,Y,,Y
Whidbey,Rolling Hills,6/17/11,,,21,,,Y,,Y
Whidbey,Rolling Hills,6/17/11,,,17,,,Y,,Y
Whidbey,Rolling Hills,6/17/11,,,22,,,Y,,Y
Whidbey,Rolling Hills,6/17/11,,,13,,,Y,,Y
Whidbey,Rolling Hills,6/17/11,,,10,,,Y,,Y
Whidbey,Rolling Hills,6/17/11,,,7,,,Y,,Y
Whidbey,Rolling Hills,6/17/11,,,9,,,Y,,Y
Whidbey,Rolling Hills,6/24/11,,,27,,,Y,,Y
Whidbey,Rolling Hills,6/24/11,,,13,,,Y,,Y
Whidbey,Rolling Hills,6/24/11,,,8,,,Y,,Y
Whidbey,Rolling Hills,6/24/11,,,15,,,Y,,Y
Whidbey,Rolling Hills,6/24/11,,,17,,,Y,,Y
Whidbey,Rolling Hills,6/24/11,,,21,,,Y,,Y
Whidbey,Rolling Hills,6/24/11,,,13,,,Y,,Y
Whidbey,Rolling Hills,6/24/11,,,23,,,Y,,Y
Whidbey,Rolling Hills,6/24/11,,,21,,,Y,,Y
Whidbey,Rolling Hills,6/24/11,,,16,,,Y,,Y
Whidbey,Rolling Hills,7/1/11,,,25,,,Y,,Y
Whidbey,Rolling Hills,7/1/11,,,29,,,Y,,Y
Whidbey,Rolling Hills,7/1/11,,,25,,,Y,,Y
Whidbey,Rolling Hills,7/1/11,,,25,,,Y,,Y
Whidbey,Rolling Hills,7/1/11,,,27,,,Y,,Y
Whidbey,Rolling Hills,7/1/11,,,17,,,Y,,Y
Whidbey,Rolling Hills,7/1/11,,,18,,,Y,,Y
Whidbey,Rolling Hills,7/1/11,,,13,,,Y,,Y
Whidbey,Rolling Hills,7/1/11,,,17,,,Y,,Y
Whidbey,Rolling Hills,7/1/11,,,8,,,Y,,Y
Whidbey,Rolling Hills,7/1/11,,,12,,,Y,,Y
Whidbey,Rolling Hills,7/8/11,,,30,,,Y,,Y
Whidbey,Rolling Hills,7/8/11,,,24,,,Y,,Y
Whidbey,Rolling Hills,7/8/11,,,28,,,Y,,Y
Whidbey,Rolling Hills,7/8/11,,,36,,,Y,,Y
Whidbey,Rolling Hills,7/8/11,,,28,,,Y,,Y
Whidbey,Rolling Hills,7/8/11,,,30,,,Y,,Y
Whidbey,Rolling Hills,7/8/11,,,31,,,Y,,Y
Whidbey,Rolling Hills,7/8/11,,,29,,,Y,,Y
Whidbey,Rolling Hills,7/8/11,,,26,,,Y,,Y
Whidbey,Rolling Hills,7/8/11,,,33,,,Y,,Y
Whidbey,Rolling Hills,7/8/11,,,27,,,Y,,Y
Whidbey,Rolling Hills,7/15/11,,,29,,,Y,,Y
Whidbey,Rolling Hills,7/15/11,,,27,,,Y,,Y
Whidbey,Rolling Hills,7/15/11,,,29,,,Y,,Y
Whidbey,Rolling Hills,7/15/11,,,33,,,Y,,Y
Whidbey,Rolling Hills,7/15/11,,,22,,,Y,,Y
Whidbey,Rolling Hills,7/15/11,,,19,,,Y,,Y
Whidbey,Rolling Hills,7/15/11,,,14,,,Y,,Y
Whidbey,Rolling Hills,7/15/11,,,4,,,Y,,Y
Whidbey,Rolling Hills,7/15/11,,,6,,,Y,,Y
Whidbey,Rolling Hills,7/15/11,,,9,,,Y,,Y
Whidbey,Rolling Hills,7/22/11,,,29,,,Y,,Y
Whidbey,Rolling Hills,7/22/11,,,41,,,Y,,Y
Whidbey,Rolling Hills,7/22/11,,,40,,,Y,,Y
Whidbey,Rolling Hills,7/22/11,,,31,,,Y,,Y
Whidbey,Rolling Hills,7/22/11,,,31,,,Y,,Y
Whidbey,Rolling Hills,7/22/11,,,33,,,Y,,Y
Whidbey,Rolling Hills,7/22/11,,,22,,,Y,,Y
Whidbey,Rolling Hills,7/22/11,,,32,,,Y,,Y
Whidbey,Rolling Hills,7/22/11,,,27,,,Y,,Y
Whidbey,Rolling Hills,7/22/11,,,34,,,Y,,Y
Whidbey,Rolling Hills,7/22/11,,,32,,,Y,,Y
Whidbey,Rolling Hills,7/29/11,,,40,,,Y,,Y
Whidbey,Rolling Hills,7/29/11,,,42,,,Y,,Y
Whidbey,Rolling Hills,7/29/11,,,39,,,Y,,Y
Whidbey,Rolling Hills,7/29/11,,,21,,,Y,,Y
Whidbey,Rolling Hills,7/29/11,,,25,,,Y,,Y
Whidbey,Rolling Hills,7/29/11,,,17,,,Y,,Y
Whidbey,Rolling Hills,7/29/11,,,18,,,Y,,Y
Whidbey,Rolling Hills,7/29/11,,,5,,,Y,,Y
Whidbey,Rolling Hills,7/29/11,,,4,,,Y,,Y
Whidbey,Rolling Hills,7/29/11,,,7,,,Y,,Y
Whidbey,Rolling Hills,7/29/11,,,6,,,Y,,Y
Whidbey,Rolling Hills,8/5/11,,,22,,,Y,,Y
Whidbey,Rolling Hills,8/5/11,,,34,,,Y,,Y
Whidbey,Rolling Hills,8/5/11,,,27,,,Y,,Y
Whidbey,Rolling Hills,8/5/11,,,23,,,Y,,Y
Whidbey,Rolling Hills,8/5/11,,,5,,,Y,,Y
Whidbey,Rolling Hills,8/5/11,,,20,,,Y,,Y
Whidbey,Rolling Hills,8/5/11,,,23,,,Y,,Y
Whidbey,Rolling Hills,8/5/11,,,30,,,Y,,Y
Whidbey,Rolling Hills,8/5/11,,,31,,,Y,,Y
Whidbey,Rolling Hills,8/5/11,,,30,,,Y,,Y
Whidbey,Rolling Hills,8/5/11,,,27,,,Y,,Y
Whidbey,Rolling Hills,8/12/11,,,16,,,Y,,Y
Whidbey,Rolling Hills,8/12/11,,,30,,,Y,,Y
Whidbey,Rolling Hills,8/12/11,,,33,,,Y,,Y
Whidbey,Rolling Hills,8/12/11,,,30,,,Y,,Y
Whidbey,Rolling Hills,8/12/11,,,17,,,Y,,Y
Whidbey,Rolling Hills,8/12/11,,,17,,,Y,,Y
Whidbey,Rolling Hills,8/12/11,,,2,,,Y,,Y
Whidbey,Rolling Hills,8/12/11,,,5,,,Y,,Y
Whidbey,Rolling Hills,8/12/11,,,6,,,Y,,Y
Whidbey,Rolling Hills,8/12/11,,,7,,,Y,,Y
Whidbey,Rolling Hills,8/19/11,,,0,,,Y,,Y
Whidbey,Rolling Hills,8/19/11,,,7,,,Y,,Y
Whidbey,Rolling Hills,8/19/11,,,7,,,Y,,Y
Whidbey,Rolling Hills,8/19/11,,,3,,,Y,,Y
Whidbey,Rolling Hills,8/19/11,,,4,,,Y,,Y
Whidbey,Rolling Hills,8/19/11,,,18,,,Y,,Y
Whidbey,Rolling Hills,8/19/11,,,17,,,Y,,Y
Whidbey,Rolling Hills,8/19/11,,,27,,,Y,,Y
Whidbey,Rolling Hills,8/19/11,,,27,,,Y,,Y
Whidbey,Rolling Hills,8/19/11,,,11,,,Y,,Y
Whidbey,Rolling Hills,8/19/11,,,4,,,Y,,Y
Whidbey,Rolling Hills,8/25/11,,,0,,,Y,,Y
Whidbey,Rolling Hills,8/25/11,,,0,,,Y,,Y
Whidbey,Rolling Hills,8/25/11,,,1,,,Y,,Y
Whidbey,Rolling Hills,8/25/11,,,0,,,Y,,Y
Whidbey,Rolling Hills,8/25/11,,,1,,,Y,,Y
Whidbey,Rolling Hills,8/25/11,,,1,,,Y,,Y
Whidbey,Rolling Hills,8/25/11,,,0,,,Y,,Y
Whidbey,Rolling Hills,8/25/11,,,2,,,Y,,Y
Whidbey,Rolling Hills,8/25/11,,,0,,,Y,,Y
Whidbey,Rolling Hills,6/22/10,,,39,,,Y,,Y
Whidbey,Rolling Hills,6/22/10,,,26,,,Y,,Y
Whidbey,Rolling Hills,6/22/10,,,21,,,Y,,Y
Whidbey,Rolling Hills,6/22/10,,,41,,,Y,,Y
Whidbey,Rolling Hills,6/22/10,,,14,,,Y,,Y
Whidbey,Rolling Hills,6/22/10,,,15,,,Y,,Y
Whidbey,Rolling Hills,6/22/10,,,50,,,Y,,Y
Whidbey,Rolling Hills,6/22/10,,,27,,,Y,,Y
Whidbey,Rolling Hills,6/22/10,,,40,,,Y,,Y
Whidbey,Rolling Hills,6/22/10,,,18,,,Y,,Y
Whidbey,Rolling Hills,6/22/10,,,40,,,Y,,Y
Whidbey,Rolling Hills,6/29/10,,,40,,,Y,,Y
Whidbey,Rolling Hills,6/29/10,,,33,,,Y,,Y
Whidbey,Rolling Hills,6/29/10,,,30,,,Y,,Y
Whidbey,Rolling Hills,6/29/10,,,32,,,Y,,Y
Whidbey,Rolling Hills,6/29/10,,,29,,,Y,,Y
Whidbey,Rolling Hills,6/29/10,,,27,,,Y,,Y
Whidbey,Rolling Hills,6/29/10,,,27,,,Y,,Y
Whidbey,Rolling Hills,6/29/10,,,37,,,Y,,Y
Whidbey,Rolling Hills,6/29/10,,,22,,,Y,,Y
Whidbey,Rolling Hills,6/29/10,,,28,,,Y,,Y
Whidbey,Rolling Hills,6/29/10,,,30,,,Y,,Y
Whidbey,Rolling Hills,7/6/10,,,48,,,Y,,Y
