site,date,burrow_name,Gunnel,Sculpin,Other,burrow_visit,intern_data,qaqc_concern
Lagoon South,6/29/10,3,,,,1,,
Lagoon South,6/29/10,4,,,,2,,
Lagoon South,6/29/10,5,,,,1,,
Lagoon South,6/29/10,6,,,,1,,
Lagoon South,7/15/10,1,,,1,1,,
Lagoon South,7/15/10,2,,,1,1,,
Lagoon South,7/15/10,3,,,1,1,,
Lagoon South,7/22/10,2,,,3,4,,
Lagoon South,7/22/10,3,,,2,2,,
Lagoon South,7/22/10,4,,,1,,,
Lagoon South,7/22/10,5,,,2,2,,
Lagoon South,8/5/10,2,1,,4,,,
Lagoon South,8/5/10,5,,,3,,,
Lagoon South,8/5/10,6,,,1,,,
Lagoon South,8/12/10,2,,,1,1,,
Lagoon South,8/19/10,6,,,1,,,
Lagoon South,8/19/10,2,1,,1,,,
Lagoon South,8/19/10,7,1,,2,,,
Lagoon South,7/5/11,A,,,,6,,
Lagoon South,7/5/11,1,,,,3,,
Lagoon South,7/5/11,2,,,,1,,
Lagoon South,7/5/11,3,,,,3,,
Lagoon South,7/5/11,4,,,,5,,
Lagoon South,7/5/11,5,,,,3,,
Lagoon South,7/5/11,6,,,,2,,
Lagoon South,7/5/11,7,,,,2,,
Lagoon South,7/5/11,8,,,,1,,
Lagoon South,7/12/11,B,,,,4,,
Lagoon South,7/12/11,C,,,,1,,
Lagoon South,7/12/11,1,,,1,,,
Lagoon South,7/19/11,B,,,,1,,
Lagoon South,7/19/11,C,,,,1,,
Lagoon South,7/19/11,1,1,1,,4,,
Lagoon South,7/19/11,2,,,,4,,
Lagoon South,7/19/11,3,,,,1,,
Lagoon South,7/19/11,4,,,,1,,
Lagoon South,7/19/11,5,,3,,3,,
Lagoon South,7/19/11,6,,,,7,,
Lagoon South,7/19/11,7,,,,2,,
Lagoon South,7/19/11,8,,,,1,,
Lagoon South,7/19/11,9,,,,1,,
Lagoon South,7/26/11,D,,,,1,,
Lagoon South,7/26/11,E,,,1,,,
Lagoon South,7/26/11,1,,,1,,,
Lagoon South,7/26/11,2,1,,,,,
Lagoon South,7/26/11,4,,1,,,,
Lagoon South,7/26/11,5,,1,,,,
Lagoon South,7/26/11,6,,,1,,,
Lagoon South,8/2/11,B,,,,1,,
Lagoon South,8/2/11,F,,,,1,,
Lagoon South,8/2/11,G,,,1,1,,
Lagoon South,8/2/11,1,,,,1,,
Lagoon South,8/2/11,6,,,,7,,
Lagoon South,8/2/11,9,,1,1,,,
Lagoon South,8/9/11,D,2,,,,,
Lagoon South,8/9/11,F,,,,2,,
Lagoon South,8/9/11,G,1,,,,,
Lagoon South,8/9/11,1,,1,,,,
Lagoon South,8/9/11,5,,,1,,,
Lagoon South,8/9/11,6,1,1,,,,
Lagoon South,8/16/11,B,,,,1,,
Lagoon South,8/16/11,F,,,,1,,
Lagoon South,8/23/11,F,,,1,,,
Lagoon South,8/23/11,H,1,,,,,
Lagoon South,8/30/11,9,,,1,,,
Lagoon South,7/2/13,1,,1,,,,
Lagoon South,7/9/13,1,,,1,,,
Lagoon South,7/9/13,2,,,,1,,
Lagoon South,7/9/13,A,,,,2,,
Lagoon South,7/9/13,B,,,,2,,
Lagoon South,7/9/13,C,,,,1,,
Lagoon South,7/9/13,D,,,,1,,
Lagoon South,7/22/13,E,,,,2,,
Lagoon South,7/22/13,D,,,,1,,
Lagoon South,7/22/13,4,1,1,,2,,
Lagoon South,7/15/13,3,,,,4,,
Lagoon South,7/15/13,4,2,,,1,,
Lagoon South,7/15/13,1,,,1,,,
Lagoon South,7/15/13,5,,,,5,,
Lagoon South,7/15/13,6,,,,1,,
Lagoon South,7/15/13,7,,,,1,,
Lagoon South,7/15/13,8,,,,1,,
Lagoon South,7/15/13,9,,,,2,,
Lagoon South,7/15/13,2,,,,1,,
Lagoon South,7/15/13,11,,,,1,,
Lagoon South,7/15/13,E,,,,3,,
Lagoon South,7/15/13,A,,,,3,,
Lagoon South,7/15/13,F,,,,2,,
Lagoon South,7/15/13,G,,,,2,,
Lagoon South,7/15/13,H,,,,2,,
Lagoon South,7/15/13,I,,,,2,,
Lagoon South,7/15/13,C,,,,1,,
Lagoon South,7/15/13,D,,,,1,,
Lagoon South,7/31/13,4,2,3,,,,
Lagoon South,7/31/13,3,,1,,,,
Lagoon South,7/31/13,E,1,,,,,
Lagoon South,7/31/13,D,,,,1,,
Lagoon South,8/5/13,E,,,1,,,
Lagoon South,8/5/13,4,1,3,,,,
Lagoon South,8/13/13,E,1,1,,,,
Lake Hancock,7/7/09,1,,,,1,,
Lake Hancock,7/7/09,2,1,1,,1,,
Lake Hancock,7/7/09,3,,,1,,,
Lake Hancock,7/17/09,1,2,,,5,,
Lake Hancock,7/17/09,2,1,,,,,
Lake Hancock,7/17/09,3,1,,,,,
Lake Hancock,7/17/09,4,,,,4,,
Lake Hancock,7/17/09,5,,,,5,,
Lake Hancock,7/17/09,6,,,,2,,
Lake Hancock,7/17/09,7,2,,,5,,
Lake Hancock,7/17/09,8,,,,1,,
Lake Hancock,7/21/09,1,2,,,,,
Lake Hancock,7/21/09,2,1,,,1,,
Lake Hancock,7/21/09,4,1,,,1,,
Lake Hancock,7/21/09,5,,,,1,,
Lake Hancock,7/21/09,7,2,,,,,
Lake Hancock,7/21/09,9,2,,,,,
Lake Hancock,7/31/09,1,4,,,1,,
Lake Hancock,7/31/09,2,1,1,1,,,
Lake Hancock,7/31/09,4,,,,1,,
Lake Hancock,8/4/09,3,,1,,,,
Lake Hancock,8/4/09,4,,,,1,,
Lake Hancock,8/4/09,5,2,,,,,
Lake Hancock,8/4/09,7,,,,1,,
Lake Hancock,8/4/09,9,1,,,,,
Lake Hancock,8/4/09,10,1,,,,,
Lake Hancock,6/26/10,1,,,,1,,
Lake Hancock,6/26/10,2,,,,1,,
Lake Hancock,7/7/10,3,,,,1,,
Lake Hancock,7/7/10,4,,,,1,,
Lake Hancock,7/7/10,5,,,,1,,
Lake Hancock,7/7/10,6,,,,1,,
Lake Hancock,7/7/10,7,,,,1,,
Lake Hancock,7/7/10,8,,,,1,,
Lake Hancock,7/7/10,9,,,,1,,
Lake Hancock,7/7/10,10,,,,1,,
Lake Hancock,7/13/10,3,1,,,3,,
Lake Hancock,7/13/10,7,,,,4,,
Lake Hancock,7/13/10,10,1,1,,3,,
Lake Hancock,7/13/10,11,,,,1,,
Lake Hancock,7/13/10,12,,,,4,,
Lake Hancock,7/13/10,13,,,,2,,
Lake Hancock,7/13/10,14,,,,4,,
Lake Hancock,7/13/10,15,,,,2,,
Lake Hancock,7/21/10,3,,,,3,,
Lake Hancock,7/21/10,7,,,,3,,
Lake Hancock,7/21/10,9,,,,2,,
Lake Hancock,7/21/10,10,1,,1,14,,
Lake Hancock,7/21/10,11,,,,1,,
Lake Hancock,7/21/10,12,,,,2,,
Lake Hancock,7/21/10,14,,,,6,,
Lake Hancock,7/21/10,15,,,,4,,
Lake Hancock,7/24/10,3,,,,2,,
Lake Hancock,7/24/10,10,2,,,1,,
Lake Hancock,7/24/10,15,,,,1,,
Lake Hancock,7/24/10,16,2,,,2,,
Lake Hancock,8/6/10,16,1,,,1,,
Lake Hancock,8/9/10,10,,,1,1,,
Lake Hancock,8/9/10,11,,,,1,,
Lake Hancock,8/9/10,15,,,,1,,
Lake Hancock,8/9/10,16,,,,2,,
Lake Hancock,7/1/11,1,,,,2,,
Lake Hancock,7/1/11,2,,,,1,,
Lake Hancock,7/8/11,1,1,,,2,,
Lake Hancock,7/8/11,2,,,,1,,
Lake Hancock,7/8/11,3,,,,2,,
Lake Hancock,7/8/11,4,,,,1,,
Lake Hancock,7/8/11,1S,2,,,,,
Lake Hancock,7/15/11,1,2,,,,,
Lake Hancock,7/15/11,2,1,,,1,,
Lake Hancock,7/15/11,3,4,,,1,,
Lake Hancock,7/15/11,4,1,1,,,,
Lake Hancock,7/15/11,5,1,,1,1,,
Lake Hancock,7/15/11,6,,,,3,,
Lake Hancock,7/22/11,2,,4,,,,
Lake Hancock,7/22/11,3,,1,,,,
Lake Hancock,7/22/11,4,,2,,,,
Lake Hancock,7/22/11,5,,1,,,,
Lake Hancock,7/22/11,6,1,1,1,,,
Lake Hancock,7/22/11,7,,,,1,,
Lake Hancock,7/22/11,2S,,1,1,,,
Lake Hancock,7/29/11,1,,,,1,,
Lake Hancock,7/29/11,2,2,,,1,,
Lake Hancock,7/29/11,3,1,1,,,,
Lake Hancock,7/29/11,4,1,1,,1,,
Lake Hancock,7/29/11,5,,,,2,,
Lake Hancock,7/29/11,6,3,,,,,
Lake Hancock,7/29/11,7,,,,2,,
Lake Hancock,7/29/11,8,1,,,2,,
Lake Hancock,7/29/11,10,2,,,,,
Lake Hancock,7/29/11,2,3,1,1,1,,
Lake Hancock,7/29/11,4,2,,,1,,
Lake Hancock,7/29/11,5,1,,,,,
Lake Hancock,7/29/11,6,2,,,,,
Lake Hancock,7/29/11,8,3,,,2,,
Lake Hancock,7/29/11,9,,,,2,,
Lake Hancock,7/29/11,10,2,,,,,
Lake Hancock,7/29/11,2S,1,,,,,
Lake Hancock,8/10/11,8,1,1,,,,
Lake Hancock,8/10/11,4,,2,,,,
Lake Hancock,8/10/11,2,1,,,,,
Lake Hancock,8/10/11,2S,,2,,,,
Lake Hancock,6/27/12,1,,,,3,,
Lake Hancock,6/27/12,2,,,,4,,
Lake Hancock,6/27/12,3,,,,2,,
Lake Hancock,6/27/12,4,,,,1,,
Lake Hancock,6/27/12,5,,,,4,,
Lake Hancock,6/27/12,6,,,,4,,
Lake Hancock,6/27/12,7,,,,2,,
Lake Hancock,6/27/12,8,,,,2,,
Lake Hancock,6/27/12,9,,,,1,,
Lake Hancock,6/27/12,10,,,,2,,
Lake Hancock,6/27/12,11,,,,3,,
Lake Hancock,6/27/12,12,,,,2,,
Lake Hancock,6/27/12,13,,,,3,,
Lake Hancock,6/27/12,14,,,,1,,
Lake Hancock,6/27/12,15,,,,1,,
Lake Hancock,6/27/12,16,,,,1,,
Lake Hancock,7/4/12,1,,,,1,,
Lake Hancock,7/4/12,3,1,,,,,
Lake Hancock,7/4/12,5,,,,1,,
Lake Hancock,7/4/12,16,,,,3,,
Lake Hancock,7/4/12,18,,,,3,,
Lake Hancock,7/4/12,17,,,,1,,
Lake Hancock,7/9/12,2,1,,,,,
Lake Hancock,7/9/12,3,1,,,,,
Lake Hancock,7/9/12,6,,,,2,,
Lake Hancock,7/9/12,11,,,,1,,
Lake Hancock,7/9/12,14,,,,3,,
Lake Hancock,7/9/12,19,1,,,,,
Lake Hancock,7/21/12,2,1,1,,2,,
Lake Hancock,7/21/12,3,3,,,3,,
Lake Hancock,7/21/12,4,1,,,3,,
Lake Hancock,7/21/12,5,,,,4,,
Lake Hancock,7/21/12,6,2,2,,4,,
Lake Hancock,7/21/12,7,,,,1,,
Lake Hancock,7/21/12,8,,,,1,,
Lake Hancock,7/21/12,9,,,,2,,
Lake Hancock,7/21/12,11,1,,,2,,
Lake Hancock,7/21/12,17,,,,1,,
Lake Hancock,7/21/12,20,,,,2,,
Lake Hancock,7/21/12,14,,,,2,,
Lake Hancock,7/21/12,15,,,,2,,
Lake Hancock,7/21/12,16,,,,5,,
Lake Hancock,7/21/12,18,,,,1,,
Lake Hancock,7/21/12,19,,,,2,,
Lake Hancock,7/21/12,21,,,,3,,
Lake Hancock,7/21/12,22,,,,1,,
Lake Hancock,7/21/12,23,,,,4,,
Lake Hancock,7/21/12,24,,,,4,,
Lake Hancock,7/21/12,25,,,,1,,
Lake Hancock,7/26/12,1,,,,1,,
Lake Hancock,7/26/12,2,2,,,1,,
Lake Hancock,7/26/12,3,,,,1,,
Lake Hancock,7/26/12,4,2,,,4,,
Lake Hancock,7/26/12,5,1,3,,2,,
Lake Hancock,7/26/12,6,1,,,4,,
Lake Hancock,7/26/12,7,,1,,2,,
Lake Hancock,7/26/12,11,1,2,,1,,
Lake Hancock,7/26/12,17,,,,1,,
Lake Hancock,7/26/12,18,1,1,,,,
Lake Hancock,8/2/12,1,,,,1,,
Lake Hancock,8/2/12,2,,,,2,,
Lake Hancock,8/2/12,3,,,,2,,
Lake Hancock,8/2/12,4,,1,,1,,
Lake Hancock,8/2/12,5,1,1,,4,,
Lake Hancock,8/2/12,6,3,,,6,,
Lake Hancock,8/2/12,7,,1,,1,,
Lake Hancock,8/2/12,11,2,1,,3,,
Lake Hancock,8/2/12,13,,,,2,,
Lake Hancock,8/2/12,17,,1,,1,,
Lake Hancock,8/2/12,14,,,,2,,
Lake Hancock,8/2/12,18,,,1,,,
Lake Hancock,8/2/12,19,,,,1,,
Lake Hancock,8/2/12,23,,,,1,,
Lake Hancock,8/2/12,25,,,,1,,
Lake Hancock,8/2/12,26,,,,1,,
Lake Hancock,8/9/12,5,,,,2,,
Lake Hancock,8/9/12,6,2,,,1,,
Lake Hancock,8/9/12,7,1,,,1,,
Lake Hancock,8/9/12,11,1,,,,,
Lake Hancock,8/9/12,16,,,,3,,
Lake Hancock,8/9/12,18,,,,1,,
Lake Hancock,8/9/12,19,,,1,1,,
Lake Hancock,8/9/12,23,,,,1,,
Lake Hancock,8/16/12,3,,,,1,,
Lake Hancock,8/16/12,4,,,,1,,
Lake Hancock,8/16/12,5,,,,3,,
Lake Hancock,8/16/12,6,2,,,3,,
Lake Hancock,8/16/12,11,,,,4,,
Lake Hancock,8/16/12,13,,,,2,,
Lake Hancock,8/16/12,27,1,,,,,
Lake Hancock,8/16/12,16,,,,1,,
Lake Hancock,8/16/12,18,,,,2,,
Lake Hancock,8/16/12,19,,,,1,,
Lake Hancock,8/16/12,23,,,,3,,
Lake Hancock,8/24/12,27,1,,,,,
Lake Hancock,6/24/13,1,,,,1,,
Lake Hancock,6/24/13,2,,,,1,,
Lake Hancock,6/24/13,3,,,,2,,
Lake Hancock,6/24/13,4,,,,1,,
Lake Hancock,6/24/13,5,,,,1,,
Lake Hancock,7/3/13,1,1,,,1,,
Lake Hancock,7/3/13,2,1,,,,,
Lake Hancock,7/10/13,1,1,,,,,
Lake Hancock,7/10/13,2,1,,,,,
Lake Hancock,7/10/13,6,,,,1,,
Lake Hancock,7/17/13,1,1,,,1,,
Lake Hancock,7/17/13,2,,,,1,,
Lake Hancock,7/17/13,5,1,1,,1,,
Lake Hancock,7/17/13,6,4,,,1,,
Lake Hancock,7/17/13,7,,,,2,,
Lake Hancock,7/17/13,8,,,,2,,
Lake Hancock,7/17/13,9,,,,7,,
Lake Hancock,7/17/13,10,,,1,,,
Lake Hancock,7/22/13,1,1,,,3,,
Lake Hancock,7/22/13,2,,,,4,,
Lake Hancock,7/22/13,3,1,,,8,,
Lake Hancock,7/22/13,5,,,,5,,
Lake Hancock,7/22/13,6,2,,,5,,
Lake Hancock,7/22/13,7,,1,,2,,
Lake Hancock,7/22/13,8,,,,7,,
Lake Hancock,7/22/13,11,,,,11,,
Lake Hancock,7/22/13,12,,,,7,,
Lake Hancock,7/22/13,13,,,,3,,
Lake Hancock,7/22/13,14,,,,1,,
Lake Hancock,7/22/13,15,,,,3,,
Lake Hancock,7/22/13,16,,,1,,,
Lake Hancock,7/22/13,17,,,,1,,
Lake Hancock,7/22/13,18,,,,2,,
Lake Hancock,7/22/13,19,,,,4,,
Lake Hancock,7/30/13,1,1,,,3,,
Lake Hancock,7/30/13,2,1,,,3,,
Lake Hancock,7/30/13,3,1,,,4,,
Lake Hancock,7/30/13,5,1,1,,5,,
Lake Hancock,7/30/13,6,2,,,5,,
Lake Hancock,7/30/13,7,2,1,,7,,
Lake Hancock,7/30/13,8,1,,,4,,
Lake Hancock,7/30/13,10,,1,,,,
Lake Hancock,7/30/13,12,,,,6,,
Lake Hancock,7/30/13,13,,,,3,,
Lake Hancock,7/30/13,14,1,,,,,
Lake Hancock,7/30/13,16,1,1,,,,
Lake Hancock,7/30/13,18,,,,3,,
Lake Hancock,7/30/13,19,1,,,,,
Lake Hancock,7/30/13,20,,,,5,,
Lake Hancock,8/6/13,1,,,,1,,
Lake Hancock,8/6/13,2,,,,1,,
Lake Hancock,8/6/13,3,,1,,7,,
Lake Hancock,8/6/13,4,,,,1,,
Lake Hancock,8/6/13,5,2,1,,3,,
Lake Hancock,8/6/13,6,,,,5,,
Lake Hancock,8/6/13,7,,,,7,,
Lake Hancock,8/6/13,8,1,,,5,,
Lake Hancock,8/6/13,9,,,,1,,
Lake Hancock,8/6/13,11,,,,2,,
Lake Hancock,8/6/13,12,,1,,6,,
Lake Hancock,8/6/13,16,,1,,,,
Lake Hancock,8/6/13,17,,,,1,,
Lake Hancock,8/6/13,18,,,,2,,
Lake Hancock,8/6/13,19,,,,3,,
Lake Hancock,8/6/13,20,,,,1,,
Lake Hancock,8/6/13,21,,,,1,,
Lake Hancock,8/16/13,5,1,,,1,,
Lake Hancock,8/16/13,7,2,,,,,
Lake Hancock,8/16/13,8,2,,,,,
Lake Hancock,8/16/13,9,2,2,,,,
Lake Hancock,8/16/13,10,1,,,,,
Lake Hancock,8/16/13,16,,1,,,,
Lake Hancock,8/16/13,22,1,,,,,
Lake Hancock,8/16/13,23,,,,1,,
Lake Hancock,8/22/13,5,1,,,,,
Lake Hancock,8/22/13,7,1,,,,,
Lake Hancock,8/22/13,8,1,,,,,
Lake Hancock,8/22/13,12,1,2,,,,
Lake Hancock,8/22/13,13,,,,1,,
Lake Hancock,8/22/13,23,,1,,,,
Lake Hancock,8/28/13,8,2,1,1,,,
Lake Hancock,8/28/13,11,1,2,,,,
Lake Hancock,8/28/13,22,2,,,,,
Lake Hancock,8/28/13,23,2,1,,,,
Lake Hancock,9/4/13,8,1,,,,,
Lake Hancock,7/1/08,1,,,2,,,
Lake Hancock,7/1/08,2,,,1,,,
Lake Hancock,7/1/08,3,,,,1,,
Lake Hancock,7/11/08,1,,,,6,,
Lake Hancock,7/11/08,2,,,,5,,
Lake Hancock,7/11/08,3,,,,3,,
Lake Hancock,7/11/08,4,,,,3,,
Lake Hancock,7/11/08,5,,,,6,,
Lake Hancock,7/11/08,6,,,,5,,
Lake Hancock,7/11/08,7,,,,2,,
Lake Hancock,7/16/08,1,,,,5,,
Lake Hancock,7/16/08,2,,,,6,,
Lake Hancock,7/16/08,4,,,,3,,
Lake Hancock,7/16/08,5,,,,3,,
Lake Hancock,7/16/08,6,,,,8,,
Lake Hancock,7/16/08,7,,,,2,,
Lake Hancock,7/16/08,8,2,,,5,,
Lake Hancock,7/16/08,9,1,,,4,,
Lake Hancock,7/16/08,10,,,,2,,
Lake Hancock,7/16/08,11,,,,3,,
Lake Hancock,7/16/08,12,,,,1,,
Lake Hancock,7/16/08,13,,,,2,,
Lake Hancock,7/16/08,14,,,,1,,
Lake Hancock,7/16/08,15,,,,1,,
Lake Hancock,7/16/08,1,1,,1,5,,
Lake Hancock,7/16/08,2,,,,6,,
Lake Hancock,7/16/08,4,,,1,3,,
Lake Hancock,7/16/08,5,,,,2,,
Lake Hancock,7/16/08,6,,,,8,,
Lake Hancock,7/16/08,7,,,,2,,
Lake Hancock,7/16/08,8,2,,,5,,
Lake Hancock,7/16/08,9,1,,,4,,
Lake Hancock,7/16/08,10,,,,2,,
Lake Hancock,7/16/08,11,,,,3,,
Lake Hancock,7/16/08,12,,,,1,,
Lake Hancock,7/16/08,13,,,,2,,
Lake Hancock,7/16/08,14,,,,1,,
Lake Hancock,7/16/08,15,,,,1,,
Lake Hancock,7/25/08,1,,,,1,,
Lake Hancock,7/25/08,4,,,,1,,
Lake Hancock,7/25/08,8,,,,1,,
Lake Hancock,7/25/08,12,1,1,,,,
Lake Hancock,7/25/08,16,,,,1,,
Lake Hancock,7/30/08,1,,,,3,,
Lake Hancock,7/30/08,2,,,,4,,
Lake Hancock,7/30/08,4,,,,3,,
Lake Hancock,7/30/08,5,1,,,5,,
Lake Hancock,7/30/08,6,,,,15,,
Lake Hancock,7/30/08,7,1,,,4,,
Lake Hancock,7/30/08,8,1,,,2,,
Lake Hancock,7/30/08,9,,,,1,,
Lake Hancock,7/30/08,11,,,,3,,
Lake Hancock,7/30/08,12,,,1,9,,
Lake Hancock,7/30/08,15,1,,,6,,
Lake Hancock,7/30/08,17,,,,2,,
Lake Hancock,8/4/08,1,,,,4,,
Lake Hancock,8/4/08,2,,,1,5,,
Lake Hancock,8/4/08,3,,,,3,,
Lake Hancock,8/4/08,4,,,,2,,
Lake Hancock,8/4/08,5,,,,4,,
Lake Hancock,8/4/08,6,,,1,6,,
Lake Hancock,8/4/08,7,,,,8,,
Lake Hancock,8/4/08,8,,,,14,,
Lake Hancock,8/4/08,9,,,,4,,
Lake Hancock,8/4/08,11,,,,8,,
Lake Hancock,8/4/08,12,,,,4,,
Lake Hancock,8/4/08,15,,,,6,,
Lake Hancock,8/4/08,16,,,,5,,
Lake Hancock,8/4/08,17,,,,2,,
Ledgewood,7/1/09,1,1,,,1,,
Ledgewood,7/1/09,3,1,,,1,,
Ledgewood,7/1/09,4,,1,,1,,
Ledgewood,7/7/09,1,1,,,5,,
Ledgewood,7/7/09,2,,,,4,,
Ledgewood,7/7/09,3,1,,,5,,
Ledgewood,7/7/09,4,,,,4,,
Ledgewood,7/7/09,5,,,,2,,
Ledgewood,7/7/09,7,,,,1,,
Ledgewood,7/7/09,8,,,,1,,
Ledgewood,7/7/09,9,,,,2,,
Ledgewood,7/7/09,10,,2,,7,,
Ledgewood,7/7/09,12,1,,,3,,
Ledgewood,7/7/09,13,1,,,1,,
Ledgewood,7/7/09,14,,,,3,,
Ledgewood,7/17/09,1,4,,,4,,
Ledgewood,7/17/09,2,,,1,1,,
Ledgewood,7/17/09,3,,2,,2,,
Ledgewood,7/17/09,10,1,,,2,,
Ledgewood,7/17/09,12,2,1,,4,,
Ledgewood,7/23/09,1,1,,,5,,
Ledgewood,7/23/09,2,,,,3,,
Ledgewood,7/23/09,3,,,,2,,
Ledgewood,7/23/09,4,1,,,4,,
Ledgewood,7/23/09,13,1,,,3,,
Ledgewood,7/29/09,1,1,1,,6,,
Ledgewood,7/29/09,2,,,,5,,
Ledgewood,7/29/09,3,,,,3,,
Ledgewood,7/29/09,4,,,,5,,
Ledgewood,7/29/09,7,3,,,5,,
Ledgewood,7/29/09,12,2,,,5,,
Ledgewood,7/29/09,15,1,,,1,,
Ledgewood,8/8/09,2,1,,,1,,
Ledgewood,8/8/09,15,1,,,,,
Ledgewood,8/11/09,2,,1,,1,,
Ledgewood,8/11/09,7,1,,,1,,
Ledgewood,8/11/09,15,1,,,1,,
Ledgewood,8/18/09,15,1,,,1,,
Ledgewood,8/26/09,15,2,,,2,,
Ledgewood,6/27/08,1,1,,,1,,
Ledgewood,7/3/08,4,,,,1,,
Ledgewood,7/3/08,6,,,,1,,
Ledgewood,7/3/08,7,,,,1,,
Ledgewood,7/11/08,2,,,,2,,
Ledgewood,7/11/08,3,,1,1,4,,
Ledgewood,7/11/08,4,,,,2,,
Ledgewood,7/11/08,5,,,,2,,
Ledgewood,7/11/08,6,1,,,3,,
Ledgewood,7/11/08,7,,,,4,,
Ledgewood,7/11/08,8,,1,,2,,
Ledgewood,7/11/08,9,1,,,6,,
Ledgewood,7/11/08,10,,,,1,,
Ledgewood,7/11/08,11,,,,2,,
Ledgewood,7/15/08,1,,1,,1,,
Ledgewood,7/15/08,2,,1,,1,,
Ledgewood,7/15/08,4,2,,,2,,
Ledgewood,7/15/08,7,1,1,,2,,
Ledgewood,7/15/08,8,,,,2,,
Ledgewood,7/15/08,9,1,,,1,,
Ledgewood,7/15/08,10,,1,1,2,,
Ledgewood,7/25/08,1,1,,,1,,
Ledgewood,7/25/08,2,,1,1,1,,
Ledgewood,7/25/08,3,1,,1,3,,
Ledgewood,7/25/08,4,1,,,6,,
Ledgewood,7/25/08,7,1,,,1,,
Ledgewood,7/25/08,8,3,,,3,,
Ledgewood,7/25/08,9,4,,,2,,
Ledgewood,7/25/08,10,1,,,3,,
Ledgewood,7/25/08,11,,,,2,,
Ledgewood,7/25/08,12,,,,2,,
Ledgewood,7/30/08,2,1,,,2,,
Ledgewood,7/30/08,3,1,1,,2,,
Ledgewood,7/30/08,4,1,,,6,,
Ledgewood,8/2/08,1,,,,2,,
Ledgewood,8/2/08,2,,,,3,,
Ledgewood,8/2/08,3,,,,3,,
Ledgewood,8/2/08,4,,,,4,,
Ledgewood,8/2/08,5,,,,5,,
Ledgewood,8/2/08,7,1,,,1,,
Ledgewood,8/2/08,8,,,,2,,
Ledgewood,8/2/08,9,,,,4,,
Ledgewood,8/2/08,10,1,,,3,,
Ledgewood,8/2/08,11,,,,2,,
Ledgewood,8/2/08,12,,,,1,,
Ledgewood,8/2/08,13,,,2,2,,
Ledgewood,8/9/08,2,1,,,2,,
Ledgewood,8/9/08,3,1,,,3,,
Ledgewood,8/9/08,4,2,,,5,,
Ledgewood,8/9/08,5,,,,2,,
Ledgewood,8/9/08,7,2,,,3,,
Ledgewood,8/9/08,8,1,,,1,,
Ledgewood,8/9/08,9,3,,,3,,
Ledgewood,8/9/08,10,1,,,1,,
Ledgewood,8/9/08,12,1,,,1,,
Ledgewood,8/9/08,13,1,,,1,,
Ledgewood,8/14/08,9,,1,,1,,
Ledgewood,8/14/08,14,1,,,1,,
Ledgewood,6/29/10,1,,1,,,,
Ledgewood,6/29/10,4,,1,,,,
Ledgewood,6/29/10,12,2,,,,,
Ledgewood,7/9/10,1,,1,,,,
Ledgewood,7/9/10,12,2,,,,,
Ledgewood,7/9/10,4,1,1,,,,
Ledgewood,7/9/10,8,1,,,,,
Ledgewood,7/13/10,1,,2,,,,
Ledgewood,7/13/10,4,1,1,1,,,
Ledgewood,7/13/10,8,,,,1,,
Ledgewood,7/19/10,12,1,,,,,
Ledgewood,7/19/10,8,1,,,1,,
Ledgewood,7/19/10,13,1,,,,,
Ledgewood,7/26/10,1,2,1,,,,
Ledgewood,7/26/10,4,2,,1,,,
Ledgewood,7/26/10,12,1,,2,,,
Ledgewood,7/26/10,13,2,,,,,
Ledgewood,8/5/10,4,1,1,,,,
Ledgewood,8/11/10,13,2,,,,,
Ledgewood,6/23/11,1,1,,,2,,
Ledgewood,7/1/11,1,,1,,1,,
Ledgewood,7/1/11,12,4,,,4,,
Ledgewood,7/9/11,12,1,,,1,,
Ledgewood,7/14/11,1,1,,,1,,
Ledgewood,7/14/11,12,3,,,3,,
Ledgewood,7/20/11,1,1,,,2,,
Ledgewood,7/20/11,12,,,1,1,,
Ledgewood,6/26/13,1,,,,1,,
Ledgewood,6/26/13,2,,,,1,,
Ledgewood,6/26/13,3,,,,1,,
Ledgewood,6/26/13,4,,,,2,,
Ledgewood,6/26/13,5,,,,4,,
Ledgewood,6/26/13,6,,,,3,,
Ledgewood,6/26/13,8,,,,2,,
Ledgewood,6/26/13,8,,,,1,,
Ledgewood,7/3/13,10,,1,,,,
Ledgewood,7/3/13,7,,,,1,,
Ledgewood,7/9/13,3,,,,1,,
Ledgewood,7/9/13,5,,,,2,,
Ledgewood,7/9/13,7,,,,1,,
Ledgewood,7/9/13,8,,,,2,,
Ledgewood,7/9/13,12,1,,,,,
Ledgewood,7/15/13,7,,,1,,,
Ledgewood,7/15/13,8,2,1,,1,,
Ledgewood,7/15/13,10,,1,,,,
Ledgewood,7/15/13,12,1,,,,,
Ledgewood,7/24/13,4,1,,,,,
Ledgewood,7/24/13,8,2,,,,,
Ledgewood,7/24/13,10,,1,,,,
Ledgewood,7/24/13,12,,3,,,,
Ledgewood,7/31/13,4,1,,,,,
Ledgewood,7/31/13,8,,,,1,,
Ledgewood,7/31/13,12,3,,,,,
Ledgewood,8/9/13,12,3,,,,,
Ledgewood,8/9/13,12,3,,,,,
Ledgewood,8/15/13,1,1,,,,,
Ledgewood,8/15/13,4,2,1,,,,
Ledgewood,8/15/13,16,2,,,,,
Ledgewood,8/23/13,1,1,,,,,
Ledgewood,8/23/13,4,3,,,,,
