region,site,date,burrow_name,Gunnel,Sculpin,Other,burrow_visit,intern_data
Whidbey,Maylor Point,7/26/10,4,1,,,1,
Whidbey,Maylor Point,8/2/10,3,,,1,1,
Whidbey,Maylor Point,8/2/10,7,1,1,,2,
Whidbey,Maylor Point,8/9/10,7,2,,,,
Whidbey,Maylor Point,8/16/10,7,1,1,3,,
Whidbey,Maylor Point,6/27/11,1,3,,,,
Whidbey,Maylor Point,6/27/11,2,,,,1,
Whidbey,Maylor Point,6/27/11,3,,,,1,
Whidbey,Maylor Point,7/4/11,1,5,,,1,
Whidbey,Maylor Point,7/4/11,2,,,,1,
Whidbey,Maylor Point,7/4/11,4,1,,,,
Whidbey,Maylor Point,7/11/11,1,,1,,1,
Whidbey,Maylor Point,7/11/11,2,1,,,,
Whidbey,Maylor Point,7/18/11,1,2,,,,
Whidbey,Maylor Point,7/18/11,2,3,,,,
Whidbey,Maylor Point,7/18/11,4,,,1,,
Whidbey,Maylor Point,7/18/11,3,2,,,,
Whidbey,Maylor Point,7/25/11,4,,2,,,
Whidbey,Maylor Point,7/25/11,2,,3,,,
Whidbey,Maylor Point,7/25/11,3,,1,,,
Whidbey,Maylor Point,8/1/11,2,1,1,,,
Whidbey,Maylor Point,8/8/11,8,1,2,,4,
Whidbey,Maylor Point,8/16/11,2,1,1,2,,
Whidbey,Maylor Point,7/2/13,2,1,1,,,
Whidbey,Maylor Point,7/9/13,1,6,1,,3,
Whidbey,Maylor Point,7/9/13,2,1,1,,,
Whidbey,Maylor Point,7/17/13,1,2,2,,,
Whidbey,Maylor Point,7/17/13,3,1,,,,
Whidbey,Maylor Point,7/21/13,1,2,1,,,
Whidbey,Maylor Point,6/27/14,1,2,2,,,
Whidbey,Maylor Point,6/27/14,2,1,,,,
Whidbey,Maylor Point,6/27/14,3,1,,,,
Whidbey,Maylor Point,7/14/14,2,2,1,,1,
Whidbey,Maylor Point,7/14/14,4,,,,2,
Whidbey,Maylor Point,7/14/14,1,,,,1,
Whidbey,Maylor Point,7/14/14,3,,2,,,
Whidbey,Maylor Point,7/14/14,5,,,,2,
Whidbey,Maylor Point,7/21/14,3,,,1,,
Whidbey,Maylor Point,7/21/14,2,1,1,,,
Whidbey,Maylor Point,7/30/14,2,1,,,,
Whidbey,Maylor Point,7/30/14,3,,1,,,
Whidbey,Maylor Point,8/4/14,6,,2,,,
Whidbey,Monroe Landing,7/11/09,1,,,1,,
Whidbey,Monroe Landing,7/17/09,2,,,2,,
Whidbey,Monroe Landing,7/17/09,3,1,,,,
Whidbey,Monroe Landing,7/25/09,2,,,4,,
Whidbey,Monroe Landing,7/25/09,3,1,,1,,
Whidbey,Monroe Landing,7/25/09,4,,,,2,
Whidbey,Monroe Landing,7/25/09,5,,,3,,
Whidbey,Monroe Landing,8/6/09,3,1,,,,
Whidbey,Monroe Landing,8/8/09,3,1,,,,
Whidbey,Monroe Landing,6/28/08,1,,,,1,
Whidbey,Monroe Landing,7/4/08,1,1,,,,
Whidbey,Monroe Landing,7/4/08,2,1,,,,
Whidbey,Monroe Landing,7/11/08,1,1,1,,,
Whidbey,Monroe Landing,7/19/08,1,,,2,,
Whidbey,Monroe Landing,7/19/08,2,,,1,,
Whidbey,Monroe Landing,8/2/08,1,,,3,3,
Whidbey,Monroe Landing,7/5/10,3,1,,,,
Whidbey,Monroe Landing,7/6/10,2,1,,,,
Whidbey,Monroe Landing,7/17/10,3,,,,1,
Whidbey,Monroe Landing,7/17/10,2,1,,,,
Whidbey,Monroe Landing,7/17/10,1,1,,,,
Whidbey,Monroe Landing,7/19/10,3,1,,,,
Whidbey,Monroe Landing,7/19/10,2,1,,,,
Whidbey,Monroe Landing,7/19/10,1,1,,,,
Whidbey,Monroe Landing,7/15/11,1,1,,,,
Whidbey,Monroe Landing,7/21/11,1,1,,,,
Whidbey,Monroe Landing,7/21/11,2,,1,,,
Whidbey,Monroe Landing,8/4/11,1,,,1,,
Whidbey,Monroe Landing,8/4/11,2,,,1,,
Whidbey,Monroe Landing,8/13/11,1,1,,,,
Whidbey,Monroe Landing,8/13/11,3,1,,,,
Whidbey,Monroe Landing,8/17/11,3,,,,5,
Whidbey,Monroe Landing,8/23/11,1,,,1,,
Whidbey,Monroe Landing,8/23/11,2,,1,,,
Whidbey,Monroe Landing,8/23/11,3,1,,,,
Whidbey,Monroe Landing,6/26/12,4,,,,1,
Whidbey,Monroe Landing,7/11/12,4,3,,,,
Whidbey,Monroe Landing,7/18/12,4,1,,,,
Whidbey,Monroe Landing,7/24/12,4,1,,,,
Whidbey,Monroe Landing,7/31/12,4,2,,,,
Whidbey,Monroe Landing,8/7/12,4,1,,,,
Whidbey,Monroe Landing,8/14/12,4,2,,,,
Whidbey,Monroe Landing,7/1/13,4,1,,,1,
Whidbey,Monroe Landing,7/1/13,12,1,,,,
Whidbey,Monroe Landing,7/11/13,4,3,,,,
Whidbey,Monroe Landing,7/11/13,12,1,,,,
Whidbey,Monroe Landing,7/17/13,4,1,,,,
Whidbey,Monroe Landing,7/17/13,12,1,,,,
Whidbey,Monroe Landing,7/24/13,4,2,,,,
Whidbey,Monroe Landing,7/31/13,4,1,,,,
Whidbey,Monroe Landing,6/20/14,1,,,,1,
Whidbey,Monroe Landing,7/10/14,1,,1,,,
Whidbey,Monroe Landing,7/25/14,1,,1,,,
Whidbey,Monroe Landing,7/31/14,1,1,1,1,,
Whidbey,Mutiny Sands,7/1/09,4,1,1,,,
Whidbey,Mutiny Sands,7/8/09,4,1,,,,
Whidbey,Mutiny Sands,7/15/09,2,1,,,,
Whidbey,Mutiny Sands,7/15/09,3,2,,,,
Whidbey,Mutiny Sands,7/15/09,4,1,,,,
Whidbey,Mutiny Sands,7/15/09,5,2,,,,
Whidbey,Mutiny Sands,7/15/09,7,1,,,,
Whidbey,Mutiny Sands,7/15/09,8,1,,,,
Whidbey,Mutiny Sands,7/15/09,10,1,,,,
Whidbey,Mutiny Sands,7/21/09,5,1,,,,
Whidbey,Mutiny Sands,7/28/09,1,1,,,,
Whidbey,Mutiny Sands,7/28/09,3,1,,,1,
Whidbey,Mutiny Sands,7/28/09,8,1,,,,
Whidbey,Mutiny Sands,7/28/09,10,1,,,,
Whidbey,Mutiny Sands,8/7/09,3,1,,,1,
Whidbey,Mutiny Sands,8/7/09,5,,,,1,
Whidbey,Mutiny Sands,8/7/09,10,1,,2,2,
Whidbey,Mutiny Sands,8/7/09,11,2,,,,
Whidbey,Mutiny Sands,6/26/08,1,,,,1,
Whidbey,Mutiny Sands,6/26/08,2,,,,1,
Whidbey,Mutiny Sands,6/26/08,7,,,,1,
Whidbey,Mutiny Sands,7/10/08,1,1,,,,
Whidbey,Mutiny Sands,7/16/08,1,3,2,,,
Whidbey,Mutiny Sands,7/16/08,2,,,,3,
Whidbey,Mutiny Sands,7/16/08,7,,2,,2,
Whidbey,Mutiny Sands,7/16/08,8,1,,,,
Whidbey,Mutiny Sands,7/24/08,1,2,1,,1,
Whidbey,Mutiny Sands,7/24/08,2,,,1,,
Whidbey,Mutiny Sands,7/24/08,3,,,,1,
Whidbey,Mutiny Sands,7/24/08,4,,,,1,
Whidbey,Mutiny Sands,7/24/08,5,,,,1,
Whidbey,Mutiny Sands,7/24/08,6,,2,,1,
Whidbey,Mutiny Sands,7/24/08,7,,,,2,
Whidbey,Mutiny Sands,7/24/08,8,1,1,,,
Whidbey,Mutiny Sands,7/24/08,9,,1,,,
Whidbey,Mutiny Sands,6/29/10,A,1,,,2,
Whidbey,Mutiny Sands,6/29/10,2,,,,1,
Whidbey,Mutiny Sands,6/29/10,4,,,,2,
Whidbey,Mutiny Sands,6/29/10,6A,,,,1,
Whidbey,Mutiny Sands,6/29/10,9,,,,1,
Whidbey,Mutiny Sands,6/29/10,11,,,,1,
Whidbey,Mutiny Sands,7/6/10,11,,2,,1,
Whidbey,Mutiny Sands,7/6/10,10,,,1,,
Whidbey,Mutiny Sands,7/6/10,8,,1,,,
Whidbey,Mutiny Sands,7/13/10,4,,,,1,
Whidbey,Mutiny Sands,7/13/10,11,,,,1,
Whidbey,Mutiny Sands,7/13/10,5,2,,,,
Whidbey,Mutiny Sands,7/13/10,6A,,,,1,
Whidbey,Mutiny Sands,7/13/10,2,1,,,,
Whidbey,Mutiny Sands,7/13/10,1,1,,,,
Whidbey,Mutiny Sands,7/21/10,5,1,,,,
Whidbey,Mutiny Sands,7/27/10,10,1,,,,
Whidbey,Mutiny Sands,7/27/10,A,2,,,,
Whidbey,Mutiny Sands,7/27/10,26,1,,,,
Whidbey,Mutiny Sands,7/27/10,25,,,,1,
Whidbey,Mutiny Sands,7/27/10,28,1,,,,
Whidbey,Mutiny Sands,8/3/10,28,1,,1,,
Whidbey,Mutiny Sands,8/3/10,25,1,,1,,
Whidbey,Mutiny Sands,8/3/10,27,1,,,,
Whidbey,Mutiny Sands,8/3/10,26,1,,,,
Whidbey,Mutiny Sands,8/3/10,A,,1,,,
Whidbey,Mutiny Sands,8/3/10,2,,1,,,
Whidbey,Mutiny Sands,8/3/10,25,1,,,,
Whidbey,Mutiny Sands,8/3/10,27,1,,,,
Whidbey,Mutiny Sands,8/18/10,27,,2,,,
Whidbey,Mutiny Sands,6/28/11,2,,,,1,
Whidbey,Mutiny Sands,6/28/11,27,,,,1,
Whidbey,Mutiny Sands,7/5/11,6A,1,,,1,
Whidbey,Mutiny Sands,7/5/11,2,,1,,,
Whidbey,Mutiny Sands,7/5/11,3,,,,1,
Whidbey,Mutiny Sands,7/5/11,27,,,,1,
Whidbey,Mutiny Sands,7/5/11,5,,,,1,
Whidbey,Mutiny Sands,7/5/11,3,,1,,,
Whidbey,Mutiny Sands,7/5/11,1,,1,,,
Whidbey,Mutiny Sands,7/12/11,25,1,,,,
Whidbey,Mutiny Sands,7/12/11,3,1,,,,
Whidbey,Mutiny Sands,7/12/11,7,,,1,,
Whidbey,Mutiny Sands,7/12/11,1,,,1,,
Whidbey,Mutiny Sands,7/21/11,3,,,,2,
Whidbey,Mutiny Sands,7/21/11,1,,,,1,
Whidbey,Mutiny Sands,7/21/11,2,,,,1,
Whidbey,Mutiny Sands,7/21/11,6,,3,,,
Whidbey,Mutiny Sands,7/21/11,6A,,1,,,
Whidbey,Mutiny Sands,7/21/11,16,,1,,,
Whidbey,Mutiny Sands,7/21/11,26,,,,1,
Whidbey,Mutiny Sands,7/26/11,6,,,1,,
Whidbey,Mutiny Sands,7/26/11,6A,,,,1,
Whidbey,Mutiny Sands,7/26/11,26,1,,,,
Whidbey,Mutiny Sands,7/26/11,16,,1,,,
Whidbey,Mutiny Sands,8/1/11,7,1,,,,
Whidbey,Mutiny Sands,8/1/11,6A,,2,,,
Whidbey,Mutiny Sands,8/1/11,8A,1,,,,
Whidbey,Mutiny Sands,8/1/11,26,1,,,,
Whidbey,Mutiny Sands,8/1/11,6,2,,,,
Whidbey,Mutiny Sands,8/1/11,3,,,1,1,
Whidbey,Mutiny Sands,8/1/11,1,2,,,1,
Whidbey,Mutiny Sands,8/9/11,7,,,1,,
Whidbey,Mutiny Sands,8/9/11,6,,1,,,
Whidbey,Mutiny Sands,8/9/11,8A,,,1,1,
Whidbey,Mutiny Sands,8/16/11,8A,1,,1,,
Whidbey,Mutiny Sands,8/16/11,6,,1,,,
Whidbey,Mutiny Sands,6/28/12,9,,1,,1,
Whidbey,Mutiny Sands,6/28/12,13,,,,1,
Whidbey,Mutiny Sands,6/28/12,4,,,,1,
Whidbey,Mutiny Sands,7/12/12,3,2,1,,,
Whidbey,Mutiny Sands,7/12/12,8,,,,7,
Whidbey,Mutiny Sands,7/12/12,11,,,,2,
Whidbey,Mutiny Sands,7/12/12,16,,,,1,
Whidbey,Mutiny Sands,7/12/12,9,,,,1,
Whidbey,Mutiny Sands,7/16/12,1,2,,,,
Whidbey,Mutiny Sands,7/16/12,9,1,,,,
Whidbey,Mutiny Sands,7/23/12,3,2,,,1,
Whidbey,Mutiny Sands,7/23/12,12,,,,1,
Whidbey,Mutiny Sands,7/23/12,8,,,,3,
Whidbey,Mutiny Sands,7/23/12,5,,,,1,
Whidbey,Mutiny Sands,7/23/12,4,,,,3,
Whidbey,Mutiny Sands,7/23/12,9,,,,1,
Whidbey,Mutiny Sands,7/23/12,6,,,,1,
Whidbey,Mutiny Sands,7/23/12,16,,,,1,
Whidbey,Mutiny Sands,8/5/12,10,,1,,,
Whidbey,Mutiny Sands,8/5/12,5,,,,2,
Whidbey,Mutiny Sands,8/5/12,3,,,,2,
Whidbey,Mutiny Sands,8/5/12,4,,,,2,
Whidbey,Mutiny Sands,8/20/11,9,,1,,,
Whidbey,Mutiny Sands,6/26/13,9,,,,1,
Whidbey,Mutiny Sands,7/4/11,10,,,,1,
Whidbey,Mutiny Sands,7/4/11,3,1,,,,
Whidbey,Mutiny Sands,7/4/11,16,1,,,,
Whidbey,Mutiny Sands,7/11/13,3,,,,1,
Whidbey,Mutiny Sands,7/11/13,4,,,,1,
Whidbey,Mutiny Sands,7/11/13,9,1,,,,
Whidbey,Mutiny Sands,7/11/13,10,2,,,2,
Whidbey,Mutiny Sands,7/11/13,11,1,,,,
Whidbey,Mutiny Sands,7/11/13,12,,,,1,
Whidbey,Mutiny Sands,7/11/13,15,,,,1,
Whidbey,Mutiny Sands,7/11/13,16,,,,1,
Whidbey,Mutiny Sands,7/18/13,16,1,,,,
Whidbey,Mutiny Sands,7/18/13,9,,1,,,
Whidbey,Mutiny Sands,7/18/13,3,1,,,,
Whidbey,Mutiny Sands,7/18/13,15,,1,,,
Whidbey,Mutiny Sands,7/25/13,3,,,,3,
Whidbey,Mutiny Sands,7/25/13,4,,,,5,
Whidbey,Mutiny Sands,7/25/13,5,,,,2,
Whidbey,Mutiny Sands,7/25/13,12,1,1,,,
Whidbey,Mutiny Sands,7/25/13,10,,1,,2,
Whidbey,Mutiny Sands,7/25/13,9,,1,,1,
Whidbey,Mutiny Sands,7/25/13,11,1,,,,
Whidbey,Mutiny Sands,7/25/13,13,,,,1,
Whidbey,Mutiny Sands,7/25/13,16,,1,,,
Whidbey,Mutiny Sands,8/1/13,6,2,,,,
Whidbey,Mutiny Sands,8/1/13,7,,,,1,
Whidbey,Mutiny Sands,8/1/13,9,,,,1,
Whidbey,Mutiny Sands,8/1/13,3,1,,,,
Whidbey,Mutiny Sands,8/1/13,13,1,,,,
Whidbey,Mutiny Sands,8/1/13,16,1,,,,
Whidbey,Mutiny Sands,8/1/13,12,1,,,,
Whidbey,Mutiny Sands,8/6/13,16,1,1,,,
Whidbey,Mutiny Sands,8/6/13,12,1,,1,,
Whidbey,Mutiny Sands,8/15/13,4,2,,,,
Whidbey,Mutiny Sands,8/15/13,9,1,,,,
Whidbey,Mutiny Sands,8/15/13,12,1,,,,
Whidbey,Mutiny Sands,6/19/14,9,,,,1,
Whidbey,Mutiny Sands,6/25/14,9,,,,1,
Whidbey,Mutiny Sands,6/25/14,10,,1,,,
Whidbey,Mutiny Sands,6/25/14,4,,,,1,
Whidbey,Mutiny Sands,7/3/14,9,,,,1,
Whidbey,Mutiny Sands,7/10/14,9,,2,,,
Whidbey,Mutiny Sands,7/10/14,10,,2,,,
Whidbey,Mutiny Sands,7/10/14,13,,,,1,
Whidbey,Mutiny Sands,7/17/14,9,,,,1,
Whidbey,Mutiny Sands,7/17/14,10,1,,,1,
Whidbey,Mutiny Sands,7/17/14,15,1,,,,
Whidbey,Mutiny Sands,7/17/14,16,2,,,,
Whidbey,Mutiny Sands,7/17/14,12,1,,,1,
Whidbey,Mutiny Sands,7/17/14,11,,,,11,
Whidbey,Mutiny Sands,7/17/14,2,1,2,,,
Whidbey,Mutiny Sands,7/17/14,3,1,,,,
Whidbey,Mutiny Sands,7/17/14,5,1,1,,,
Whidbey,Mutiny Sands,7/24/14,5,,1,,,
Whidbey,Mutiny Sands,7/24/14,6,,2,,,
Whidbey,Mutiny Sands,7/24/14,9,,3,,1,
Whidbey,Mutiny Sands,7/24/14,16,,1,,,
Whidbey,Mutiny Sands,7/24/14,10,1,,,,
Whidbey,Mutiny Sands,7/31/14,2,,3,,4,
Whidbey,Mutiny Sands,7/31/14,1,,,,4,
Whidbey,Mutiny Sands,7/31/14,3,,,,4,
Whidbey,Mutiny Sands,7/31/14,4,,1,,4,
Whidbey,Mutiny Sands,7/31/14,6,,1,,4,
Whidbey,Mutiny Sands,7/31/14,5,,,,1,
Whidbey,Mutiny Sands,7/31/14,9,,,,1,
Whidbey,Mutiny Sands,7/31/14,10,,,,1,
Whidbey,Mutiny Sands,8/7/14,10,,3,,1,
Whidbey,Mutiny Sands,8/7/14,9,1,,,,
Whidbey,Mutiny Sands,8/14/14,9,,3,,,
Whidbey,Mutiny Sands,8/14/14,6,,1,,,
Whidbey,Ledgewood,6/29/12,1,1,1,,2,
Whidbey,Ledgewood,6/29/12,13,1,,,,
Whidbey,Ledgewood,6/29/12,2,,,,1,
Whidbey,Ledgewood,7/4/12,12,2,,1,3,
Whidbey,Ledgewood,7/4/12,1,,,,1,
Whidbey,Ledgewood,7/4/12,7,,,,4,
Whidbey,Ledgewood,7/4/12,8,,,,1,
Whidbey,Ledgewood,7/4/12,14,,,,5,
Whidbey,Ledgewood,7/13/12,1,1,,,,
Whidbey,Ledgewood,7/13/12,12,1,,,,
Whidbey,Ledgewood,7/13/12,7,,,,3,
Whidbey,Ledgewood,7/13/12,8,,,,1,
Whidbey,Ledgewood,7/13/12,9b,,,,1,
Whidbey,Ledgewood,7/13/12,10,,,,1,
Whidbey,Ledgewood,7/17/12,1,,,2,2,
Whidbey,Ledgewood,7/17/12,7,,,,4,
Whidbey,Ledgewood,7/17/12,8,,,,1,
Whidbey,Ledgewood,7/17/12,9,,,,1,
Whidbey,Ledgewood,7/17/12,10,,,,1,
Whidbey,Ledgewood,7/17/12,15,,,,3,
Whidbey,Ledgewood,7/17/12,14,,,,8,
Whidbey,Ledgewood,7/26/12,9b,1,,,,
Whidbey,Ledgewood,7/26/12,1,,,,1,
Whidbey,Ledgewood,7/30/12,8,2,,,,
Whidbey,Ledgewood,7/30/12,9,2,,,1,
Whidbey,Ledgewood,7/30/12,15,3,,1,,
Whidbey,Ledgewood,8/11/12,8,,,1,2,
Whidbey,Ledgewood,8/11/12,12,,,,1,
Whidbey,Ledgewood,8/11/12,15,1,,,,
Whidbey,Possession Point,6/28/09,E-1,1,,,2,
Whidbey,Possession Point,6/28/09,P-1,,1,,1,
Whidbey,Possession Point,6/28/09,S-2,,,1,,
Whidbey,Possession Point,6/28/09,S-8,2,,,,
Whidbey,Possession Point,7/5/09,E-1,,,1,,
Whidbey,Possession Point,7/5/09,P-1,2,,1,,
Whidbey,Possession Point,7/5/09,S-2,1,1,,,
Whidbey,Possession Point,7/5/09,S-8,,1,1,,
Whidbey,Possession Point,7/12/09,E-2,,,,1,
Whidbey,Possession Point,7/12/09,S-2,1,2,1,1,
Whidbey,Possession Point,7/12/09,S-8,1,,,,
Whidbey,Possession Point,7/12/09,S-5,,,,2,
Whidbey,Possession Point,7/19/09,E-2,,,,1,
Whidbey,Possession Point,7/19/09,S-2,,,1,,
Whidbey,Possession Point,7/19/09,S-8,,1,,,
Whidbey,Possession Point,7/19/09,S-6,,,,1,
Whidbey,Possession Point,7/26/09,E-1,,,,2,
Whidbey,Possession Point,7/26/09,E-2,,,,1,
Whidbey,Possession Point,7/26/09,S-2,,,1,,
Whidbey,Possession Point,7/26/09,S-8,,,,1,
Whidbey,Possession Point,8/2/09,E-2,1,,,,
Whidbey,Possession Point,8/2/09,S-2,1,,,,
Whidbey,Possession Point,8/14/09,E-2,,,1,,
Whidbey,Possession Point,6/26/08,E-1,,,,1,
Whidbey,Possession Point,6/26/08,P-1,,,,3,
Whidbey,Possession Point,7/4/08,E-1,1,,,,
Whidbey,Possession Point,7/4/08,E-2,,2,,,
Whidbey,Possession Point,7/4/08,P-1,,,,2,
Whidbey,Possession Point,7/11/08,P-1,3,,,1,
Whidbey,Possession Point,7/11/08,S-8,,1,,1,
Whidbey,Possession Point,7/18/08,E-1,2,2,,1,
Whidbey,Possession Point,7/18/08,E-2,3,,,,
Whidbey,Possession Point,7/18/08,S-8,1,,,,
Whidbey,Possession Point,7/22/08,P-1,1,,,,
Whidbey,Possession Point,7/22/08,S-2,1,,,,
Whidbey,Possession Point,7/22/08,S-9,,1,,1,
Whidbey,Possession Point,8/1/08,E-2,1,,,,
Whidbey,Possession Point,8/1/08,P-1,,2,,,
Whidbey,Possession Point,8/1/08,S-2,,,1,,
Whidbey,Possession Point,8/1/08,S-8,1,,,,
Whidbey,Possession Point,6/27/10,E-2,,,,1,
Whidbey,Possession Point,6/27/10,S-2,,1,,,
Whidbey,Possession Point,7/4/10,E-1,1,,,,
Whidbey,Possession Point,7/4/10,P-1,1,,,1,
Whidbey,Possession Point,7/4/10,S-2,,1,,1,
Whidbey,Possession Point,7/4/10,S-3,,,,1,
Whidbey,Possession Point,7/11/10,P-1,,1,,,
Whidbey,Possession Point,7/11/10,S-2,,,1,,
Whidbey,Possession Point,7/11/10,S-3,,2,,,
Whidbey,Possession Point,7/18/10,E-1,,,,1,
Whidbey,Possession Point,7/18/10,E-2,1,,,,
Whidbey,Possession Point,7/18/10,P-1,1,,,,
Whidbey,Possession Point,7/18/10,S-2,,,,1,
Whidbey,Possession Point,7/18/10,S-3,1,,,2,
Whidbey,Possession Point,7/18/10,S-8,,,,3,
Whidbey,Possession Point,7/25/10,E-1,1,,,,
Whidbey,Possession Point,7/25/10,E-2,,1,,,
Whidbey,Possession Point,7/1/11,E-1,1,,1,,
Whidbey,Possession Point,7/1/11,S-2,,1,,,
Whidbey,Possession Point,7/3/11,E-1,3,,,1,
Whidbey,Possession Point,7/3/11,S-2,,,,1,
Whidbey,Possession Point,7/10/11,E-1,1,1,,,
Whidbey,Possession Point,7/10/11,S-2,1,1,,,
Whidbey,Possession Point,7/10/11,S-6,,,,1,
Whidbey,Possession Point,7/17/11,E-1,,1,1,,
Whidbey,Possession Point,7/24/11,E-1,1,,3,,
Whidbey,Possession Point,7/24/11,E-2,1,,1,,
Whidbey,Possession Point,7/24/11,S-2,1,1,,,
Whidbey,Possession Point,7/24/11,S-6,1,,,,
Whidbey,Possession Point,7/31/11,E-2,1,,1,,
Whidbey,Possession Point,7/31/11,S-2,1,3,1,,
Whidbey,Possession Point,8/6/11,E-2,,,3,,
Whidbey,Possession Point,8/6/11,S-2,,1,1,2,
Whidbey,Possession Point,8/6/11,S-6,,,3,,
Whidbey,Possession Point,8/6/11,P-1,,,2,,
Whidbey,Possession Point,8/14/11,E-2,,1,,,
Whidbey,Possession Point,8/14/11,S-3,,,,1,
Whidbey,Possession Point,6/29/12,E-1,,,,2,
Whidbey,Possession Point,6/29/12,E-2,,,,1,
Whidbey,Possession Point,6/29/12,S-2,,,2,,
Whidbey,Possession Point,6/29/12,S-5,,,,1,
Whidbey,Possession Point,7/6/12,E-1,2,,,,
Whidbey,Possession Point,7/6/12,P-1,,,,1,
Whidbey,Possession Point,7/6/12,S-7,,1,1,,
Whidbey,Possession Point,7/6/12,S-2,3,1,,,
Whidbey,Possession Point,7/15/12,E-1,4,,1,1,
Whidbey,Possession Point,7/15/12,S-7,,1,1,,
Whidbey,Possession Point,7/15/12,S-2,1,,,,
Whidbey,Possession Point,7/22/12,E-1,2,,,3,
Whidbey,Possession Point,7/22/12,E-2,1,,,,
Whidbey,Possession Point,7/22/12,S-5,,,,7,
Whidbey,Possession Point,7/22/12,S-2,1,,,,
Whidbey,Possession Point,7/31/12,P-1,1,,,,
Whidbey,Possession Point,7/31/12,E-2,,,2,,
Whidbey,Possession Point,7/31/12,E-1,,,1,,
Whidbey,Possession Point,7/31/12,S-8,,1,,,
Whidbey,Possession Point,7/31/12,S-7,1,2,,,
Whidbey,Possession Point,8/5/12,E-2,,,2,,
Whidbey,Possession Point,8/5/12,S-2,,,,1,
Whidbey,Possession Point,6/23/13,E-1,1,,,,
Whidbey,Possession Point,6/23/13,P-1,,,,1,
Whidbey,Possession Point,6/23/13,S-3,,,,1,
Whidbey,Possession Point,6/28/13,E-1,,,,1,
Whidbey,Possession Point,7/5/13,E-1,1,,,,
Whidbey,Possession Point,7/5/13,S-2,,,,1,
Whidbey,Possession Point,7/5/13,S-3,,,,2,
Whidbey,Possession Point,7/17/13,E-1,3,,,,
Whidbey,Possession Point,7/17/13,E-3,,,,1,
Whidbey,Possession Point,7/17/13,S-2,1,,,1,
Whidbey,Possession Point,7/17/13,S-3,,,,1,
Whidbey,Possession Point,7/19/13,E-1,1,,1,,
Whidbey,Possession Point,7/19/13,S-2,1,,,,
Whidbey,Possession Point,7/25/13,E-1,,,,2,
Whidbey,Possession Point,7/25/13,E-2,,,,3,
Whidbey,Possession Point,7/25/13,S-2,,2,,,
Whidbey,Possession Point,7/25/13,S-3,,,,2,
Whidbey,Possession Point,7/25/13,S-8,2,,,,
Whidbey,Possession Point,8/2/13,S-2,2,,1,,
Whidbey,Possession Point,8/2/13,S-8,1,,,,
Whidbey,Possession Point,6/27/14,S3,,,,1,
Whidbey,Possession Point,6/27/14,S4,,,,1,
Whidbey,Possession Point,7/4/14,E1,,,,2,
Whidbey,Possession Point,7/4/14,S2,,,,1,
Whidbey,Possession Point,7/4/14,S3,,,,2,
Whidbey,Possession Point,7/11/14,E1,3,,,,
Whidbey,Possession Point,7/11/14,S2,,,,1,
Whidbey,Possession Point,7/18/14,E1,,2,,,
Whidbey,Possession Point,7/18/14,S2,,1,,,
Whidbey,Possession Point,7/25/14,E1,4,,,,
Whidbey,Possession Point,7/25/14,S2,,,,1,
Whidbey,Possession Point,8/1/14,E1,2,,,,
Whidbey,Possession Point,8/15/14,S2,,1,1,,
Whidbey,Possession Point,8/30/14,S2,,,3,,
Whidbey,Possession Point,8/22/14,S2,,,2,,
Whidbey,Pratts Bluff,6/28/09,6,1,,,7,
Whidbey,Pratts Bluff,7/4/09,10,,,,2,
Whidbey,Pratts Bluff,7/4/09,14,2,,,1,
Whidbey,Pratts Bluff,7/4/09,15,1,,,,
Whidbey,Pratts Bluff,7/11/09,7,2,,,1,
Whidbey,Pratts Bluff,7/11/09,9,1,,,,
Whidbey,Pratts Bluff,7/11/09,13,,,1,,
Whidbey,Pratts Bluff,7/11/09,14,,1,,1,
Whidbey,Pratts Bluff,7/18/09,6,1,,,2,
Whidbey,Pratts Bluff,7/18/09,7,,,,2,
Whidbey,Pratts Bluff,7/18/09,8,,,1,,
Whidbey,Pratts Bluff,7/18/09,9,1,,,7,
Whidbey,Pratts Bluff,7/18/09,10,,,,2,
Whidbey,Pratts Bluff,7/18/09,11,,,,1,
Whidbey,Pratts Bluff,7/18/09,12,3,,,1,
Whidbey,Pratts Bluff,7/25/09,3,,,,2,
Whidbey,Pratts Bluff,7/25/09,4,1,,,2,
Whidbey,Pratts Bluff,7/25/09,5,1,,1,1,
Whidbey,Pratts Bluff,7/25/09,7,1,,1,,
Whidbey,Pratts Bluff,7/25/09,8,,,,2,
Whidbey,Pratts Bluff,7/25/09,9,2,,1,,
Whidbey,Pratts Bluff,7/25/09,15,3,,1,20,
Whidbey,Pratts Bluff,8/8/09,5,1,,,,
Whidbey,Pratts Bluff,8/8/09,7,,,1,,
Whidbey,Pratts Bluff,8/8/09,8,,,2,,
Whidbey,Pratts Bluff,8/8/09,15,,,,1,
Whidbey,Pratts Bluff,8/15/09,5,1,,,,
Whidbey,Pratts Bluff,8/15/09,8,1,,,,
Whidbey,Pratts Bluff,6/29/08,1,,,2,2,
Whidbey,Pratts Bluff,6/29/08,2,,,3,,
Whidbey,Pratts Bluff,6/29/08,3,,,3,,
Whidbey,Pratts Bluff,6/29/08,4,,,,1,
Whidbey,Pratts Bluff,7/3/08,1A,,,2,,
Whidbey,Pratts Bluff,7/3/08,9,,,2,1,
