Site,Date,Count,Count type,Comment,QAQC,,,,,,,,,,,,,,,,,,,,
Totten A Tower,8/17/2017,0,Start,,,,,,,,,,,,,,,,,,,,,,
Totten A Tower,8/17/2017,0,Middle,,,,,,,,,,,,,,,,,,,,,,
Totten A Tower,8/17/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Totten A Tower,8/24/2017,2,Start,,,,,,,,,,,,,,,,,,,,,,
Totten A Tower,8/24/2017,1,Middle,,,,,,,,,,,,,,,,,,,,,,
Totten A Tower,8/24/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Totten B/C,6/8/2017,0,Start,,,,,,,,,,,,,,,,,,,,,,
Totten B/C,6/8/2017,0,Middle,,,,,,,,,,,,,,,,,,,,,,
Totten B/C,6/8/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Totten B/C,6/15/2017,0,Start,,,,,,,,,,,,,,,,,,,,,,
Totten B/C,6/15/2017,0,Middle,,,,,,,,,,,,,,,,,,,,,,
Totten B/C,6/15/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Totten B/C,7/6/2017,0,Start,,,,,,,,,,,,,,,,,,,,,,
Totten B/C,7/6/2017,1,Middle,,,,,,,,,,,,,,,,,,,,,,
Totten B/C,7/6/2017,1,End,,,,,,,,,,,,,,,,,,,,,,
Totten B/C,7/19/2017,0,Start,,,,,,,,,,,,,,,,,,,,,,
Totten B/C,7/19/2017,1,Middle,,,,,,,,,,,,,,,,,,,,,,
Totten B/C,7/19/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Totten Legacy,6/8/2017,0,Start,,,,,,,,,,,,,,,,,,,,,,
Totten Legacy,6/8/2017,0,Middle,,,,,,,,,,,,,,,,,,,,,,
Totten Legacy,6/8/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Totten Legacy,6/15/2017,0,Start,,,,,,,,,,,,,,,,,,,,,,
Totten Legacy,6/15/2017,0,Middle,,,,,,,,,,,,,,,,,,,,,,
Totten Legacy,6/15/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Totten Legacy,7/6/2017,1,Start,,,,,,,,,,,,,,,,,,,,,,
Totten Legacy,7/6/2017,2,Middle,,,,,,,,,,,,,,,,,,,,,,
Totten Legacy,7/6/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Totten Legacy,7/15/2017,2,Start,,,,,,,,,,,,,,,,,,,,,,
Totten Legacy,7/15/2017,1,Middle,,,,,,,,,,,,,,,,,,,,,,
Totten Legacy,7/15/2017,1,End,,,,,,,,,,,,,,,,,,,,,,
Totten Legacy,7/24/2017,1,Start,,,,,,,,,,,,,,,,,,,,,,
Totten Legacy,7/24/2017,2,Middle,,,,,,,,,,,,,,,,,,,,,,
Totten Legacy,7/24/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Totten Legacy,7/28/2017,2,Start,,,,,,,,,,,,,,,,,,,,,,
Totten Legacy,7/28/2017,2,Middle,,,,,,,,,,,,,,,,,,,,,,
Totten Legacy,7/28/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Totten Legacy,7/30/2017,3,Start,,,,,,,,,,,,,,,,,,,,,,
Totten Legacy,7/30/2017,0,Middle,,,,,,,,,,,,,,,,,,,,,,
Totten Legacy,7/30/2017,4,End,,,,,,,,,,,,,,,,,,,,,,
Totten Legacy,8/4/2017,1,Start,,,,,,,,,,,,,,,,,,,,,,
Totten Legacy,8/4/2017,0,Middle,,,,,,,,,,,,,,,,,,,,,,
Totten Legacy,8/4/2017,1,End,,,,,,,,,,,,,,,,,,,,,,
Totten Legacy,8/14/2017,0,Start,,,,,,,,,,,,,,,,,,,,,,
Totten Legacy,8/14/2017,2,Middle,,,,,,,,,,,,,,,,,,,,,,
Totten Legacy,8/14/2017,1,End,,,,,,,,,,,,,,,,,,,,,,
Walnut A,6/19/2017,18,Start,,,,,,,,,,,,,,,,,,,,,,
Walnut A,6/19/2017,18,Middle,,,,,,,,,,,,,,,,,,,,,,
Walnut A,6/19/2017,13,End,,,,,,,,,,,,,,,,,,,,,,
Walnut A,6/29/2017,4,Start,,,,,,,,,,,,,,,,,,,,,,
Walnut A,6/29/2017,13,Middle,,,,,,,,,,,,,,,,,,,,,,
Walnut A,6/29/2017,13,End,,,,,,,,,,,,,,,,,,,,,,
Walnut A,7/3/2017,21,Start,,,,,,,,,,,,,,,,,,,,,,
Walnut A,7/3/2017,14,Middle,,,,,,,,,,,,,,,,,,,,,,
Walnut A,7/3/2017,12,End,,,,,,,,,,,,,,,,,,,,,,
Walnut A,7/10/2017,17,Start,,,,,,,,,,,,,,,,,,,,,,
Walnut A,7/10/2017,7,Middle,,,,,,,,,,,,,,,,,,,,,,
Walnut A,7/10/2017,7,End,,,,,,,,,,,,,,,,,,,,,,
Walnut A,7/17/2017,13,Start,,,,,,,,,,,,,,,,,,,,,,
Walnut A,7/17/2017,20,Middle,,,,,,,,,,,,,,,,,,,,,,
Walnut A,7/17/2017,6,End,,,,,,,,,,,,,,,,,,,,,,
Walnut A,7/24/2017,8,Start,,,,,,,,,,,,,,,,,,,,,,
Walnut A,7/24/2017,6,Middle,,,,,,,,,,,,,,,,,,,,,,
Walnut A,7/24/2017,11,End,,,,,,,,,,,,,,,,,,,,,,
Walnut A,7/31/2017,15,Start,,,,,,,,,,,,,,,,,,,,,,
Walnut A,7/31/2017,15,Middle,,,,,,,,,,,,,,,,,,,,,,
Walnut A,7/31/2017,7,End,,,,,,,,,,,,,,,,,,,,,,
Walnut A,8/7/2017,6,Start,,,,,,,,,,,,,,,,,,,,,,
Walnut A,8/7/2017,0,Middle,,,,,,,,,,,,,,,,,,,,,,
Walnut A,8/7/2017,11,End,,,,,,,,,,,,,,,,,,,,,,
Walnut A,8/14/2017,25,Start,,,,,,,,,,,,,,,,,,,,,,
Walnut A,8/14/2017,23,Middle,,,,,,,,,,,,,,,,,,,,,,
Walnut A,8/14/2017,32,End,,,,,,,,,,,,,,,,,,,,,,
Walnut A,8/22/2017,1,Start,,,,,,,,,,,,,,,,,,,,,,
Walnut A,8/22/2017,6,Middle,,,,,,,,,,,,,,,,,,,,,,
Walnut A,8/22/2017,2,End,,,,,,,,,,,,,,,,,,,,,,
Walnut B,6/8/2017,0,Start,,,,,,,,,,,,,,,,,,,,,,
Walnut B,6/8/2017,0,Middle,,,,,,,,,,,,,,,,,,,,,,
Walnut B,6/8/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Walnut B,6/16/2017,0,Start,,,,,,,,,,,,,,,,,,,,,,
Walnut B,6/16/2017,0,Middle,,,,,,,,,,,,,,,,,,,,,,
Walnut B,6/16/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Walnut B,6/22/2017,4,Start,,,,,,,,,,,,,,,,,,,,,,
Walnut B,6/22/2017,6,Middle,,,,,,,,,,,,,,,,,,,,,,
Walnut B,6/22/2017,13,End,,,,,,,,,,,,,,,,,,,,,,
Walnut B,6/29/2017,5,Start,,,,,,,,,,,,,,,,,,,,,,
Walnut B,6/29/2017,12,Middle,,,,,,,,,,,,,,,,,,,,,,
Walnut B,6/29/2017,10,End,,,,,,,,,,,,,,,,,,,,,,
Walnut B,7/7/2017,4,Start,,,,,,,,,,,,,,,,,,,,,,
Walnut B,7/7/2017,8,Middle,,,,,,,,,,,,,,,,,,,,,,
Walnut B,7/7/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Walnut B,7/16/2017,12,Start,,,,,,,,,,,,,,,,,,,,,,
Walnut B,7/16/2017,12,Middle,,,,,,,,,,,,,,,,,,,,,,
Walnut B,7/16/2017,10,End,,,,,,,,,,,,,,,,,,,,,,
Walnut B,7/20/2017,9,Start,,,,,,,,,,,,,,,,,,,,,,
Walnut B,7/20/2017,9,Middle,,,,,,,,,,,,,,,,,,,,,,
Walnut B,7/20/2017,12,End,,,,,,,,,,,,,,,,,,,,,,
Walnut B,7/28/2017,4,Start,,,,,,,,,,,,,,,,,,,,,,
Walnut B,7/28/2017,7,Middle,,,,,,,,,,,,,,,,,,,,,,
Walnut B,7/28/2017,7,End,,,,,,,,,,,,,,,,,,,,,,
Walnut B,8/7/2017,0,Start,,,,,,,,,,,,,,,,,,,,,,
Walnut B,8/7/2017,0,Middle,,,,,,,,,,,,,,,,,,,,,,
Walnut B,8/7/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Walnut B,8/16/2017,2,Start,,,,,,,,,,,,,,,,,,,,,,
Walnut B,8/16/2017,9,Middle,,,,,,,,,,,,,,,,,,,,,,
Walnut B,8/16/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Walnut B,8/22/2017,1,Start,,,,,,,,,,,,,,,,,,,,,,
Walnut B,8/22/2017,5,Middle,,,,,,,,,,,,,,,,,,,,,,
Walnut B,8/22/2017,1,End,,,,,,,,,,,,,,,,,,,,,,
Walnut C,6/8/2017,17,Start,,,,,,,,,,,,,,,,,,,,,,
Walnut C,6/8/2017,31,Middle,,,,,,,,,,,,,,,,,,,,,,
Walnut C,6/8/2017,8,End,,,,,,,,,,,,,,,,,,,,,,
Walnut C,6/16/2017,12,Start,,,,,,,,,,,,,,,,,,,,,,
Walnut C,6/16/2017,15,Middle,,,,,,,,,,,,,,,,,,,,,,
Walnut C,6/16/2017,18,End,,,,,,,,,,,,,,,,,,,,,,
Walnut C,6/22/2017,4,Start,,,,,,,,,,,,,,,,,,,,,,
Walnut C,6/22/2017,6,Middle,,,,,,,,,,,,,,,,,,,,,,
Walnut C,6/22/2017,14,End,,,,,,,,,,,,,,,,,,,,,,
Walnut C,6/29/2017,8,Start,,,,,,,,,,,,,,,,,,,,,,
Walnut C,6/29/2017,17,Middle,,,,,,,,,,,,,,,,,,,,,,
Walnut C,6/29/2017,12,End,,,,,,,,,,,,,,,,,,,,,,
Walnut C,7/7/2017,12,Start,,,,,,,,,,,,,,,,,,,,,,
Walnut C,7/7/2017,10,Middle,,,,,,,,,,,,,,,,,,,,,,
Walnut C,7/7/2017,9,End,,,,,,,,,,,,,,,,,,,,,,
Walnut C,7/16/2017,12,Start,,,,,,,,,,,,,,,,,,,,,,
Walnut C,7/16/2017,13,Middle,,,,,,,,,,,,,,,,,,,,,,
Walnut C,7/16/2017,13,End,,,,,,,,,,,,,,,,,,,,,,
Walnut C,7/20/2017,10,Start,,,,,,,,,,,,,,,,,,,,,,
Walnut C,7/20/2017,12,Middle,,,,,,,,,,,,,,,,,,,,,,
Walnut C,7/20/2017,12,End,,,,,,,,,,,,,,,,,,,,,,
Walnut C,7/28/2017,14,Start,,,,,,,,,,,,,,,,,,,,,,
Walnut C,7/28/2017,8,Middle,,,,,,,,,,,,,,,,,,,,,,
Walnut C,7/28/2017,8,End,,,,,,,,,,,,,,,,,,,,,,
Walnut C,8/3/2017,14,Start,,,,,,,,,,,,,,,,,,,,,,
Walnut C,8/3/2017,24,Middle,,,,,,,,,,,,,,,,,,,,,,
Walnut C,8/3/2017,18,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove A,6/9/2017,0,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove A,6/9/2017,2,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove A,6/9/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove A,6/16/2017,0,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove A,6/16/2017,0,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove A,6/16/2017,2,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove A,6/23/2017,2,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove A,6/23/2017,4,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove A,6/23/2017,4,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove A,6/30/2017,6,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove A,6/30/2017,6,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove A,6/30/2017,6,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove A,7/7/2017,0,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove A,7/7/2017,11,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove A,7/7/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove A,7/14/2017,5,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove A,7/14/2017,5,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove A,7/14/2017,3,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove A,7/21/2017,6,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove A,7/21/2017,2,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove A,7/21/2017,3,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove A,8/4/2017,9,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove A,8/4/2017,2,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove A,8/4/2017,3,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove A,8/13/2017,2,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove A,8/13/2017,2,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove A,8/13/2017,3,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove B,6/16/2017,0,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove B,6/16/2017,0,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove B,6/16/2017,2,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove B,6/23/2017,2,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove B,6/23/2017,5,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove B,6/23/2017,2,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove B,6/29/2017,2,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove B,6/29/2017,4,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove B,6/29/2017,4,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove B,7/9/2017,5,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove B,7/9/2017,4,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove B,7/9/2017,1,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove C,6/6/2017,5,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove C,6/6/2017,2,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove C,6/6/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove C,6/13/2017,0,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove C,6/13/2017,4,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove C,6/13/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove C,6/20/2017,0,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove C,6/20/2017,0,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove C,6/20/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove C,6/29/2017,4,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove C,6/29/2017,1,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove C,6/29/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove C,7/4/2017,0,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove C,7/4/2017,1,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove C,7/4/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove C,8/8/2017,5,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove C,8/8/2017,2,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove C,8/8/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove C,8/16/2017,0,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove C,8/16/2017,1,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove C,8/16/2017,2,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove D,6/6/2017,0,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove D,6/6/2017,1,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove D,6/6/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove D,6/13/2017,0,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove D,6/13/2017,5,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove D,6/13/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove D,6/20/2017,1,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove D,6/20/2017,0,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove D,6/20/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove D,7/4/2017,0,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove D,7/4/2017,0,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove D,7/4/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove D,8/8/2017,1,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove D,8/8/2017,0,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove D,8/8/2017,3,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove E,6/9/2017,0,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove E,6/9/2017,2,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove E,6/9/2017,1,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove E,6/16/2017,4,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove E,6/16/2017,2,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove E,6/16/2017,4,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove E,6/23/2017,2,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove E,6/23/2017,0,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove E,6/23/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove E,6/30/2017,5,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove E,6/30/2017,5,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove E,6/30/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove E,7/7/2017,4,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove E,7/7/2017,6,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove E,7/7/2017,5,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove E,7/14/2017,5,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove E,7/14/2017,1,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove E,7/14/2017,x,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove E,7/21/2017,0,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove E,7/21/2017,0,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove E,7/21/2017,1,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove F,6/9/2017,2,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove F,6/9/2017,1,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove F,6/9/2017,1,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove F,6/16/2017,2,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove F,6/16/2017,2,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove F,6/16/2017,2,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove F,6/24/2017,1,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove F,6/24/2017,0,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove F,6/24/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove F,6/30/2017,4,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove F,6/30/2017,4,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove F,6/30/2017,3,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove F,7/7/2017,4,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove F,7/7/2017,0,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove F,7/7/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove F,7/14/2017,1,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove F,7/14/2017,0,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove F,7/14/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove F,7/21/2017,1,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove F,7/21/2017,0,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove F,7/21/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Young's Cove F,7/28/2017,5,Start,,,,,,,,,,,,,,,,,,,,,,
Young's Cove F,7/28/2017,2,Middle,,,,,,,,,,,,,,,,,,,,,,
Young's Cove F,7/28/2017,5,End,,,,,,,,,,,,,,,,,,,,,,
Zangle A,6/5/2017,0,Start,,,,,,,,,,,,,,,,,,,,,,
Zangle A,6/5/2017,2,Middle,,,,,,,,,,,,,,,,,,,,,,
Zangle A,6/5/2017,2,End,,,,,,,,,,,,,,,,,,,,,,
Zangle A,6/18/2017,0,Start,,,,,,,,,,,,,,,,,,,,,,
Zangle A,6/18/2017,2,Middle,,,,,,,,,,,,,,,,,,,,,,
Zangle A,6/18/2017,2,End,,,,,,,,,,,,,,,,,,,,,,
Zangle A,6/23/2017,1,Start,,,,,,,,,,,,,,,,,,,,,,
Zangle A,6/23/2017,1,Middle,,,,,,,,,,,,,,,,,,,,,,
Zangle A,6/23/2017,1,End,,,,,,,,,,,,,,,,,,,,,,
Zangle A,7/2/2017,2,Start,,,,,,,,,,,,,,,,,,,,,,
Zangle A,7/2/2017,2,Middle,,,,,,,,,,,,,,,,,,,,,,
Zangle A,7/2/2017,3,End,,,,,,,,,,,,,,,,,,,,,,
Zangle A,7/6/2017,3,Start,,,,,,,,,,,,,,,,,,,,,,
Zangle A,7/6/2017,2,Middle,,,,,,,,,,,,,,,,,,,,,,
Zangle A,7/6/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Zangle A,7/17/2017,3,Start,,,,,,,,,,,,,,,,,,,,,,
Zangle A,7/17/2017,3,Middle,,,,,,,,,,,,,,,,,,,,,,
Zangle A,7/17/2017,3,End,,,,,,,,,,,,,,,,,,,,,,
Zangle A,7/21/2017,0,Start,,,,,,,,,,,,,,,,,,,,,,
Zangle A,7/21/2017,1,Middle,,,,,,,,,,,,,,,,,,,,,,
Zangle A,7/21/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Zangle A,7/31/2017,3,Start,,,,,,,,,,,,,,,,,,,,,,
Zangle A,7/31/2017,3,Middle,,,,,,,,,,,,,,,,,,,,,,
Zangle A,7/31/2017,3,End,,,,,,,,,,,,,,,,,,,,,,
Zangle A,8/16/2017,3,Start,,,,,,,,,,,,,,,,,,,,,,
Zangle A,8/16/2017,3,Middle,,,,,,,,,,,,,,,,,,,,,,
Zangle A,8/16/2017,3,End,,,,,,,,,,,,,,,,,,,,,,
Zangle A,8/18/2017,3,Start,,,,,,,,,,,,,,,,,,,,,,
Zangle A,8/18/2017,2,Middle,,,,,,,,,,,,,,,,,,,,,,
Zangle A,8/18/2017,1,End,,,,,,,,,,,,,,,,,,,,,,
Zangle A,8/20/2017,2,Start,,,,,,,,,,,,,,,,,,,,,,
Zangle A,8/20/2017,0,Middle,,,,,,,,,,,,,,,,,,,,,,
Zangle A,8/20/2017,3,End,,,,,,,,,,,,,,,,,,,,,,
Zangle A,8/30/2017,2,Start,,,,,,,,,,,,,,,,,,,,,,
Zangle A,8/30/2017,1,Middle,,,,,,,,,,,,,,,,,,,,,,
Zangle A,8/30/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Zangle A,9/3/2017,0,Start,,,,,,,,,,,,,,,,,,,,,,
Zangle A,9/3/2017,0,Middle,,,,,,,,,,,,,,,,,,,,,,
Zangle A,9/3/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Zangle B,6/18/2017,2,Start,,,,,,,,,,,,,,,,,,,,,,
Zangle B,6/18/2017,2,Middle,,,,,,,,,,,,,,,,,,,,,,
Zangle B,6/18/2017,2,End,,,,,,,,,,,,,,,,,,,,,,
Zangle B,6/23/2017,0,Start,,,,,,,,,,,,,,,,,,,,,,
Zangle B,6/23/2017,2,Middle,,,,,,,,,,,,,,,,,,,,,,
Zangle B,6/23/2017,2,End,,,,,,,,,,,,,,,,,,,,,,
Zangle B,7/1/2017,1,Start,,,,,,,,,,,,,,,,,,,,,,
Zangle B,7/1/2017,2,Middle,,,,,,,,,,,,,,,,,,,,,,
Zangle B,7/1/2017,2,End,,,,,,,,,,,,,,,,,,,,,,
Zangle B,7/31/2017,1,Start,,,,,,,,,,,,,,,,,,,,,,
Zangle B,7/31/2017,3,Middle,,,,,,,,,,,,,,,,,,,,,,
Zangle B,7/31/2017,0,End,,,,,,,,,,,,,,,,,,,,,,
Zangle B,8/15/2017,2,Start,,,,,,,,,,,,,,,,,,,,,,
Zangle B,8/15/2017,3,Middle,,,,,,,,,,,,,,,,,,,,,,
Zangle B,8/15/2017,1,End,,,,,,,,,,,,,,,,,,,,,,
Zangle B,8/20/2017,1,Start,,,,,,,,,,,,,,,,,,,,,,
Zangle B,8/20/2017,1,Middle,,,,,,,,,,,,,,,,,,,,,,
Zangle B,8/20/2017,1,End,,,,,,,,,,,,,,,,,,,,,,
